timestamps,TP9,AF7,AF8,TP10,marker
1663770802.337,-1000.000,-1000.000,-807.617,-781.738,0
1663770802.341,-238.281,-264.160,236.328,214.355,0
1663770802.345,-810.547,-803.223,-1000.000,-1000.000,0
1663770802.349,237.305,292.480,-320.312,-269.043,0
1663770802.353,-1000.000,-1000.000,-829.590,-803.223,0
1663770802.356,-325.195,-503.906,497.559,341.309,0
1663770802.360,-834.473,-928.223,-1000.000,-1000.000,0
1663770802.364,530.273,703.613,-766.113,-567.383,0
1663770802.368,-1000.000,-880.859,809.570,-969.238,0
1663770802.372,-805.176,-1000.000,-981.445,770.996,0
1663770802.376,774.414,465.332,-437.012,-796.387,0
1663770802.380,-967.285,-827.637,-1000.000,-1000.000,0
1663770802.384,-434.082,-161.621,75.684,354.492,0
1663770802.388,-1000.000,-1000.000,-775.391,-804.688,0
1663770802.392,100.098,-116.699,127.441,-68.359,0
1663770802.396,-773.926,-787.598,-1000.000,-1000.000,0
1663770802.400,102.051,220.215,-253.906,-210.938,0
1663770802.403,-1000.000,-1000.000,-805.664,-804.199,0
1663770802.407,-250.977,-268.555,240.723,231.445,0
1663770802.411,-809.570,-804.199,-1000.000,-1000.000,0
1663770802.415,241.699,366.211,-440.430,-269.531,0
1663770802.419,-1000.000,-1000.000,-889.160,-808.594,0
1663770802.420,-467.285,-604.492,620.605,437.500,0
1663770802.424,-900.391,983.398,-974.609,-1000.000,0
1663770802.428,632.324,866.699,-934.570,-663.086,0
1663770802.432,-980.469,-650.391,572.266,934.082,0
1663770802.436,-931.152,-1000.000,-858.887,937.012,0
1663770802.440,585.449,227.051,-226.562,-543.945,0
1663770802.444,-855.957,-789.062,-1000.000,-1000.000,0
1663770802.447,-240.234,-30.762,-68.359,130.371,0
1663770802.451,-1000.000,-1000.000,-782.227,-776.855,0
1663770802.455,-39.062,-236.328,215.332,81.055,0
1663770802.459,-778.809,-810.547,-1000.000,-1000.000,0
1663770802.463,211.426,237.793,-267.090,-248.535,0
1663770802.469,-1000.000,-1000.000,-803.711,-805.664,0
1663770802.473,-269.531,-317.383,314.941,238.770,0
1663770802.477,-803.711,-828.125,-1000.000,-1000.000,0
1663770802.481,341.309,498.535,-564.941,-370.605,0
1663770802.485,-1000.000,-1000.000,-982.422,-851.074,0
1663770802.489,-567.383,-689.453,796.875,556.152,0
1663770802.493,-970.215,893.066,-752.930,-1000.000,0
1663770802.496,774.414,996.094,-1000.000,-875.488,0
1663770802.500,-805.176,-453.125,320.312,648.926,0
1663770802.504,-1000.000,-1000.000,-801.270,-879.883,0
1663770802.508,398.926,100.586,-71.289,-275.391,0
1663770802.512,-808.105,-774.414,-1000.000,-1000.000,0
1663770802.509,-69.824,97.168,-196.777,-14.160,0
1663770802.513,-1000.000,-1000.000,-801.270,-774.902,0
1663770802.517,-213.379,-250.000,229.980,208.984,0
1663770802.521,-805.664,-808.105,-1000.000,-1000.000,0
1663770802.525,231.445,241.699,-273.438,-263.672,0
1663770802.529,-1000.000,-1000.000,-810.547,-802.734,0
1663770802.533,-269.531,-444.824,440.918,246.582,0
1663770802.536,-809.082,-887.207,-1000.000,-1000.000,0
1663770802.540,437.500,606.445,-705.078,-506.348,0
1663770802.544,-1000.000,-978.516,881.836,-942.871,0
1663770802.548,-657.715,-964.844,959.961,727.051,0
1663770802.552,941.406,526.855,-527.344,-848.145,0
1663770802.569,931.152,-849.121,-1000.000,-1000.000,0
1663770802.573,-552.246,-236.816,146.484,418.457,0
1663770802.577,-1000.000,-1000.000,-777.832,-815.430,0
1663770802.581,134.277,-52.734,56.641,-129.883,0
1663770802.585,-774.902,-780.273,-1000.000,-1000.000,0
1663770802.589,93.750,213.867,-245.605,-125.977,0
1663770802.593,-1000.000,-1000.000,-808.594,-787.109,0
1663770802.596,-250.488,-266.602,240.234,221.191,0
1663770802.600,-805.664,-802.734,-1000.000,-1000.000,0
1663770802.604,238.281,311.035,-397.461,-270.020,0
1663770802.608,-1000.000,-1000.000,-865.234,-806.641,0
1663770802.612,-370.605,-549.805,571.777,397.949,0
1663770802.614,-851.074,-980.469,-1000.000,-1000.000,0
1663770802.618,549.316,820.801,-861.816,-638.184,0
1663770802.622,-1000.000,-747.070,678.223,958.496,0
1663770802.626,-851.074,-1000.000,-898.438,899.414,0
1663770802.630,675.293,412.598,-311.035,-613.281,0
1663770802.634,-880.371,-806.641,-1000.000,-1000.000,0
1663770802.638,-267.090,-70.312,20.020,213.379,0
1663770802.641,-1000.000,-1000.000,-773.438,-784.668,0
1663770802.645,-14.648,-196.777,183.105,-14.160,0
1663770802.649,-774.902,-800.781,-1000.000,-1000.000,0
1663770802.653,208.984,229.980,-262.695,-237.793,0
1663770802.657,-1000.000,-1000.000,-804.688,-811.035,0
1663770802.662,-263.672,-269.531,274.902,238.770,0
1663770802.666,-803.223,-808.105,-1000.000,-1000.000,0
1663770802.670,240.234,434.570,-516.113,-345.703,0
1663770802.674,-1000.000,-1000.000,-937.988,-840.332,0
1663770802.678,-491.211,-682.617,708.008,527.344,0
1663770802.682,-937.012,922.852,-879.883,-1000.000,0
1663770802.686,726.562,917.969,-1000.000,-803.223,0
1663770802.689,-840.820,-583.984,460.938,774.414,0
1663770802.693,-1000.000,-1000.000,-827.148,-966.797,0
1663770802.697,402.832,145.996,-154.785,-434.570,0
1663770802.701,-814.453,-780.273,-1000.000,-1000.000,0
1663770802.705,-129.883,51.270,-133.789,98.145,0
1663770802.707,-1000.000,-1000.000,-791.992,-771.973,0
1663770802.711,-125.977,-245.117,222.656,125.977,0
1663770802.715,-787.598,-807.129,-1000.000,-1000.000,0
1663770802.719,220.703,238.770,-269.531,-254.395,0
1663770802.723,-1000.000,-1000.000,-806.152,-807.129,0
1663770802.727,-270.508,-358.398,394.531,241.699,0
1663770802.731,-807.617,-845.703,-1000.000,-1000.000,0
1663770802.734,398.926,541.504,-626.953,-467.285,0
1663770802.738,-1000.000,-1000.000,977.051,-899.902,0
1663770802.742,-641.602,-859.375,860.352,632.812,0
1663770802.746,956.055,685.547,-663.574,-980.469,0
1663770802.750,899.414,-919.434,-1000.000,-930.176,0
1663770802.752,-613.770,-348.633,223.145,584.473,0
1663770802.756,-1000.000,-1000.000,-788.574,-854.980,0
1663770802.760,212.891,10.254,-5.859,-227.051,0
1663770802.764,-785.156,-774.902,-1000.000,-1000.000,0
1663770802.768,-14.648,196.777,-234.863,-69.336,0
1663770802.772,-1000.000,-1000.000,-808.594,-782.715,0
1663770802.776,-238.281,-262.695,237.305,215.332,0
1663770802.779,-811.035,-802.734,-1000.000,-1000.000,0
1663770802.783,238.281,250.000,-330.566,-268.555,0
1663770802.787,-1000.000,-1000.000,-833.496,-802.734,0
1663770802.791,-340.332,-491.211,501.953,341.309,0
1663770802.795,-839.355,-926.270,-1000.000,-1000.000,0
1663770802.794,532.715,694.824,-782.715,-567.383,0
