type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
concordant,none,,-1,green,green,1627051175.6785731
concordant,left,,0.06345949997194111,yellow,yellow,1627051177.7225547
concordant,left,,0.6612000999739394,green,green,1627051179.7388735
concordant,up,,0.5563921999419108,yellow,yellow,1627051181.7500553
concordant,left,,0.3985049999319017,green,green,1627051183.7628763
concordant,up,,0.3699820999754593,yellow,yellow,1627051185.7746253
concordant,right,,0.7555298999650404,red,red,1627051187.7917624
concordant,left,,0.4836641000583768,green,green,1627051189.8043885
concordant,up,,0.42068209999706596,yellow,yellow,1627051191.815401
concordant,left,,0.38981239998247474,green,green,1627051193.8266313
concordant,up,,0.5495689999079332,yellow,yellow,1627051195.8383894
concordant,left,,0.6787001000484452,red,red,1627051197.8498366
concordant,left,,0.7902519000926986,green,green,1627051199.862522
concordant,right,,0.7309743000660092,red,red,1627051201.8756034
concordant,up,,0.6333222999237478,yellow,yellow,1627051203.8897028
concordant,right,,0.6610879000509158,red,red,1627051205.904315
concordant,left,,0.5681232999777421,green,green,1627051207.9188817
concordant,right,,0.612038999912329,red,red,1627051209.9305856
concordant,left,,0.6631717999698594,green,green,1627051211.9436657
concordant,up,,0.4289949000813067,red,red,1627051213.9563236
concordant,up,,0.7152137000812218,yellow,yellow,1627051215.9685998
concordant,left,,0.725036000018008,green,green,1627051217.98192
concordant,up,,1.4696314000757411,yellow,yellow,1627051219.993112
concordant,right,,0.6216458999551833,red,red,1627051222.0075147
concordant,up,,0.7206522999331355,yellow,yellow,1627051224.0229218
type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
discordant,left,,1.2583067000377923,red,green,1627051310.6074302
discordant,right,,1.0105333001120016,yellow,red,1627051312.6221051
discordant,left,,0.6331366000231355,red,green,1627051314.6331217
discordant,left,,0.9947287000250071,green,red,1627051316.6443398
discordant,right,,0.6671962999971583,red,green,1627051318.6564817
discordant,none,,-1.0,yellow,red,1627051320.6692407
discordant,none,,-1.0,red,green,1627051322.6827796
discordant,left,,1.4547623000107706,green,yellow,1627051324.7134447
discordant,down,,1.4090998000465333,yellow,green,1627051326.7251072
discordant,left,,0.9978848000755534,green,yellow,1627051328.7362893
discordant,right,,1.0130140000255778,red,green,1627051330.7501638
discordant,left,,1.0654985000146553,green,yellow,1627051332.763216
discordant,down,,1.225103799952194,yellow,green,1627051334.7766004
discordant,left,,1.1934918999904767,green,yellow,1627051336.7887194
discordant,down,,1.0102829999523237,yellow,green,1627051338.8008564
discordant,left,,0.893860699958168,green,yellow,1627051340.8124287
discordant,right,,1.0619551000418141,red,green,1627051342.8254912
discordant,down,,1.2970420001074672,yellow,red,1627051344.8375657
discordant,left,,0.9237678000936285,green,yellow,1627051346.849713
discordant,right,,1.2260717001045123,red,green,1627051348.86071
discordant,none,,-1.0,yellow,red,1627051350.8728106
discordant,left,,0.7329122999217361,green,yellow,1627051352.8848226
discordant,right,,0.8697303000371903,red,green,1627051354.8970609
discordant,down,,0.9311268000165001,yellow,red,1627051356.9080834
discordant,left,,0.6725387999322265,green,yellow,1627051358.920912
type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
concordant,right,,1.1004130999790505,yellow,yellow,1627051438.799674
concordant,none,,-1.0,green,green,1627051440.8125014
concordant,none,,-1.0,yellow,yellow,1627051442.8272011
concordant,right,,0.8025000001071021,red,red,1627051444.8392115
concordant,left,,0.4895140000153333,green,green,1627051446.8516455
concordant,right,,1.2118509999709204,red,red,1627051448.863573
concordant,down,,0.8333609000546858,yellow,yellow,1627051450.8779428
concordant,left,,0.5076973000541329,green,green,1627051452.8947866
concordant,right,,0.740713799954392,red,red,1627051454.9065838
concordant,down,,0.7871808999916539,yellow,yellow,1627051456.918051
concordant,left,,0.5964493000647053,green,green,1627051458.9306116
concordant,none,,-1.0,yellow,yellow,1627051460.9459677
concordant,down,,0.2103931000456214,green,green,1627051462.9637704
concordant,right,,0.6563961999490857,red,red,1627051464.978995
concordant,left,,0.8036758999805897,green,green,1627051466.9892793
concordant,down,,1.4122066999552771,yellow,yellow,1627051469.0021095
concordant,right,,0.4656586000928655,red,red,1627051471.0137577
concordant,down,,0.7016918000299484,yellow,yellow,1627051473.0266664
concordant,left,,0.61554609995801,green,green,1627051475.0383575
concordant,right,,0.919015199993737,red,red,1627051477.0532472
concordant,left,,0.748703800025396,green,green,1627051479.064517
concordant,none,,-1.0,red,red,1627051481.077359
concordant,down,,1.0799660000484437,yellow,yellow,1627051483.0885293
concordant,left,,0.633175199967809,green,green,1627051485.100189
concordant,right,,0.6683893000008538,yellow,yellow,1627051487.1141806
type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
discordant,down,,1.4117366999853402,yellow,green,1627051567.304206
discordant,left,,0.9100819000741467,green,red,1627051569.3157053
discordant,right,,0.9185743998968974,red,green,1627051571.3270512
discordant,left,,0.8503591000335291,green,yellow,1627051573.3380039
discordant,right,,0.9665952000068501,red,green,1627051575.3502285
discordant,down,,0.6602497999556363,yellow,red,1627051577.3627803
discordant,left,,0.5424205999588594,green,yellow,1627051579.3748682
discordant,down,,1.2901280999649316,yellow,red,1627051581.387616
discordant,left,,0.5297402000287548,green,yellow,1627051583.3990865
discordant,right,,0.7375541999936104,red,green,1627051585.4122531
discordant,left,,0.6366649999981746,green,red,1627051587.424097
discordant,right,,0.8464022999396548,red,yellow,1627051589.438015
discordant,left,,0.6860256000654772,green,red,1627051591.450803
discordant,right,,1.1435430999845266,red,green,1627051593.4626083
discordant,none,,-1.0,yellow,red,1627051595.4730895
