timestamps,TP9,AF7,AF8,TP10,marker
1664555625.232,-4.883,-51.758,-23.438,-51.758,0
1664555625.236,-29.297,-65.918,-20.508,-82.031,0
1664555625.240,-66.895,12.695,-23.926,-130.859,0
1664555625.244,-29.297,13.184,-19.531,-84.473,0
1664555625.248,3.906,-14.160,-8.789,-39.551,0
1664555625.249,-13.672,-0.488,-14.648,-70.801,0
1664555625.253,-54.199,-7.812,-14.648,-118.652,0
1664555625.257,-37.598,-35.645,-13.184,-86.426,0
1664555625.261,-2.441,-31.738,-25.879,-47.852,0
1664555625.265,-7.812,-21.973,-28.320,-68.848,0
1664555625.269,-48.340,-34.180,-24.902,-112.793,0
1664555625.273,-53.711,-24.902,-22.461,-101.562,0
1664555625.276,-18.066,-67.383,-18.066,-37.109,0
1664555625.280,-16.113,-35.645,-19.531,-44.434,0
1664555625.284,-49.316,28.320,-22.461,-110.840,0
1664555625.288,-62.500,-22.949,-21.973,-111.816,0
1664555625.292,-25.391,-29.785,-25.879,-64.453,0
1664555625.309,-12.207,6.348,-20.996,-58.105,0
1664555625.313,-34.668,13.672,-14.648,-91.309,0
1664555625.317,-67.871,-29.297,-15.625,-116.211,0
1664555625.321,-41.504,-33.203,-14.160,-74.707,0
1664555625.325,-20.508,-9.277,-14.648,-51.758,0
1664555625.329,-32.715,-26.855,-19.531,-75.195,0
1664555625.333,-64.453,-74.707,-19.043,-96.680,0
1664555625.336,-60.059,-66.895,-16.113,-72.754,0
1664555625.340,-29.785,22.949,-18.555,-58.594,0
1664555625.344,-25.879,8.301,-22.461,-65.430,0
1664555625.348,-67.871,-42.969,-23.926,-101.074,0
1664555625.352,-72.754,-28.320,-23.438,-100.098,0
1664555625.340,-35.156,-3.906,-23.926,-57.129,0
1664555625.344,-25.879,-27.344,-19.043,-51.270,0
1664555625.348,-52.246,-62.988,-15.625,-78.125,0
1664555625.352,-81.055,-35.645,-17.578,-104.980,0
1664555625.356,-42.480,-9.277,-20.020,-71.289,0
1664555625.360,-19.531,-46.387,-19.043,-42.480,0
1664555625.364,-45.410,-47.852,-19.043,-70.801,0
1664555625.367,-78.613,-24.902,-16.113,-108.887,0
1664555625.371,-55.664,-4.395,-15.137,-75.684,0
1664555625.375,-19.531,-23.438,-23.438,-34.668,0
1664555625.379,-28.320,-84.961,-23.926,-41.016,0
1664555625.383,-71.777,-38.574,-16.113,-91.309,0
1664555625.384,-55.664,20.020,-11.230,-80.566,0
1664555625.388,-11.230,-15.137,-8.789,-18.555,0
1664555625.392,-8.789,-22.461,-8.301,-21.973,0
1664555625.396,-53.711,-12.207,-12.207,-77.637,0
1664555625.400,-63.477,-14.648,-19.531,-82.031,0
1664555625.404,-19.043,-62.012,-19.531,-20.508,0
1664555625.408,-18.066,-69.824,-19.043,-15.137,0
1664555625.411,-50.781,6.836,-18.066,-70.312,0
1664555625.415,-67.383,-3.906,-15.625,-87.402,0
1664555625.419,-33.691,-47.363,-17.578,-38.574,0
1664555625.423,-16.602,-20.996,-15.625,-23.926,0
1664555625.427,-43.945,4.395,-21.973,-63.477,0
1664555625.444,-83.496,-27.832,-26.367,-101.562,0
1664555625.448,-57.617,-25.879,-20.020,-72.754,0
1664555625.452,-30.273,-28.320,-23.926,-37.109,0
1664555625.456,-38.086,-17.090,-25.391,-52.734,0
1664555625.460,-71.777,-16.602,-19.043,-91.309,0
1664555625.464,-59.082,-56.641,-11.719,-59.082,0
1664555625.468,-17.578,-26.367,-9.766,-21.484,0
1664555625.471,-21.973,11.230,-16.602,-43.457,0
1664555625.475,-58.105,-29.785,-17.090,-76.172,0
1664555625.479,-72.266,-63.477,-20.996,-69.336,0
1664555625.483,-42.969,-11.719,-25.879,-36.133,0
1664555625.487,-29.785,-7.812,-22.461,-31.738,0
1664555625.490,-57.617,-51.758,-27.344,-62.988,0
1664555625.494,-89.844,-34.668,-31.738,-95.703,0
1664555625.498,-48.340,-9.277,-29.297,-55.176,0
1664555625.502,-19.531,-13.184,-16.602,-21.973,0
1664555625.506,-41.992,-45.410,-6.836,-40.527,0
1664555625.510,-73.242,-73.730,-12.695,-78.125,0
1664555625.514,-63.965,-32.227,-17.090,-63.477,0
1664555625.517,-38.574,-2.441,-18.066,-35.645,0
1664555625.521,-30.273,-60.547,-20.020,-38.574,0
1664555625.525,-79.590,-65.430,-26.367,-89.355,0
1664555625.529,-86.914,-28.809,-22.949,-92.773,0
1664555625.533,-43.945,-38.574,-20.996,-45.898,0
1664555625.549,-34.180,-88.379,-29.297,-37.598,0
1664555625.553,-61.523,-88.379,-32.715,-80.566,0
1664555625.557,-88.867,-33.203,-31.738,-104.492,0
1664555625.561,-48.340,-40.527,-25.879,-48.340,0
1664555625.565,-29.297,-25.391,-25.879,-37.109,0
1664555625.569,-57.129,-34.180,-33.203,-72.754,0
1664555625.573,-83.984,-23.926,-34.668,-101.562,0
1664555625.576,-51.270,-6.348,-23.926,-66.406,0
1664555625.580,-22.461,-71.289,-21.973,-21.973,0
1664555625.584,-39.062,-37.109,-26.855,-51.758,0
1664555625.588,-75.195,15.625,-20.996,-112.305,0
1664555625.592,-53.711,-33.203,-21.973,-74.219,0
1664555625.580,-19.531,-38.086,-23.438,-29.297,0
1664555625.584,-21.973,-2.441,-19.531,-46.875,0
1664555625.588,-58.594,-6.836,-21.973,-95.703,0
1664555625.592,-63.477,-45.898,-23.438,-88.379,0
1664555625.596,-27.832,-61.523,-27.344,-39.551,0
1664555625.600,-18.066,-38.574,-33.691,-43.457,0
1664555625.604,-47.852,-21.484,-29.297,-81.055,0
1664555625.607,-69.336,-57.129,-21.484,-87.891,0
1664555625.611,-32.227,-49.316,-21.973,-40.039,0
1664555625.615,-21.973,17.578,-20.996,-43.457,0
1664555625.619,-44.434,9.277,-13.672,-78.613,0
1664555625.623,-68.359,-71.777,-19.043,-87.402,0
1664555625.650,-40.039,-77.148,-30.273,-51.270,0
1664555625.654,-9.766,12.695,-29.297,-45.898,0
1664555625.658,-13.184,-27.344,-28.320,-65.918,0
1664555625.662,-57.617,-41.504,-32.715,-113.770,0
1664555625.666,-47.852,1.465,-29.785,-99.609,0
1664555625.670,-12.207,-20.020,-29.297,-53.223,0
1664555625.674,-17.090,-36.133,-28.320,-60.059,0
1664555625.677,-47.852,-69.824,-26.367,-77.148,0
1664555625.681,-65.430,-35.156,-28.320,-82.520,0
1664555625.685,-37.109,22.949,-29.297,-57.617,0
1664555625.689,-17.090,-21.484,-26.367,-37.109,0
1664555625.693,-41.016,-39.551,-24.902,-70.312,0
1664555625.669,-73.730,-19.531,-20.508,-100.098,0
1664555625.673,-47.852,-12.695,-26.367,-66.895,0
1664555625.677,-23.438,-43.945,-38.086,-36.133,0
1664555625.681,-32.715,-44.922,-32.227,-60.547,0
1664555625.685,-64.453,-25.879,-25.879,-101.074,0
1664555625.689,-39.062,-38.086,-21.484,-66.406,0
1664555625.693,-4.883,-68.848,-24.902,-27.344,0
1664555625.696,-17.090,-72.754,-24.902,-34.180,0
1664555625.700,-65.430,-6.836,-19.531,-94.727,0
1664555625.704,-61.035,-12.207,-20.020,-85.938,0
1664555625.708,-20.020,-27.344,-15.625,-28.320,0
1664555625.712,-17.578,-7.812,-12.695,-31.738,0
1664555625.715,-57.129,-5.859,-16.602,-84.961,0
1664555625.719,-75.684,-25.879,-19.043,-96.191,0
1664555625.723,-41.016,-50.293,-20.996,-49.805,0
1664555625.727,-30.273,-31.250,-20.996,-43.457,0
1664555625.731,-57.129,-20.508,-23.926,-85.449,0
1664555625.735,-85.449,-51.758,-22.461,-112.305,0
1664555625.739,-54.199,-86.914,-20.020,-64.453,0
1664555625.742,-37.109,-44.434,-23.926,-52.734,0
1664555625.746,-61.523,20.020,-22.461,-88.867,0
1664555625.750,-94.238,-25.391,-20.996,-113.770,0
1664555625.754,-70.312,-46.875,-24.414,-81.543,0
1664555625.758,-33.691,-26.367,-27.832,-44.434,0
1664555625.759,-41.504,0.977,-26.367,-62.988,0
1664555625.763,-75.195,-29.297,-20.020,-100.098,0
1664555625.767,-72.266,-43.457,-19.531,-81.055,0
1664555625.771,-34.180,-5.859,-19.531,-43.457,0
1664555625.775,-20.020,-1.465,-10.254,-45.410,0
1664555625.779,-56.152,-74.219,-12.207,-83.984,0
1664555625.783,-80.078,-106.934,-20.020,-94.238,0
1664555625.786,-48.828,1.953,-12.695,-66.406,0
1664555625.790,-46.387,9.766,-19.043,-67.871,0
1664555625.794,-75.684,-37.598,-20.508,-98.633,0
1664555625.798,-108.887,-13.184,-10.742,-134.766,0
1664555625.802,-79.102,13.672,3.418,-97.656,0
1664555625.820,-56.641,3.418,5.371,-73.242,0
1664555625.824,-83.008,-27.344,-5.371,-102.539,0
1664555625.828,-122.559,-27.832,6.836,-139.160,0
1664555625.832,-121.094,24.902,6.836,-140.625,0
1664555625.836,-113.770,8.789,-1.953,-128.906,0
1664555625.840,-121.094,-37.598,0.977,-139.160,0
1664555625.844,-163.574,4.395,0.977,-202.637,0
1664555625.847,-178.711,49.805,12.207,-223.145,0
1664555625.851,-148.438,40.039,3.906,-190.918,0
1664555625.855,-142.090,4.395,4.883,-180.176,0
1664555625.859,-193.848,39.062,1.465,-241.211,0
1664555625.863,-241.211,66.406,-15.625,-298.340,0
1664555625.864,-201.660,34.180,-7.812,-252.930,0
1664555625.868,-196.289,33.203,-2.441,-236.328,0
1664555625.872,-230.957,52.246,7.812,-268.555,0
1664555625.876,-269.043,23.926,13.672,-306.641,0
1664555625.880,-254.395,-4.395,7.812,-288.086,0
1664555625.884,-222.168,8.301,9.277,-249.023,0
1664555625.888,-238.281,38.086,17.578,-269.043,0
1664555625.891,-287.598,45.410,18.066,-333.008,0
1664555625.895,-268.066,-15.625,17.090,-304.199,0
1664555625.899,-228.027,-33.203,13.184,-247.070,0
1664555625.903,-234.375,54.688,7.324,-277.344,0
1664555625.907,-261.719,41.504,16.113,-321.777,0
1664555625.911,-262.207,-6.836,26.367,-306.152,0
1664555625.915,-221.680,20.020,18.066,-255.859,0
1664555625.919,-199.707,15.137,8.301,-236.328,0
1664555625.923,-219.727,-2.441,12.207,-265.625,0
1664555625.927,-236.328,9.277,20.020,-282.715,0
1664555625.931,-183.105,9.766,18.066,-219.238,0
1664555625.935,-153.809,12.207,10.742,-185.547,0
1664555625.938,-163.086,-10.254,15.625,-194.336,0
1664555625.942,-170.410,-27.832,5.859,-214.355,0
1664555625.946,-130.371,5.859,-6.836,-178.711,0
1664555625.950,-98.633,16.602,-11.230,-135.254,0
1664555625.954,-92.285,-42.969,-18.555,-130.371,0
1664555625.954,-112.305,-61.523,-24.902,-144.531,0
1664555625.958,-101.074,2.441,-27.832,-127.441,0
1664555625.962,-48.340,2.441,-27.832,-73.730,0
1664555625.966,-27.344,-46.387,-34.668,-51.758,0
1664555625.970,-57.129,-58.594,-38.086,-83.496,0
1664555625.974,-57.617,-66.406,-37.109,-74.219,0
1664555625.978,-1.953,-49.805,-37.598,-20.508,0
1664555625.981,18.555,-74.707,-45.410,-2.441,0
1664555625.985,-10.254,-105.469,-57.617,-31.250,0
1664555625.989,-51.270,-41.504,-63.477,-88.379,0
1664555625.993,-12.695,-43.945,-59.570,-45.898,0
1664555625.997,27.832,-77.637,-63.477,0.488,0
1664555625.999,24.414,-73.242,-65.918,-17.090,0
1664555626.003,-8.789,-65.918,-59.082,-52.734,0
1664555626.007,20.020,-89.355,-59.082,-18.555,0
1664555626.011,58.105,-82.031,-63.965,15.137,0
1664555626.015,46.875,-72.266,-67.383,-4.395,0
1664555626.019,17.090,-100.098,-68.848,-34.668,0
1664555626.023,27.832,-80.566,-68.359,-25.391,0
1664555626.026,67.383,-115.234,-67.871,31.250,0
1664555626.030,74.707,-89.844,-65.430,33.203,0
1664555626.034,49.805,-30.273,-67.871,-20.996,0
1664555626.038,45.410,-78.613,-67.383,-16.602,0
1664555626.042,83.008,-77.637,-60.547,33.203,0
1664555626.045,87.891,-50.293,-63.965,28.320,0
1664555626.049,69.336,-48.340,-60.547,-1.953,0
1664555626.053,38.086,-85.449,-63.477,-23.438,0
1664555626.057,59.082,-88.867,-72.754,2.441,0
1664555626.061,84.961,-52.246,-67.383,23.438,0
1664555626.065,67.871,-76.172,-60.547,4.883,0
1664555626.069,24.902,-123.047,-60.059,-26.367,0
1664555626.072,28.809,-112.793,-62.012,-7.812,0
1664555626.076,54.199,-31.250,-58.105,6.348,0
1664555626.080,51.758,-39.551,-55.176,-11.719,0
1664555626.084,20.996,-75.195,-53.711,-43.945,0
1664555626.088,22.461,-57.617,-47.363,-34.668,0
1664555626.089,62.012,-49.316,-43.945,12.695,0
1664555626.093,62.988,-72.754,-46.387,19.531,0
1664555626.097,30.273,-81.055,-46.387,-18.066,0
1664555626.101,0.488,-50.293,-42.969,-43.945,0
1664555626.105,18.555,-46.875,-39.551,-8.789,0
1664555626.109,37.109,-64.941,-34.668,13.672,0
1664555626.113,21.484,-103.027,-39.062,-3.418,0
1664555626.116,-20.996,-71.777,-48.828,-52.246,0
1664555626.120,1.465,-3.418,-46.875,-39.551,0
1664555626.124,30.273,-43.945,-42.969,-0.977,0
1664555626.128,19.531,-56.641,-45.410,-20.508,0
1664555626.132,-21.973,-30.762,-42.480,-64.453,0
1664555626.134,-17.090,-27.832,-33.691,-50.293,0
1664555626.138,19.531,-52.734,-38.086,-15.625,0
1664555626.142,14.648,-64.453,-45.410,-26.367,0
1664555626.146,-34.180,-49.316,-48.828,-76.660,0
1664555626.150,-48.828,-34.668,-45.898,-86.914,0
1664555626.154,-8.301,-80.078,-43.945,-32.227,0
1664555626.158,-6.348,-101.074,-46.387,-20.508,0
1664555626.161,-44.922,-22.461,-44.434,-80.566,0
1664555626.165,-59.570,-16.113,-38.086,-108.887,0
1664555626.169,-22.461,-55.176,-41.992,-63.965,0
1664555626.173,-6.348,-45.410,-45.410,-47.852,0
1664555626.177,-17.578,-26.855,-36.621,-78.613,0
1664555626.194,-47.363,-40.039,-31.250,-106.934,0
1664555626.198,-22.949,-58.594,-29.785,-74.219,0
1664555626.202,4.883,-60.059,-31.250,-47.363,0
1664555626.206,-4.883,-31.738,-30.762,-68.359,0
1664555626.210,-43.457,-44.434,-25.879,-110.840,0
1664555626.214,-33.691,-71.777,-25.879,-90.820,0
1664555626.218,5.859,-53.223,-27.832,-47.363,0
1664555626.221,-0.977,-23.926,-29.297,-72.754,0
1664555626.225,-36.133,-32.227,-29.785,-129.883,0
1664555626.229,-46.387,-76.660,-31.738,-126.953,0
1664555626.233,-16.113,-26.855,-30.273,-83.984,0
1664555626.237,-8.301,1.465,-24.414,-84.473,0
1664555626.239,-43.945,-53.711,-25.391,-126.953,0
1664555626.243,-88.867,-68.848,-25.879,-160.645,0
1664555626.247,-62.012,-31.738,-26.855,-135.254,0
1664555626.251,-44.434,-19.043,-27.344,-122.559,0
1664555626.255,-76.172,-58.105,-26.855,-141.113,0
1664555626.259,-127.441,-83.496,-30.273,-178.223,0
1664555626.263,-119.141,-41.504,-32.715,-166.504,0
1664555626.266,-92.285,-22.461,-26.855,-137.695,0
1664555626.270,-106.445,-75.684,-24.414,-137.695,0
1664555626.274,-171.387,-85.938,-25.879,-183.594,0
1664555626.278,-194.824,-2.930,-18.555,-200.195,0
1664555626.282,-166.992,-12.207,-16.113,-160.645,0
1664555626.284,-182.129,-49.316,-27.344,-165.039,0
1664555626.288,-246.582,-48.340,-32.715,-220.703,0
1664555626.292,-283.203,-67.383,-39.062,-239.258,0
1664555626.296,-256.836,-71.289,-41.016,-192.871,0
1664555626.300,-265.625,-51.758,-32.715,-180.664,0
1664555626.304,-311.523,-57.129,-28.320,-220.703,0
1664555626.308,-370.117,-38.086,-28.809,-272.461,0
1664555626.311,-372.559,-19.043,-31.738,-250.488,0
1664555626.315,-381.348,-85.938,-32.227,-206.543,0
1664555626.319,-448.730,-74.707,-38.574,-235.840,0
1664555626.323,-536.133,-27.832,-41.992,-300.781,0
1664555626.327,-558.105,-44.434,-43.457,-283.203,0
1664555626.329,-547.363,-51.758,-41.992,-247.070,0
1664555626.333,-569.824,-37.109,-37.598,-259.277,0
1664555626.337,-624.512,-39.062,-32.715,-299.805,0
1664555626.341,-641.602,-67.383,-32.715,-293.457,0
1664555626.345,-610.840,-80.078,-34.180,-248.535,0
1664555626.349,-616.699,-71.289,-34.180,-253.418,0
1664555626.353,-662.598,-49.316,-36.621,-301.270,0
1664555626.356,-691.895,-89.844,-34.668,-302.246,0
1664555626.360,-669.922,-104.004,-36.621,-246.094,0
1664555626.364,-671.875,-14.160,-39.062,-255.859,0
1664555626.368,-711.426,-33.691,-31.738,-290.527,0
1664555626.372,-775.879,-88.379,-33.691,-323.730,0
1664555626.374,-782.227,-63.965,-39.551,-300.293,0
1664555626.378,-776.367,-20.996,-36.133,-272.461,0
1664555626.382,-804.688,-58.105,-31.250,-276.367,0
1664555626.386,-875.000,-75.195,-32.715,-310.547,0
1664555626.390,-897.949,-45.410,-34.180,-305.176,0
1664555626.394,-880.859,-58.594,-34.668,-258.301,0
1664555626.398,-895.508,-55.176,-32.715,-260.254,0
1664555626.401,-951.172,-92.285,-36.621,-294.434,0
1664555626.405,-979.492,-68.359,-47.363,-297.363,0
1664555626.409,-940.430,7.324,-38.574,-264.648,0
1664555626.413,-915.527,-29.785,-31.738,-234.375,0
1664555626.417,-933.594,-60.547,-31.250,-250.977,0
1664555626.419,-954.590,-47.852,-35.645,-274.902,0
1664555626.423,-894.043,-37.598,-41.016,-225.098,0
1664555626.427,-846.680,-59.570,-32.715,-178.711,0
1664555626.431,-848.633,-62.988,-34.668,-197.266,0
1664555626.435,-865.234,-46.387,-36.621,-226.562,0
1664555626.439,-813.965,-54.199,-33.203,-175.781,0
1664555626.443,-750.000,-77.148,-29.785,-122.559,0
1664555626.446,-745.117,-74.707,-29.297,-124.023,0
1664555626.450,-784.180,-11.719,-34.180,-173.828,0
1664555626.454,-762.207,-16.113,-30.762,-151.855,0
1664555626.458,-712.402,-52.734,-27.344,-91.309,0
1664555626.462,-710.449,-46.387,-30.273,-93.750,0
1664555626.464,-740.723,-30.273,-32.715,-132.324,0
1664555626.468,-738.281,-44.434,-39.062,-126.465,0
1664555626.472,-678.223,-63.477,-39.062,-61.035,0
1664555626.476,-645.996,-40.039,-33.691,-42.969,0
1664555626.480,-648.926,-38.574,-32.227,-73.242,0
1664555626.484,-654.297,-64.941,-29.297,-84.961,0
1664555626.488,-593.262,-96.191,-26.367,-13.184,0
1664555626.491,-553.223,-54.199,-21.973,14.160,0
1664555626.495,-553.711,0.000,-19.043,-21.973,0
1664555626.499,-567.383,-54.688,-27.832,-38.574,0
1664555626.503,-533.203,-53.711,-29.297,7.812,0
1664555626.507,-484.375,-19.531,-24.902,56.152,0
1664555626.509,-473.633,-22.461,-24.902,59.570,0
1664555626.513,-495.605,-57.129,-16.113,46.875,0
1664555626.517,-490.723,-54.688,-17.090,68.359,0
1664555626.521,-456.543,-15.625,-15.137,113.281,0
1664555626.525,-457.520,-19.531,-12.207,118.164,0
1664555626.529,-501.953,-74.707,-18.555,102.051,0
1664555626.533,-537.109,-93.262,-25.879,100.098,0
1664555626.536,-526.855,-14.160,-28.320,117.676,0
1664555626.540,-533.203,6.836,-24.414,131.836,0
1664555626.544,-565.918,-36.621,-22.461,114.746,0
1664555626.548,-626.465,-33.691,-24.902,76.660,0
1664555626.552,-622.559,-7.324,-21.484,110.840,0
1664555626.568,-623.535,-12.695,-17.090,146.484,0
1664555626.572,-680.176,-28.809,-15.137,135.742,0
1664555626.576,-758.789,-41.992,-15.137,98.633,0
1664555626.580,-771.484,-22.461,-16.113,117.676,0
1664555626.584,-750.977,-7.812,-13.672,161.133,0
1664555626.588,-787.109,-39.551,-9.277,162.598,0
1664555626.592,-872.070,-27.832,-17.578,110.840,0
1664555626.595,-901.855,7.812,-30.273,96.680,0
1664555626.599,-877.441,-13.672,-26.855,147.461,0
1664555626.603,-899.414,-59.570,-19.531,168.945,0
1664555626.607,-958.496,-25.391,-20.996,129.395,0
1664555626.611,-1000.000,9.766,-20.020,103.516,0
1664555626.613,-999.512,-31.250,-13.672,151.855,0
1664555626.617,-999.512,-42.969,-14.648,170.410,0
1664555626.621,-1000.000,-14.160,-17.578,129.395,0
1664555626.625,-1000.000,-27.344,-20.508,91.797,0
1664555626.629,-1000.000,-50.781,-24.902,121.094,0
1664555626.633,-1000.000,-68.359,-22.949,147.461,0
1664555626.637,-1000.000,-44.434,-26.367,112.793,0
1664555626.640,-1000.000,-6.348,-27.832,58.105,0
1664555626.644,-1000.000,-54.199,-20.020,95.215,0
1664555626.648,-1000.000,-81.543,-25.391,137.695,0
1664555626.652,-1000.000,4.883,-34.180,98.633,0
1664555626.656,-1000.000,-20.996,-27.832,52.246,0
1664555626.658,-1000.000,-43.945,-23.438,55.176,0
1664555626.662,-1000.000,-8.301,-25.879,90.820,0
1664555626.666,-1000.000,-28.320,-20.996,103.516,0
1664555626.670,-1000.000,-35.645,-18.066,66.895,0
1664555626.674,-1000.000,-30.762,-20.996,36.133,0
1664555626.678,-1000.000,-31.250,-20.996,81.055,0
1664555626.682,-1000.000,0.000,-20.020,89.844,0
1664555626.685,-1000.000,0.000,-21.973,51.270,0
1664555626.689,-1000.000,-80.566,-21.484,37.598,0
1664555626.693,-1000.000,-33.691,-20.508,62.500,0
1664555626.697,-1000.000,37.109,-20.996,72.754,0
1664555626.701,-1000.000,-16.602,-18.555,52.246,0
1664555626.704,-1000.000,-35.645,-27.344,5.371,0
1664555626.708,-999.512,-21.973,-34.180,17.578,0
1664555626.712,-1000.000,-15.625,-26.855,52.734,0
1664555626.716,-987.305,-15.137,-23.438,45.410,0
1664555626.720,-960.938,-25.879,-23.438,5.859,0
1664555626.724,-902.344,-32.715,-25.879,-8.301,0
1664555626.728,-813.477,2.441,-29.785,16.113,0
1664555626.731,-739.258,-23.926,-28.809,24.414,0
1664555626.735,-701.660,-64.453,-29.297,-0.977,0
1664555626.739,-687.500,20.996,-29.785,-59.082,0
1664555626.743,-596.680,17.090,-29.785,-32.227,0
1664555626.747,-513.184,-16.602,-24.902,-4.395,0
1664555626.749,-480.469,-0.488,-21.973,-40.527,0
1664555626.753,-470.215,2.930,-30.273,-95.215,0
1664555626.757,-399.902,-26.855,-29.785,-67.383,0
1664555626.761,-314.453,-27.344,-27.832,-30.762,0
1664555626.765,-270.508,-7.812,-29.297,-58.105,0
1664555626.769,-263.184,-14.648,-33.203,-107.422,0
1664555626.773,-213.379,-5.859,-33.203,-105.957,0
1664555626.776,-120.117,-40.527,-28.320,-48.828,0
