timestamps,TP9,AF7,AF8,TP10
1667501355.513,201.660,50.293,-271.973,-74.219
1667501355.517,-244.141,41.504,-327.148,-156.738
1667501355.521,-463.867,40.527,-354.492,-140.137
1667501355.525,-84.473,47.852,-285.156,-44.434
1667501355.529,258.301,49.805,-295.410,-42.480
1667501355.533,-81.543,43.457,-424.805,-119.141
1667501355.537,-454.590,29.785,-511.719,-142.578
1667501355.540,-207.031,38.574,-384.766,-60.059
1667501355.544,230.469,49.316,-241.211,-45.898
1667501355.548,50.293,37.598,-400.879,-113.281
1667501355.552,-402.832,34.180,-486.816,-165.039
1667501355.556,-315.430,51.758,-287.109,-87.891
1667501355.558,181.641,44.922,-330.078,-8.789
1667501355.562,187.012,38.574,-370.605,-68.848
1667501355.566,-312.012,45.898,-313.965,-171.875
1667501355.570,-411.133,45.898,-280.273,-138.672
1667501355.574,57.617,42.480,-313.477,-34.180
1667501355.578,278.809,41.992,-399.902,-50.293
1667501355.582,-171.387,43.457,-378.906,-153.320
1667501355.585,-445.312,50.293,-312.500,-175.781
1667501355.589,-71.289,49.316,-313.965,-62.012
1667501355.593,311.523,39.551,-419.434,-26.367
1667501355.597,-2.930,49.316,-366.211,-129.883
1667501355.601,-409.180,53.223,-265.625,-198.730
1667501355.618,-192.871,43.457,-314.453,-78.125
1667501355.622,281.250,43.945,-339.355,-12.695
1667501355.626,138.672,47.363,-371.094,-108.398
1667501355.630,-353.027,43.457,-375.000,-201.660
1667501355.634,-323.242,38.574,-388.672,-121.582
1667501355.638,181.152,40.527,-439.941,-20.020
1667501355.642,254.883,42.480,-378.906,-80.078
1667501355.645,-239.258,41.992,-407.227,-192.871
1667501355.649,-375.000,37.109,-469.727,-166.992
1667501355.653,76.660,27.344,-572.754,-28.809
1667501355.657,320.801,58.105,-378.418,-63.477
1667501355.661,-104.492,64.453,-308.105,-193.848
1667501355.663,-416.504,48.828,-370.117,-212.402
1667501355.667,-80.078,54.199,-327.148,-96.680
1667501355.671,340.820,58.594,-324.707,-58.105
1667501355.675,45.410,48.828,-353.516,-163.574
1667501355.679,-344.727,40.039,-432.617,-211.426
1667501355.683,-144.043,37.109,-416.016,-94.238
1667501355.687,280.273,42.480,-382.324,-43.945
1667501355.690,211.426,48.828,-366.211,-124.023
1667501355.694,-274.902,32.715,-528.320,-206.543
1667501355.698,-299.805,38.574,-518.555,-148.438
1667501355.702,209.473,63.477,-298.340,-54.688
1667501355.706,341.309,49.316,-336.426,-90.820
1667501355.708,-159.180,36.621,-359.863,-209.961
1667501355.712,-352.051,42.969,-347.656,-207.520
1667501355.716,87.891,46.387,-337.402,-75.195
1667501355.720,399.414,43.945,-365.234,-63.477
1667501355.724,-3.906,44.434,-391.113,-187.988
1667501355.728,-364.258,42.969,-395.508,-235.352
1667501355.732,-69.336,38.086,-403.320,-107.422
1667501355.735,368.652,34.180,-448.730,-56.641
1667501355.739,144.043,19.043,-670.898,-149.902
1667501355.743,-318.359,43.945,-528.809,-254.883
1667501355.747,-199.707,60.547,-302.734,-177.246
1667501355.751,294.434,46.875,-424.805,-60.059
1667501355.753,256.348,49.805,-437.012,-131.348
1667501355.757,-248.535,49.316,-388.184,-268.555
1667501355.761,-299.805,42.969,-386.230,-234.863
1667501355.765,208.496,29.785,-386.230,-117.188
1667501355.769,399.902,27.344,-388.184,-141.602
1667501355.773,-57.129,29.297,-424.805,-246.582
1667501355.777,-307.617,30.762,-426.758,-266.113
1667501355.780,102.539,28.320,-528.809,-125.000
1667501355.784,419.922,33.691,-520.508,-114.746
1667501355.788,44.434,42.480,-395.996,-276.367
1667501355.792,-292.480,30.273,-470.215,-329.102
1667501355.796,-32.715,34.668,-434.082,-221.680
1667501355.797,458.984,42.969,-405.273,-157.715
1667501355.801,314.453,37.598,-410.645,-258.301
1667501355.805,-163.574,27.344,-458.008,-356.934
1667501355.809,-97.168,27.832,-447.266,-268.555
1667501355.813,392.578,37.598,-416.016,-173.340
1667501355.817,407.715,32.715,-477.539,-236.328
1667501355.821,-67.871,24.414,-501.953,-354.004
1667501355.824,-175.293,14.648,-649.902,-298.340
1667501355.828,286.621,35.156,-534.180,-188.965
1667501355.832,512.207,51.270,-339.355,-225.586
1667501355.836,46.387,32.227,-439.941,-338.379
1667501355.840,-255.859,29.785,-476.074,-363.281
1667501355.842,113.770,39.551,-379.883,-235.352
1667501355.846,501.953,44.434,-323.730,-196.777
1667501355.850,169.434,42.969,-377.930,-312.012
1667501355.854,-282.715,42.480,-376.953,-398.926
1667501355.858,-69.336,42.969,-366.211,-291.504
1667501355.862,433.105,39.062,-409.180,-202.637
1667501355.866,298.828,31.250,-538.574,-263.672
1667501355.869,-185.059,38.574,-509.766,-363.281
1667501355.873,-140.625,51.758,-313.477,-298.828
1667501355.877,365.234,43.945,-369.141,-171.387
1667501355.881,429.199,43.457,-397.461,-209.473
1667501355.885,-76.172,47.363,-362.793,-345.215
1667501355.903,-248.535,45.410,-371.582,-348.145
1667501355.907,188.965,42.480,-386.230,-203.613
1667501355.911,455.078,34.668,-472.656,-184.082
1667501355.915,32.715,43.457,-453.613,-334.473
1667501355.919,-301.758,53.223,-372.070,-387.207
1667501355.923,19.043,39.062,-474.609,-230.469
1667501355.927,439.453,32.715,-573.242,-160.645
1667501355.930,175.293,45.898,-458.008,-303.711
1667501355.934,-261.230,57.129,-348.633,-403.320
1667501355.938,-97.656,42.969,-476.074,-254.395
1667501355.942,392.578,36.621,-557.129,-144.043
1667501355.946,303.223,52.246,-374.023,-249.023
1667501355.933,-207.031,46.875,-382.324,-365.723
1667501355.937,-242.188,42.969,-391.113,-292.969
1667501355.941,245.117,51.758,-342.773,-154.297
1667501355.945,361.328,47.852,-358.887,-187.012
1667501355.949,-121.094,29.297,-432.129,-318.848
1667501355.953,-329.590,21.973,-445.312,-321.289
1667501355.957,54.199,25.391,-454.102,-183.594
1667501355.960,335.938,33.203,-416.016,-159.180
1667501355.964,-50.781,32.227,-382.812,-277.344
1667501355.968,-388.672,11.719,-574.707,-310.547
1667501355.972,-130.371,22.949,-524.414,-182.617
1667501355.976,278.809,40.039,-380.371,-120.117
1667501355.993,70.801,30.273,-426.270,-218.750
1667501355.997,-375.977,22.461,-420.410,-330.078
1667501356.001,-270.996,26.367,-394.043,-239.746
1667501356.005,222.656,30.762,-360.840,-113.770
1667501356.009,206.055,18.066,-453.125,-168.457
1667501356.013,-288.086,13.184,-540.039,-295.410
1667501356.017,-366.211,21.973,-442.871,-255.859
1667501356.020,93.262,28.320,-402.832,-113.770
1667501356.024,274.414,20.996,-535.645,-119.629
1667501356.028,-182.129,12.207,-679.688,-237.793
1667501356.032,-450.195,34.180,-471.191,-277.832
1667501356.036,-71.289,45.410,-348.145,-139.160
1667501356.038,279.785,37.598,-404.297,-82.031
1667501356.042,-57.129,34.668,-430.664,-214.844
1667501356.046,-444.336,34.180,-412.109,-291.992
1667501356.050,-210.938,28.320,-400.879,-140.137
1667501356.054,228.027,20.996,-489.746,-33.691
1667501356.058,44.434,16.113,-520.996,-142.578
1667501356.062,-422.363,16.113,-483.398,-259.766
1667501356.065,-331.055,27.832,-413.574,-174.316
1667501356.069,159.668,17.090,-572.266,-11.230
1667501356.073,154.297,14.648,-598.633,-62.012
1667501356.077,-339.355,32.227,-392.090,-225.098
1667501356.081,-447.754,24.902,-391.602,-205.566
1667501356.082,-7.812,31.250,-402.344,-66.895
1667501356.086,201.172,40.039,-390.625,-73.242
1667501356.090,-236.816,26.367,-382.812,-228.516
1667501356.094,-517.578,25.391,-422.363,-242.188
1667501356.098,-178.223,24.414,-489.258,-91.797
1667501356.102,169.922,27.832,-534.180,-56.152
1667501356.106,-167.480,32.715,-558.105,-187.500
1667501356.109,-600.098,31.738,-582.031,-288.086
1667501356.113,-416.016,29.785,-742.188,-146.484
1667501356.117,24.902,45.410,-657.715,-58.105
1667501356.121,-97.656,52.734,-471.191,-187.012
1667501356.125,-558.594,36.133,-544.922,-306.152
1667501356.127,-543.945,42.480,-531.738,-245.117
1667501356.131,-72.754,56.641,-426.270,-127.930
1667501356.135,2.930,41.504,-459.961,-168.945
1667501356.139,-465.332,33.203,-516.113,-325.195
1667501356.143,-605.957,41.504,-526.855,-328.125
1667501356.147,-164.062,45.410,-546.387,-173.828
1667501356.151,112.305,48.828,-458.984,-153.320
1667501356.154,-264.648,34.668,-569.824,-268.066
1667501356.158,-565.918,41.016,-606.445,-315.918
1667501356.162,-250.977,60.059,-373.047,-187.988
1667501356.166,158.203,49.316,-387.695,-92.773
1667501356.170,-85.938,39.551,-444.336,-186.523
1667501356.176,-493.652,34.180,-396.973,-278.809
1667501356.180,-320.312,36.133,-385.742,-169.434
1667501356.184,160.645,31.738,-471.191,-48.828
1667501356.188,92.773,27.344,-425.781,-118.164
1667501356.192,-362.305,29.785,-394.531,-234.375
1667501356.196,-376.465,26.367,-429.199,-155.762
1667501356.200,104.492,16.113,-466.309,0.488
1667501356.203,236.816,5.859,-474.609,-30.762
1667501356.207,-227.051,13.184,-359.863,-201.172
1667501356.211,-406.250,16.602,-310.547,-208.496
1667501356.215,10.742,3.418,-455.078,-26.367
1667501356.219,303.711,-3.418,-610.840,32.715
1667501356.218,-72.266,17.578,-368.652,-125.000
1667501356.222,-385.254,16.602,-316.406,-185.059
1667501356.226,-96.680,8.301,-354.004,-20.996
1667501356.230,331.055,17.578,-326.660,68.359
1667501356.234,127.930,15.137,-378.906,-34.668
1667501356.238,-323.730,4.395,-377.441,-135.254
1667501356.242,-213.867,-1.465,-482.910,-14.648
1667501356.245,256.836,7.324,-470.703,105.957
1667501356.249,230.469,19.531,-292.969,7.812
1667501356.253,-234.375,12.695,-336.914,-129.395
1667501356.257,-292.969,8.789,-350.586,-77.148
1667501356.261,158.691,14.160,-332.031,65.918
1667501356.263,322.754,18.555,-299.316,52.734
1667501356.267,-118.652,6.348,-338.867,-82.520
1667501356.271,-343.262,4.395,-327.148,-101.562
1667501356.275,47.852,18.066,-286.621,56.152
1667501356.279,355.469,25.391,-306.641,89.355
1667501356.283,17.090,15.625,-416.016,-46.387
1667501356.287,-340.820,9.766,-513.672,-107.910
1667501356.290,-30.762,22.949,-409.668,-3.906
1667501356.294,453.613,28.320,-320.801,59.570
1667501356.298,230.957,20.020,-394.043,-38.574
1667501356.302,-234.375,13.672,-452.148,-136.719
1667501356.306,-178.223,22.949,-299.805,-46.387
1667501356.308,291.992,21.973,-302.246,78.613
1667501356.312,285.156,12.207,-348.145,23.926
1667501356.316,-218.750,13.672,-346.191,-135.254
1667501356.320,-324.219,22.461,-316.406,-113.281
1667501356.324,123.047,25.391,-321.289,55.664
1667501356.328,330.078,11.230,-431.152,68.359
1667501356.332,-97.168,21.973,-400.879,-106.445
1667501356.335,-362.793,40.039,-288.086,-174.805
1667501356.339,-29.785,20.996,-351.074,-34.180
1667501356.343,305.176,17.578,-438.477,17.578
1667501356.347,-12.695,29.785,-341.309,-139.648
1667501356.351,-406.250,29.785,-302.734,-241.211
1667501356.368,-210.449,27.344,-334.961,-98.633
1667501356.372,217.773,34.180,-356.445,-5.371
1667501356.376,54.688,44.434,-366.699,-128.906
1667501356.380,-431.641,40.039,-345.215,-291.016
1667501356.384,-400.391,30.273,-386.230,-220.703
1667501356.388,69.336,30.273,-491.699,-80.078
1667501356.392,119.141,41.016,-434.570,-145.020
1667501356.395,-357.910,44.922,-357.910,-322.754
1667501356.399,-482.422,30.273,-427.734,-293.457
1667501356.403,-49.805,19.531,-601.562,-100.586
1667501356.407,167.480,39.062,-423.828,-129.883
1667501356.411,-230.957,34.668,-361.816,-310.547
1667501356.413,-512.207,32.227,-425.293,-344.727
1667501356.417,-204.102,40.527,-317.383,-190.430
1667501356.421,177.246,37.598,-292.480,-125.488
1667501356.425,-61.035,38.574,-322.754,-245.117
1667501356.429,-452.637,36.133,-347.656,-324.219
1667501356.433,-299.316,24.902,-374.023,-176.270
1667501356.437,147.461,29.785,-347.168,-44.922
1667501356.440,64.453,27.344,-253.906,-146.484
1667501356.444,-388.184,-3.418,-474.121,-270.996
1667501356.448,-398.926,7.812,-462.891,-188.477
1667501356.452,59.570,28.809,-241.699,-28.320
1667501356.456,150.391,13.184,-305.176,-62.988
1667501356.460,-291.992,10.254,-313.477,-202.637
1667501356.464,-440.918,8.789,-309.082,-173.340
1667501356.468,-64.941,6.348,-297.363,-17.090
1667501356.472,196.289,6.836,-334.961,1.465
1667501356.476,-167.969,0.977,-379.395,-139.648
1667501356.480,-483.398,-2.930,-344.727,-183.594
1667501356.484,-211.914,-2.441,-315.918,-43.945
1667501356.487,195.312,-4.883,-353.027,28.809
1667501356.491,-14.160,-27.832,-591.797,-65.918
1667501356.495,-443.848,-10.742,-456.055,-187.500
1667501356.499,-320.312,11.719,-187.012,-80.566
1667501356.503,138.672,-3.418,-287.109,80.566
1667501356.504,78.613,0.488,-283.691,-1.465
1667501356.508,-394.043,-1.953,-239.746,-145.020
1667501356.512,-424.316,-10.254,-253.418,-56.152
1667501356.516,24.902,-3.906,-280.273,116.211
1667501356.520,141.113,-0.488,-335.449,57.617
1667501356.524,-305.176,-4.395,-331.055,-116.211
1667501356.528,-500.977,-1.465,-243.164,-115.234
1667501356.531,-137.695,-9.277,-398.438,74.707
1667501356.535,146.973,-4.395,-416.504,108.398
1667501356.539,-187.988,15.137,-193.848,-62.500
1667501356.543,-512.695,0.977,-277.344,-113.281
1667501356.547,-271.973,-5.859,-292.480,34.668
1667501356.548,126.465,-0.488,-271.973,112.793
1667501356.552,-63.965,3.418,-294.434,-1.953
1667501356.556,-482.422,0.488,-294.434,-114.746
1667501356.560,-385.742,3.418,-272.461,-5.859
1667501356.564,65.430,10.254,-278.320,127.930
1667501356.568,56.641,1.465,-359.863,53.223
1667501356.572,-400.879,-3.906,-393.555,-98.145
1667501356.575,-470.215,-5.859,-472.168,-41.016
1667501356.579,-45.898,11.230,-352.539,100.098
1667501356.583,135.254,22.461,-235.840,48.340
1667501356.587,-273.438,1.953,-420.410,-85.938
1667501356.591,-524.414,2.930,-446.289,-92.285
1667501356.592,-196.777,18.066,-239.258,46.875
1667501356.596,123.535,9.766,-251.465,82.031
1667501356.600,-183.105,1.465,-317.871,-47.852
1667501356.604,-540.527,8.789,-302.246,-117.676
1667501356.608,-325.684,10.254,-286.133,15.625
1667501356.612,104.980,4.395,-300.781,104.492
1667501356.616,-35.156,-3.418,-462.891,-0.977
1667501356.619,-463.379,0.000,-459.473,-117.676
1667501356.623,-408.203,8.301,-236.816,-35.156
1667501356.627,39.062,-1.465,-279.785,101.562
1667501356.631,68.848,1.465,-313.477,32.227
1667501356.635,-385.254,7.324,-265.137,-127.441
1667501356.638,-489.746,6.836,-241.699,-100.098
1667501356.642,-69.824,3.906,-269.043,64.941
1667501356.646,162.109,0.000,-291.504,56.152
1667501356.650,-233.398,7.324,-265.625,-106.934
1667501356.654,-496.582,10.254,-261.719,-137.207
1667501356.658,-176.270,-1.953,-352.539,31.738
1667501356.662,171.875,-4.883,-441.895,95.215
1667501356.665,-91.797,17.090,-339.355,-67.383
1667501356.669,-479.004,24.902,-229.004,-167.480
1667501356.673,-312.988,4.883,-371.094,-14.160
1667501356.677,111.328,0.000,-494.141,75.195
1667501356.681,-1.465,13.184,-342.285,-47.363
1667501356.699,-438.965,14.648,-268.066,-163.086
1667501356.703,-425.293,13.672,-270.996,-78.613
1667501356.707,13.184,13.672,-311.523,69.336
1667501356.711,94.238,20.020,-298.828,17.090
1667501356.715,-350.098,17.090,-324.707,-138.184
1667501356.719,-497.559,-0.977,-463.379,-106.934
1667501356.723,-119.141,13.672,-387.695,49.805
1667501356.726,129.395,26.367,-305.664,33.203
1667501356.730,-221.680,12.695,-380.859,-122.559
1667501356.734,-522.949,15.625,-419.922,-168.945
1667501356.738,-240.723,28.809,-313.965,-21.973
1667501356.742,162.109,31.738,-273.926,59.570
1667501356.744,-53.711,23.438,-335.938,-55.664
1667501356.748,-479.004,12.695,-345.703,-167.969
1667501356.752,-380.371,10.742,-283.203,-79.102
1667501356.756,63.477,12.207,-277.344,22.949
1667501356.760,14.160,4.395,-357.422,-76.660
1667501356.764,-426.270,-6.348,-413.086,-205.566
1667501356.768,-455.078,-4.395,-384.766,-136.719
1667501356.771,-42.480,-2.930,-364.258,-5.371
1667501356.775,93.262,-11.230,-426.758,-48.828
1667501356.779,-329.590,-20.020,-638.184,-191.895
1667501356.783,-520.996,4.395,-496.094,-206.055
1667501356.787,-142.090,24.902,-261.719,-52.246
1667501356.789,153.320,11.230,-336.426,-15.625
1667501356.793,-187.988,12.695,-357.422,-167.969
1667501356.797,-517.090,19.043,-314.453,-231.934
1667501356.801,-263.184,9.766,-352.051,-79.102
1667501356.805,130.371,10.742,-403.320,8.789
1667501356.809,-61.035,13.184,-414.551,-112.305
1667501356.813,-479.980,15.625,-359.863,-207.520
1667501356.816,-391.113,15.625,-287.109,-92.773
1667501356.820,75.195,-0.488,-456.543,53.711
1667501356.824,61.035,11.230,-453.125,-38.086
1667501356.828,-395.020,29.297,-253.906,-207.520
1667501356.832,-459.473,18.066,-263.672,-142.090
1667501356.834,-24.414,16.113,-289.062,22.461
1667501356.838,152.832,23.438,-255.859,0.977
1667501356.842,-258.301,21.484,-252.441,-147.949
1667501356.846,-479.980,15.137,-281.738,-155.762
1667501356.850,-121.582,12.695,-305.176,13.672
1667501356.854,214.355,15.137,-315.430,53.223
1667501356.858,-76.660,24.414,-289.551,-93.262
1667501356.861,-415.527,20.020,-342.773,-154.785
1667501356.865,-192.871,0.000,-528.320,30.273
1667501356.869,202.637,15.625,-440.430,111.816
1667501356.873,36.621,29.785,-235.840,-47.852
1667501356.877,-384.766,19.043,-324.219,-148.926
1667501356.879,-311.523,22.461,-327.148,-44.434
1667501356.883,113.770,30.762,-226.074,83.496
1667501356.887,128.418,24.414,-279.785,24.902
1667501356.891,-309.082,13.672,-344.238,-123.535
1667501356.895,-411.621,21.973,-327.637,-86.914
1667501356.899,0.488,27.344,-337.402,90.820
1667501356.903,194.336,25.879,-297.852,78.613
1667501356.906,-194.336,13.184,-456.055,-63.477
1667501356.910,-435.547,14.648,-503.906,-97.656
1667501356.914,-125.977,37.598,-263.184,37.109
1667501356.918,208.984,31.738,-286.133,97.168
1667501356.922,-56.641,21.973,-351.562,-60.059
1667501356.924,-415.039,26.855,-304.199,-151.855
1667501356.928,-229.004,26.855,-247.559,-6.348
1667501356.932,182.617,18.555,-274.902,82.520
1667501356.936,55.664,16.602,-303.223,-51.270
1667501356.940,-378.418,19.531,-321.777,-194.336
1667501356.944,-346.680,19.043,-327.148,-108.398
1667501356.948,81.055,18.555,-322.754,34.180
1667501356.951,130.371,-1.953,-558.105,-13.184
1667501356.955,-304.688,9.766,-498.535,-209.961
1667501356.959,-426.758,36.621,-249.023,-228.516
1667501356.963,-57.129,29.297,-366.699,-57.617
1667501356.967,162.598,38.086,-397.461,-72.754
1667501356.969,-180.664,49.316,-302.246,-236.816
1667501356.973,-476.562,32.227,-326.660,-288.574
1667501356.977,-259.766,21.484,-341.309,-164.062
1667501356.981,49.805,24.414,-330.078,-137.207
1667501356.985,-207.031,11.719,-377.441,-308.594
1667501356.989,-599.609,1.465,-454.590,-446.777
1667501356.993,-476.562,5.371,-404.297,-347.168
1667501356.996,-104.492,6.348,-336.914,-268.066
1667501357.000,-204.102,-2.930,-361.816,-417.969
1667501357.004,-618.652,-16.602,-381.348,-573.730
1667501357.008,-613.770,-19.531,-442.383,-465.332
1667501357.012,-215.332,-7.324,-372.559,-284.668
1667501357.014,-55.176,-25.879,-318.359,-361.816
1667501357.018,-406.250,-49.805,-372.559,-545.898
1667501357.022,-575.684,-50.781,-328.613,-538.086
1667501357.026,-227.051,-45.410,-272.461,-355.957
1667501357.030,-14.160,-44.922,-309.570,-309.082
1667501357.034,-354.004,-66.406,-449.219,-434.570
1667501357.038,-590.820,-71.777,-494.629,-454.590
1667501357.041,-340.820,-49.805,-343.262,-276.367
1667501357.045,5.371,-44.922,-250.488,-153.809
1667501357.049,-178.711,-75.195,-433.594,-260.742
1667501357.053,-547.852,-82.520,-509.277,-395.020
1667501357.057,-415.527,-52.734,-277.832,-279.297
1667501357.058,-1.953,-61.035,-282.227,-125.488
1667501357.062,-56.152,-76.660,-329.102,-211.426
1667501357.066,-461.914,-74.707,-341.309,-338.867
1667501357.070,-489.258,-69.824,-358.398,-257.812
1667501357.074,-100.586,-64.941,-324.707,-83.496
1667501357.078,38.574,-66.895,-402.344,-73.730
1667501357.082,-338.379,-58.105,-407.227,-230.957
1667501357.085,-522.461,-51.270,-296.387,-259.277
1667501357.089,-210.449,-58.594,-307.617,-72.754
1667501357.093,51.270,-67.871,-438.477,-24.902
1667501357.097,-227.051,-62.012,-442.871,-196.289
1667501357.101,-518.555,-43.457,-341.309,-262.695
1667501357.119,-310.547,-45.898,-304.199,-91.797
1667501357.123,42.480,-48.340,-324.707,-8.301
1667501357.127,-114.746,-35.645,-307.617,-178.223
1667501357.131,-459.961,-33.203,-310.059,-343.750
1667501357.135,-341.797,-34.180,-349.121,-243.164
1667501357.139,45.898,-33.203,-413.086,-112.305
1667501357.143,8.301,-27.344,-390.137,-217.773
1667501357.146,-357.422,-25.391,-344.238,-410.156
1667501357.150,-411.621,-22.949,-393.555,-341.797
1667501357.154,-75.195,-28.320,-547.363,-166.504
1667501357.158,74.219,-10.254,-397.461,-311.035
1667501357.162,-263.184,1.953,-270.020,-479.980
1667501357.164,-464.355,-13.672,-352.539,-463.867
1667501357.168,-208.008,-8.789,-315.918,-294.434
1667501357.172,46.875,-2.930,-274.902,-223.145
1667501357.176,-193.359,-7.324,-278.320,-392.578
1667501357.180,-473.145,-11.719,-329.590,-497.070
1667501357.184,-328.125,-17.578,-357.910,-349.609
1667501357.188,0.000,-4.395,-318.848,-241.211
1667501357.191,-90.820,1.465,-332.520,-391.113
1667501357.195,-422.852,-19.043,-520.508,-538.574
1667501357.199,-381.348,-7.812,-485.352,-444.336
1667501357.203,-19.043,8.301,-283.203,-310.059
1667501357.207,54.199,0.977,-357.910,-364.746
1667501357.209,-285.645,0.000,-419.922,-542.969
1667501357.213,-373.047,7.812,-351.562,-547.852
1667501357.217,-48.340,8.301,-327.637,-366.211
1667501357.221,136.230,1.465,-384.766,-349.609
1667501357.225,-166.016,-7.324,-470.215,-537.598
1667501357.229,-361.816,-8.301,-511.230,-588.867
1667501357.233,-130.859,0.488,-453.125,-406.250
1667501357.236,136.230,6.348,-486.816,-314.941
1667501357.240,-50.781,-3.418,-705.078,-440.430
1667501357.244,-335.938,13.184,-600.586,-541.992
1667501357.248,-214.355,28.809,-382.324,-414.062
1667501357.252,109.375,14.648,-462.402,-245.117
1667501357.254,48.828,8.789,-446.777,-339.844
1667501357.258,-302.734,14.648,-356.445,-526.855
1667501357.262,-314.941,29.785,-369.141,-477.051
