timestamps,TP9,AF7,AF8,TP10
1664561357.197,-83.984,-22.949,-37.598,-51.758
1664561357.201,37.598,-20.996,-40.039,-13.672
1664561357.205,10.742,-21.484,-36.621,-20.020
1664561357.209,-112.305,-27.344,-31.738,-56.641
1664561357.212,-121.094,-31.738,-32.227,-57.617
1664561357.216,6.348,-33.203,-35.156,-21.973
1664561357.220,38.574,-22.461,-32.715,-6.348
1664561357.224,-84.473,-23.926,-32.715,-36.133
1664561357.228,-132.812,-29.785,-32.715,-56.641
1664561357.244,-21.484,-27.344,-36.621,-25.391
1664561357.248,55.176,-29.785,-41.992,2.441
1664561357.252,-47.852,-34.180,-42.969,-30.762
1664561357.256,-134.766,-35.156,-41.016,-64.453
1664561357.260,-57.129,-32.227,-42.480,-47.852
1664561357.264,56.152,-26.855,-49.805,-14.160
1664561357.268,2.930,-25.879,-48.828,-28.320
1664561357.271,-109.375,-30.762,-47.852,-60.059
1664561357.275,-84.473,-34.180,-44.434,-48.340
1664561357.279,35.156,-40.039,-39.551,-11.719
1664561357.283,13.184,-41.504,-44.434,-27.344
1664561357.287,-110.352,-36.133,-44.922,-65.918
1664561357.275,-123.047,-36.133,-43.457,-68.359
1664561357.279,-3.418,-29.785,-49.805,-30.273
1664561357.283,41.016,-31.250,-49.805,-13.672
1664561357.287,-74.219,-34.180,-44.922,-39.551
1664561357.291,-135.742,-31.250,-47.363,-56.152
1664561357.295,-37.109,-31.250,-41.504,-33.691
1664561357.299,48.828,-24.902,-47.852,-10.742
1664561357.302,-38.086,-19.043,-53.711,-32.715
1664561357.306,-126.465,-21.484,-46.875,-60.547
1664561357.310,-66.406,-24.902,-39.062,-44.922
1664561357.314,49.316,-27.832,-34.180,-18.555
1664561357.318,3.418,-21.973,-39.551,-29.297
1664561357.365,-116.699,-18.555,-34.668,-48.340
1664561357.369,-95.703,-23.438,-30.273,-45.898
1664561357.373,35.156,-20.508,-37.598,-8.789
1664561357.377,42.480,-16.113,-31.250,-2.930
1664561357.381,-81.543,-20.020,-29.297,-44.922
1664561357.385,-116.211,-23.926,-41.992,-57.617
1664561357.389,0.977,-26.855,-41.992,-25.879
1664561357.392,49.316,-29.785,-44.434,-11.719
1664561357.396,-70.801,-29.785,-41.992,-41.992
1664561357.400,-137.207,-32.715,-30.762,-64.941
1664561357.404,-40.039,-34.180,-32.227,-35.645
1664561357.408,51.758,-40.039,-34.180,-12.207
1664561357.394,-26.855,-39.551,-27.344,-40.039
1664561357.398,-130.859,-33.691,-25.391,-72.266
1664561357.402,-88.867,-38.574,-33.691,-55.664
1664561357.406,38.086,-32.227,-41.992,-12.207
1664561357.410,11.719,-27.832,-35.645,-21.973
1664561357.414,-110.840,-35.156,-26.367,-54.688
1664561357.418,-113.770,-40.527,-37.598,-52.246
1664561357.421,8.789,-42.480,-39.551,-15.625
1664561357.425,30.762,-40.039,-31.738,-8.301
1664561357.429,-79.590,-32.715,-28.320,-35.645
1664561357.433,-114.746,-25.879,-20.996,-42.969
1664561357.437,-5.371,-22.949,-23.926,-23.926
1664561357.409,56.641,-26.367,-29.785,-6.836
1664561357.413,-52.246,-28.809,-23.926,-28.320
1664561357.417,-131.348,-32.227,-26.367,-52.246
1664561357.421,-43.945,-30.273,-30.273,-29.785
1664561357.425,57.129,-36.621,-27.344,2.441
1664561357.429,-17.578,-38.086,-28.320,-24.414
1664561357.433,-119.141,-29.785,-23.926,-48.340
1664561357.436,-71.777,-26.855,-26.855,-26.855
1664561357.440,50.293,-23.438,-35.156,-0.977
1664561357.444,22.461,-21.484,-31.738,-10.254
1664561357.448,-98.145,-23.926,-25.391,-39.062
1664561357.452,-100.586,-27.832,-25.391,-39.062
1664561357.454,28.809,-24.414,-26.855,-3.418
1664561357.458,66.895,-18.066,-21.973,5.859
1664561357.462,-53.223,-20.996,-17.090,-25.879
1664561357.466,-105.957,-20.508,-16.602,-42.969
1664561357.470,0.000,-21.484,-16.602,-19.043
1664561357.474,76.172,-25.391,-17.578,7.812
1664561357.478,-28.809,-20.996,-20.508,-16.602
1664561357.481,-110.352,-15.137,-26.367,-42.969
1664561357.485,-24.414,-16.113,-22.461,-15.137
1664561357.489,71.777,-23.926,-13.672,14.160
1664561357.493,-8.301,-23.926,-15.625,-17.090
1664561357.497,-128.906,-27.832,-19.043,-50.293
1664561357.499,-87.891,-33.691,-19.043,-40.527
1664561357.503,41.992,-33.691,-16.113,-12.695
1664561357.507,21.973,-28.809,-17.578,-14.648
1664561357.511,-101.562,-23.926,-20.020,-41.992
1664561357.515,-108.398,-23.926,-17.578,-42.969
1664561357.519,10.254,-22.949,-23.438,-8.301
1664561357.523,48.340,-25.391,-30.273,2.441
1664561357.526,-57.129,-19.043,-21.484,-24.414
1664561357.530,-120.605,-21.484,-21.484,-42.480
1664561357.534,-20.996,-30.273,-22.949,-9.277
1664561357.538,67.871,-25.879,-15.625,14.160
1664561357.542,-31.738,-26.367,-24.902,-27.344
1664561357.559,-132.324,-26.855,-32.715,-61.035
1664561357.563,-66.406,-31.250,-29.297,-45.898
1664561357.567,54.199,-29.785,-31.738,-14.160
1664561357.571,2.930,-25.879,-34.668,-24.414
1664561357.575,-116.699,-34.180,-38.574,-59.570
1664561357.579,-99.121,-31.738,-35.645,-55.664
1664561357.583,25.879,-29.297,-27.832,-16.602
1664561357.586,25.879,-37.598,-28.320,-18.555
1664561357.590,-99.121,-37.598,-29.297,-51.758
1664561357.594,-122.559,-37.109,-27.832,-53.711
1664561357.598,-3.906,-32.227,-29.297,-19.043
1664561357.602,46.875,-29.297,-32.715,-8.301
1664561357.619,-62.500,-36.133,-30.762,-39.062
1664561357.623,-126.465,-34.180,-22.949,-48.340
1664561357.627,-32.715,-29.297,-24.902,-23.926
1664561357.631,67.871,-31.738,-28.320,-1.465
1664561357.635,-17.090,-39.062,-30.762,-25.391
1664561357.639,-115.723,-35.156,-29.785,-54.199
1664561357.643,-53.711,-28.320,-20.020,-32.715
1664561357.646,47.363,-35.156,-31.250,-6.348
1664561357.650,0.977,-38.086,-37.109,-21.973
1664561357.654,-115.723,-33.691,-31.738,-54.688
1664561357.658,-113.770,-36.621,-36.621,-58.594
1664561357.662,5.371,-36.621,-44.922,-20.996
1664561357.667,26.855,-41.016,-44.922,-12.207
1664561357.671,-95.215,-47.363,-42.480,-53.223
1664561357.675,-136.719,-39.062,-37.598,-62.988
1664561357.679,-25.879,-37.598,-33.691,-23.926
1664561357.683,37.598,-34.668,-32.715,-3.418
1664561357.687,-69.824,-31.738,-31.250,-37.598
1664561357.691,-145.996,-39.551,-30.273,-64.453
1664561357.694,-60.059,-39.062,-25.879,-41.016
1664561357.698,36.133,-37.109,-21.484,-19.531
1664561357.702,-44.922,-43.945,-25.879,-45.410
1664561357.706,-144.043,-43.945,-29.297,-79.102
1664561357.710,-98.633,-36.133,-33.203,-62.012
1664561357.694,17.090,-36.133,-33.691,-18.066
1664561357.698,-3.418,-37.598,-19.531,-28.320
1664561357.702,-123.535,-41.504,-15.625,-64.941
1664561357.706,-130.859,-44.434,-24.902,-65.430
1664561357.710,-2.930,-41.504,-26.855,-32.227
1664561357.714,25.391,-33.691,-28.320,-25.879
1664561357.718,-93.750,-26.855,-31.250,-60.059
1664561357.721,-143.555,-33.203,-37.109,-76.172
1664561357.725,-43.457,-46.387,-47.852,-52.734
1664561357.729,42.480,-41.992,-44.922,-27.344
1664561357.733,-51.270,-32.715,-41.016,-59.082
1664561357.737,-143.555,-28.809,-43.457,-81.055
1664561357.739,-64.941,-24.414,-38.086,-44.434
1664561357.743,57.617,-22.461,-31.250,-11.230
1664561357.747,0.000,-15.625,-24.902,-26.367
1664561357.751,-112.793,-18.066,-26.855,-57.129
1664561357.755,-75.684,-29.785,-30.762,-47.852
1664561357.759,48.828,-28.320,-32.227,-12.207
1664561357.763,33.691,-28.809,-29.785,-16.113
1664561357.766,-95.215,-33.203,-29.297,-53.711
1664561357.770,-109.863,-27.832,-26.367,-55.176
1664561357.774,10.742,-23.926,-20.020,-15.625
1664561357.778,42.480,-27.832,-24.902,-3.418
1664561357.782,-71.289,-31.738,-31.738,-35.645
1664561357.784,-120.605,-25.391,-31.250,-54.199
1664561357.788,-14.648,-20.020,-26.367,-20.996
1664561357.792,67.871,-26.855,-27.344,6.836
1664561357.796,-25.391,-24.902,-27.344,-20.020
1664561357.800,-109.863,-14.648,-24.414,-46.387
1664561357.804,-50.293,-18.066,-32.227,-33.203
1664561357.808,56.641,-20.020,-37.598,1.953
1664561357.811,6.836,-20.020,-29.297,-9.277
1664561357.815,-108.887,-25.391,-25.879,-55.176
1664561357.819,-79.590,-31.738,-36.621,-54.688
1664561357.823,43.457,-37.598,-47.363,-16.113
1664561357.827,37.109,-38.086,-49.316,-11.719
1664561357.829,-88.867,-36.133,-47.852,-44.434
1664561357.833,-116.211,-29.785,-39.551,-57.129
1664561357.837,5.859,-31.738,-35.156,-33.691
1664561357.841,59.082,-33.691,-33.691,-17.090
1664561357.845,-62.500,-36.621,-35.156,-44.922
1664561357.849,-122.559,-39.551,-41.016,-66.406
1664561357.853,-26.855,-36.621,-38.574,-33.203
1664561357.856,59.082,-33.203,-42.969,-6.836
1664561357.860,-28.320,-31.738,-48.340,-33.691
1664561357.864,-130.859,-35.156,-48.340,-62.012
1664561357.868,-80.078,-40.527,-52.246,-46.387
1664561357.872,37.598,-41.992,-47.363,-8.789
1664561357.874,7.812,-36.621,-43.945,-19.043
1664561357.878,-112.793,-33.691,-46.387,-52.734
1664561357.882,-110.840,-36.133,-46.875,-49.316
1664561357.886,17.090,-37.109,-42.969,-16.113
1664561357.890,28.809,-40.527,-42.969,-20.020
1664561357.894,-91.797,-38.574,-50.781,-53.711
1664561357.898,-125.488,-37.598,-51.758,-62.012
1664561357.901,-9.277,-37.598,-48.340,-32.715
1664561357.905,54.688,-31.250,-45.410,-12.207
1664561357.909,-54.199,-29.297,-44.922,-40.527
1664561357.913,-132.812,-30.273,-53.223,-62.988
1664561357.917,-49.316,-38.574,-56.152,-41.504
1664561357.934,47.852,-44.434,-51.758,-14.648
1664561357.938,-29.297,-38.574,-56.641,-37.109
1664561357.942,-132.324,-39.062,-56.641,-66.895
1664561357.946,-86.914,-38.574,-56.641,-57.129
1664561357.950,31.250,-36.621,-63.965,-24.902
1664561357.954,4.395,-33.203,-62.500,-31.738
1664561357.958,-114.258,-33.203,-61.035,-69.824
1664561357.961,-112.793,-39.062,-61.523,-69.824
1664561357.965,8.789,-42.969,-63.965,-37.109
1664561357.969,27.832,-40.527,-66.895,-27.832
1664561357.973,-90.820,-36.133,-60.547,-57.129
1664561357.977,-132.324,-43.457,-62.988,-71.289
1664561357.979,-22.949,-38.574,-66.895,-41.016
1664561357.983,45.410,-37.109,-69.824,-20.508
1664561357.987,-58.105,-50.781,-65.430,-47.363
1664561357.991,-144.531,-48.828,-58.105,-68.359
1664561357.995,-71.777,-43.457,-49.805,-41.016
1664561357.999,33.203,-43.945,-44.434,-18.555
1664561358.003,-22.461,-33.691,-50.293,-41.016
1664561358.006,-117.676,-29.297,-50.293,-63.965
1664561358.010,-89.844,-38.086,-49.316,-50.781
1664561358.014,16.113,-41.504,-46.875,-23.438
1664561358.018,0.000,-30.273,-44.922,-37.598
1664561358.022,-117.188,-25.879,-45.898,-67.871
1664561358.025,-137.207,-34.668,-47.363,-70.312
1664561358.029,-13.672,-36.133,-50.293,-35.645
1664561358.033,25.879,-32.715,-56.641,-25.391
1664561358.037,-90.820,-32.715,-53.711,-60.059
1664561358.041,-147.461,-38.574,-49.316,-70.312
1664561358.045,-41.504,-36.133,-45.410,-35.645
1664561358.049,37.598,-33.203,-44.434,-18.555
1664561358.052,-59.082,-35.156,-43.945,-47.852
1664561358.056,-142.090,-34.180,-36.621,-61.035
1664561358.060,-76.660,-36.621,-41.504,-40.527
1664561358.064,30.273,-41.504,-51.758,-14.648
1664561358.068,-21.484,-42.480,-46.387,-19.531
1664561358.084,-127.930,-38.086,-36.133,-48.340
1664561358.088,-104.492,-38.574,-39.551,-50.293
1664561358.092,20.020,-35.645,-34.668,-15.625
1664561358.096,20.508,-33.203,-25.391,-17.090
1664561358.100,-98.633,-35.156,-26.367,-54.688
1664561358.104,-122.070,-40.039,-34.668,-67.871
1664561358.108,-7.812,-46.875,-43.945,-39.551
1664561358.111,44.922,-42.969,-40.527,-15.137
1664561358.115,-65.430,-36.621,-41.504,-42.480
1664561358.119,-130.371,-39.062,-40.039,-62.500
1664561358.123,-31.250,-36.621,-31.250,-33.691
1664561358.127,63.965,-35.156,-31.250,-11.719
1664561358.114,-27.832,-32.715,-41.504,-32.715
1664561358.118,-129.883,-29.785,-40.527,-57.617
1664561358.122,-66.406,-38.086,-38.086,-36.621
1664561358.126,55.664,-42.969,-37.598,3.418
1664561358.130,21.973,-29.297,-31.738,-3.906
1664561358.134,-92.285,-24.414,-33.203,-39.551
1664561358.138,-83.496,-33.203,-25.879,-36.133
1664561358.141,44.922,-32.715,-22.461,4.883
1664561358.145,53.711,-22.461,-31.738,7.324
1664561358.149,-75.195,-22.949,-36.133,-42.969
1664561358.153,-109.375,-30.762,-35.156,-53.223
1664561358.157,-0.977,-26.367,-36.133,-17.578
1664561358.160,60.059,-19.531,-35.156,-6.836
1664561358.164,-47.852,-26.855,-32.715,-38.086
1664561358.168,-135.742,-40.527,-33.691,-59.082
1664561358.172,-49.316,-43.945,-28.320,-35.156
1664561358.176,41.992,-35.645,-28.320,-9.277
1664561358.180,-39.551,-30.273,-42.480,-29.297
1664561358.184,-126.465,-31.738,-38.086,-53.223
1664561358.187,-73.730,-35.645,-24.414,-32.715
1664561358.191,44.922,-38.086,-29.785,-5.859
1664561358.195,16.113,-37.109,-31.738,-23.926
1664561358.199,-105.957,-38.086,-34.668,-58.105
1664561358.203,-108.887,-35.156,-45.898,-55.664
1664561358.204,18.555,-26.367,-47.363,-19.531
1664561358.208,37.109,-26.855,-42.480,-13.672
1664561358.212,-89.355,-37.109,-31.738,-47.852
1664561358.216,-135.254,-42.969,-21.484,-61.035
1664561358.220,-28.320,-44.922,-29.297,-32.715
1664561358.224,44.434,-39.551,-36.133,-10.742
1664561358.228,-57.617,-37.109,-31.738,-34.668
1664561358.231,-143.066,-40.527,-31.738,-59.082
1664561358.235,-63.477,-36.133,-37.109,-39.062
1664561358.239,48.828,-27.344,-39.062,-7.324
1664561358.243,-7.812,-26.855,-31.250,-21.973
1664561358.247,-116.699,-36.621,-24.902,-55.664
1664561358.279,-89.355,-36.621,-22.949,-49.805
1664561358.283,29.297,-25.391,-29.785,-14.648
1664561358.287,16.602,-25.879,-30.273,-19.043
1664561358.291,-108.398,-33.203,-22.461,-55.664
1664561358.295,-108.887,-27.344,-22.461,-50.781
1664561358.299,22.461,-21.973,-24.902,-10.254
1664561358.303,40.039,-24.902,-24.902,-7.324
1664561358.306,-75.195,-23.438,-20.508,-41.504
1664561358.310,-125.977,-18.066,-26.855,-61.523
1664561358.314,-30.273,-15.137,-28.809,-33.203
1664561358.318,48.828,-20.020,-29.297,-15.625
1664561358.322,-48.340,-23.438,-30.762,-46.875
1664561358.310,-140.625,-23.438,-27.344,-66.895
1664561358.314,-74.219,-27.832,-34.180,-44.434
1664561358.318,38.086,-39.062,-39.062,-13.672
1664561358.322,-12.207,-41.504,-39.062,-34.180
1664561358.326,-123.047,-40.039,-38.086,-63.477
1664561358.330,-102.539,-40.527,-37.109,-47.363
1664561358.334,23.926,-35.645,-39.062,-17.578
1664561358.337,22.949,-33.691,-41.992,-20.020
1664561358.341,-104.492,-38.574,-38.086,-52.734
1664561358.345,-128.418,-36.133,-33.691,-60.059
1664561358.349,-8.789,-37.109,-27.832,-28.809
1664561358.353,40.527,-32.715,-22.949,-18.066
1664561358.355,-74.707,-34.180,-23.438,-49.316
1664561358.359,-141.602,-31.250,-24.902,-63.965
1664561358.363,-45.410,-25.879,-36.621,-42.480
1664561358.367,43.457,-30.273,-36.133,-18.555
1664561358.371,-50.293,-37.598,-26.855,-34.668
1664561358.375,-145.996,-42.480,-36.621,-63.477
1664561358.379,-80.078,-41.504,-40.039,-55.176
1664561358.382,35.156,-35.156,-33.203,-21.484
1664561358.386,-2.441,-24.414,-26.855,-23.926
1664561358.390,-117.188,-28.809,-29.785,-57.129
1664561358.394,-106.445,-44.922,-39.551,-60.547
1664561358.398,25.391,-38.086,-36.621,-25.879
1664561358.399,33.691,-25.879,-27.832,-21.484
1664561358.403,-83.496,-28.320,-25.879,-51.758
1664561358.407,-116.211,-27.344,-30.762,-56.641
1664561358.411,-3.906,-18.066,-32.227,-22.949
1664561358.415,56.641,-19.531,-34.180,-7.812
1664561358.419,-62.012,-34.180,-39.062,-44.922
1664561358.423,-142.090,-32.715,-35.645,-60.547
1664561358.426,-48.340,-18.066,-30.273,-23.438
1664561358.430,58.105,-20.020,-31.738,7.812
1664561358.434,-21.973,-30.273,-39.062,-26.367
1664561358.438,-128.906,-26.367,-36.133,-69.824
1664561358.442,-78.125,-29.297,-31.250,-53.223
1664561358.445,43.945,-34.668,-36.133,-16.602
1664561358.449,2.441,-32.227,-37.109,-34.668
1664561358.453,-107.910,-22.949,-33.203,-61.523
1664561358.457,-96.680,-22.949,-33.203,-55.664
1664561358.461,18.066,-29.785,-44.434,-26.367
1664561358.465,34.180,-29.785,-48.828,-23.438
1664561358.469,-94.727,-28.320,-38.574,-62.012
1664561358.472,-139.648,-35.156,-25.391,-68.848
1664561358.476,-21.484,-31.250,-23.926,-29.785
1664561358.480,51.270,-20.020,-25.879,-12.207
1664561358.484,-55.176,-18.555,-24.414,-40.039
1664561358.488,-142.578,-24.414,-30.273,-65.918
1664561358.490,-59.082,-32.227,-37.598,-50.781
1664561358.494,52.734,-33.203,-37.598,-15.625
1664561358.498,-18.555,-32.715,-38.574,-31.738
1664561358.502,-127.441,-37.109,-35.156,-56.641
1664561358.506,-91.797,-37.109,-31.738,-41.504
1664561358.510,14.648,-28.320,-45.898,-33.691
1664561358.514,-12.207,-32.715,-45.410,-49.805
1664561358.517,-138.672,-39.062,-34.180,-81.055
1664561358.521,-155.762,-39.062,-40.039,-95.215
1664561358.525,-33.203,-36.133,-42.969,-65.430
1664561358.529,-4.395,-31.738,-34.180,-55.664
1664561358.533,-134.277,-29.785,-33.203,-89.355
1664561358.534,-187.012,-30.273,-31.250,-106.445
1664561358.538,-67.383,-32.715,-29.297,-76.660
1664561358.542,15.137,-30.762,-33.691,-46.875
1664561358.546,-83.984,-39.551,-32.715,-72.266
1664561358.550,-171.387,-44.922,-29.297,-100.098
1664561358.554,-98.633,-36.621,-28.320,-74.707
1664561358.558,25.879,-33.203,-32.227,-29.785
1664561358.561,-24.902,-30.273,-34.668,-36.621
1664561358.565,-141.602,-31.250,-34.668,-84.473
1664561358.569,-117.188,-31.738,-35.156,-78.613
1664561358.573,2.930,-36.133,-38.574,-35.156
1664561358.577,5.371,-40.039,-37.109,-37.598
1664561358.579,-107.422,-34.668,-27.832,-71.777
1664561358.583,-128.906,-32.227,-20.508,-74.219
1664561358.587,-8.789,-35.156,-26.367,-41.016
1664561358.591,44.922,-27.832,-37.109,-26.367
1664561358.595,-66.895,-23.926,-42.480,-57.617
1664561358.599,-129.883,-37.598,-41.504,-71.289
1664561358.603,-28.320,-38.574,-37.598,-30.273
1664561358.606,62.500,-27.344,-24.902,1.465
1664561358.610,-29.785,-29.297,-24.902,-23.926
1664561358.614,-130.859,-34.180,-38.086,-58.105
1664561358.618,-72.266,-35.156,-36.621,-37.598
1664561358.622,40.527,-29.785,-32.715,0.488
1664561358.639,-2.441,-22.949,-32.227,-13.184
1664561358.643,-115.234,-33.203,-31.738,-54.199
1664561358.647,-103.516,-43.457,-32.227,-59.082
1664561358.651,16.602,-42.969,-34.668,-24.902
1664561358.655,21.973,-40.039,-30.762,-26.367
1664561358.659,-100.586,-39.062,-24.902,-59.570
1664561358.663,-129.883,-32.715,-28.809,-67.383
1664561358.666,-17.578,-30.273,-33.691,-37.109
1664561358.670,41.504,-35.156,-29.785,-16.602
1664561358.674,-64.941,-36.621,-30.762,-41.504
1664561358.678,-139.648,-37.598,-35.645,-56.641
1664561358.682,-47.852,-38.574,-32.227,-32.227
1664561358.685,56.641,-34.180,-30.273,-3.418
1664561358.689,-20.996,-32.715,-27.344,-20.996
1664561358.693,-129.883,-32.227,-25.879,-52.734
1664561358.697,-83.984,-32.227,-30.762,-41.504
1664561358.701,34.668,-39.551,-40.039,-10.254
1664561358.705,4.883,-45.898,-39.062,-19.043
1664561358.709,-109.863,-40.039,-32.715,-55.176
1664561358.712,-103.027,-34.180,-29.785,-59.082
1664561358.716,21.484,-37.598,-27.344,-16.113
1664561358.720,35.645,-39.551,-25.391,-2.441
1664561358.724,-88.867,-34.180,-29.785,-42.969
1664561358.728,-125.488,-30.762,-31.738,-64.941
1664561358.729,-7.324,-39.062,-26.367,-33.691
1664561358.733,66.895,-35.156,-24.414,-4.883
1664561358.737,-43.945,-31.738,-30.273,-36.621
1664561358.741,-130.859,-39.551,-38.574,-66.406
1664561358.745,-50.781,-39.551,-37.598,-43.457
1664561358.749,54.688,-32.715,-29.785,-13.672
1664561358.753,-7.812,-23.438,-22.461,-32.227
1664561358.756,-115.234,-29.297,-20.508,-63.477
1664561358.760,-75.195,-33.203,-23.438,-48.828
1664561358.764,47.363,-32.227,-29.297,-12.695
1664561358.768,29.297,-33.203,-36.621,-29.785
1664561358.772,-83.984,-32.715,-28.320,-58.105
1664561358.775,-95.703,-24.414,-19.531,-51.758
1664561358.779,28.320,-18.555,-17.578,-20.020
1664561358.783,59.082,-23.926,-11.719,-6.348
1664561358.787,-72.754,-35.156,-17.090,-43.457
1664561358.791,-122.070,-41.016,-23.438,-57.129
1664561358.795,-18.066,-38.086,-18.066,-22.949
1664561358.799,58.594,-33.691,-13.184,0.488
1664561358.802,-40.039,-22.461,-12.695,-27.344
1664561358.806,-140.625,-24.414,-23.926,-55.664
1664561358.810,-68.359,-34.668,-28.320,-38.574
1664561358.814,49.316,-40.039,-29.297,-12.695
1664561358.818,-8.301,-41.504,-32.227,-25.879
1664561358.834,-121.094,-36.133,-32.227,-55.664
1664561358.838,-78.613,-32.227,-30.762,-41.016
1664561358.842,48.828,-28.809,-29.785,-6.348
1664561358.846,28.320,-30.273,-37.598,-22.949
1664561358.850,-87.891,-23.926,-38.574,-64.941
1664561358.854,-104.980,-20.020,-41.016,-69.336
1664561358.858,12.207,-27.832,-46.875,-26.855
1664561358.861,60.059,-26.855,-42.480,-3.906
1664561358.865,-55.176,-26.855,-35.156,-37.109
1664561358.869,-121.094,-28.809,-35.645,-60.059
1664561358.873,-19.043,-23.438,-39.551,-32.227
