timestamps,TP9,AF7,AF8,TP10,marker
1667247896.458,-509.277,-13.672,-130.371,-225.586,0
1667247896.462,-575.684,-5.859,-125.488,-240.723,0
1667247896.465,-694.336,-4.395,-110.840,-214.844,0
1667247896.469,-710.449,-6.348,-111.816,-245.605,0
1667247896.473,-630.859,12.695,-118.164,-230.957,0
1667247896.477,-627.441,22.461,-108.887,-182.617,0
1667247896.481,-674.316,22.949,-111.816,-198.730,0
1667247896.482,-612.793,20.996,-127.441,-260.254,0
1667247896.486,-534.180,8.789,-135.742,-273.438,0
1667247896.490,-510.742,16.602,-144.043,-246.094,0
1667247896.494,-572.754,20.508,-144.043,-249.023,0
1667247896.498,-627.930,19.043,-149.902,-252.930,0
1667247896.502,-552.246,14.160,-150.879,-223.633,0
1667247896.506,-480.957,13.184,-134.766,-226.074,0
1667247896.509,-515.137,33.691,-129.883,-246.094,0
1667247896.513,-587.891,44.922,-136.719,-271.973,0
1667247896.517,-517.090,49.805,-144.043,-263.672,0
1667247896.521,-435.059,45.410,-155.762,-285.645,0
1667247896.525,-564.941,17.578,-161.133,-296.875,0
1667247896.527,-701.660,4.883,-167.480,-284.180,0
1667247896.531,-686.035,10.742,-166.016,-254.883,0
1667247896.535,-647.949,14.160,-153.320,-212.402,0
1667247896.539,-660.645,8.789,-159.180,-236.328,0
1667247896.543,-791.504,1.465,-172.363,-267.578,0
1667247896.547,-886.719,0.977,-160.645,-270.508,0
1667247896.551,-809.082,-1.953,-151.855,-238.770,0
1667247896.554,-767.578,0.488,-164.551,-247.070,0
1667247896.558,-895.996,11.230,-169.922,-299.805,0
1667247896.562,-964.844,22.949,-180.664,-316.406,0
1667247896.566,-852.051,20.508,-187.988,-264.648,0
1667247896.570,-780.762,1.465,-159.668,-226.074,0
1667247896.573,-855.469,-6.348,-153.809,-292.969,0
1667247896.577,-929.688,-22.461,-148.926,-324.219,0
1667247896.581,-827.148,-37.109,-139.160,-270.996,0
1667247896.585,-679.199,-40.527,-131.348,-231.934,0
1667247896.589,-685.059,-47.363,-125.488,-282.227,0
1667247896.593,-756.836,-68.848,-115.723,-263.672,0
1667247896.597,-716.797,-107.910,-107.910,-261.230,0
1667247896.600,-580.566,-129.883,-108.887,-261.230,0
1667247896.604,-512.207,-124.512,-105.957,-212.402,0
1667247896.608,-559.082,-116.211,-97.168,-230.469,0
1667247896.612,-534.668,-125.000,-84.961,-231.445,0
1667247896.616,-366.211,-118.164,-82.520,-196.289,0
1667247896.632,-285.645,-104.980,-86.914,-200.195,0
1667247896.636,-295.410,-109.375,-73.730,-216.309,0
1667247896.640,-354.492,-116.211,-71.289,-204.102,0
1667247896.644,-319.824,-104.004,-83.496,-190.918,0
1667247896.648,-186.035,-103.516,-85.938,-208.008,0
1667247896.652,-175.781,-106.934,-93.750,-232.910,0
1667247896.656,-213.867,-83.008,-89.844,-232.910,0
1667247896.659,-137.207,-70.801,-78.125,-192.871,0
1667247896.663,-37.598,-71.777,-73.730,-145.020,0
1667247896.667,-37.109,-60.547,-84.961,-178.711,0
1667247896.671,-109.375,-42.480,-99.121,-188.965,0
1667247896.675,-101.562,-40.039,-95.703,-177.734,0
1667247896.677,25.391,-37.598,-86.914,-164.062,0
1667247896.681,30.273,-32.715,-96.680,-182.129,0
1667247896.685,-69.824,-35.156,-106.445,-223.145,0
1667247896.689,-83.496,-32.227,-113.281,-209.961,0
1667247896.693,-22.461,-42.480,-122.070,-170.410,0
1667247896.697,9.277,-51.270,-114.746,-154.297,0
1667247896.701,-112.793,-63.477,-108.887,-202.637,0
1667247896.704,-191.406,-61.523,-126.953,-235.352,0
1667247896.708,-106.445,-55.176,-138.184,-205.566,0
1667247896.712,-38.574,-62.988,-142.090,-185.059,0
1667247896.716,-78.613,-59.570,-141.602,-227.539,0
1667247896.720,-134.277,-52.734,-119.141,-214.355,0
1667247896.723,-101.562,-55.664,-121.094,-181.641,0
1667247896.727,2.441,-60.059,-128.418,-178.711,0
1667247896.731,-17.578,-55.176,-124.512,-172.852,0
1667247896.735,-155.273,-59.570,-128.906,-214.844,0
1667247896.739,-145.508,-58.105,-116.211,-215.332,0
1667247896.743,-42.969,-51.758,-95.215,-170.410,0
1667247896.747,-32.715,-42.969,-89.355,-165.527,0
1667247896.750,-101.074,-44.434,-102.051,-211.914,0
1667247896.754,-130.371,-49.316,-117.188,-196.289,0
1667247896.758,-67.871,-56.152,-130.859,-204.590,0
1667247896.762,-18.066,-66.895,-130.371,-212.891,0
1667247896.766,-128.418,-78.613,-114.258,-177.246,0
1667247896.768,-185.059,-83.008,-120.605,-185.059,0
1667247896.772,-108.398,-70.801,-140.137,-222.168,0
1667247896.776,-87.891,-77.637,-136.230,-214.844,0
1667247896.780,-110.352,-74.707,-119.629,-183.594,0
1667247896.784,-164.551,-63.477,-121.094,-164.551,0
1667247896.788,-169.922,-72.754,-121.094,-175.781,0
1667247896.792,-115.723,-89.355,-115.723,-164.062,0
1667247896.795,-173.340,-95.215,-108.887,-140.625,0
1667247896.799,-298.340,-87.891,-102.539,-149.902,0
1667247896.803,-345.215,-91.309,-107.422,-169.434,0
1667247896.807,-353.027,-92.773,-112.305,-166.992,0
1667247896.811,-389.160,-96.680,-106.934,-144.043,0
1667247896.827,-478.027,-99.121,-115.723,-175.781,0
1667247896.831,-509.766,-102.539,-116.699,-165.039,0
1667247896.835,-433.594,-110.840,-108.887,-119.141,0
1667247896.839,-363.770,-110.840,-117.676,-149.902,0
1667247896.843,-392.090,-91.797,-127.930,-171.387,0
1667247896.847,-446.289,-91.309,-120.117,-164.062,0
1667247896.851,-417.480,-103.516,-118.164,-155.762,0
1667247896.854,-358.887,-112.305,-113.281,-152.344,0
1667247896.858,-416.016,-114.258,-109.375,-195.801,0
1667247896.862,-488.770,-102.051,-108.887,-161.133,0
1667247896.866,-418.945,-100.586,-106.445,-144.043,0
1667247896.870,-291.992,-113.281,-111.328,-146.484,0
1667247896.858,-279.297,-115.234,-125.488,-165.039,0
1667247896.862,-354.980,-119.141,-114.258,-187.500,0
1667247896.866,-372.070,-129.395,-100.586,-159.180,0
1667247896.870,-271.973,-122.070,-98.633,-130.371,0
1667247896.874,-207.520,-116.211,-94.727,-129.395,0
1667247896.878,-268.555,-127.441,-94.238,-137.695,0
1667247896.882,-285.645,-115.723,-112.793,-124.023,0
1667247896.885,-187.988,-104.492,-135.254,-162.598,0
1667247896.889,-132.324,-122.559,-145.020,-183.594,0
1667247896.893,-158.691,-129.395,-146.484,-186.035,0
1667247896.897,-187.500,-133.789,-128.906,-187.500,0
1667247896.901,-137.207,-145.996,-129.883,-197.754,0
1667247896.903,2.930,-141.602,-135.254,-176.270,0
1667247896.907,70.312,-131.836,-137.207,-212.402,0
1667247896.911,-3.418,-144.043,-145.020,-250.000,0
1667247896.915,65.918,-138.672,-140.137,-200.684,0
1667247896.919,198.242,-126.465,-133.789,-186.523,0
1667247896.923,218.262,-130.371,-116.211,-155.273,0
1667247896.927,184.570,-120.117,-123.535,-180.176,0
1667247896.930,158.203,-121.582,-128.906,-224.609,0
1667247896.934,237.793,-133.789,-128.906,-219.727,0
1667247896.938,287.598,-137.207,-143.555,-214.844,0
1667247896.942,218.750,-133.789,-124.512,-207.031,0
1667247896.946,212.891,-132.324,-110.352,-184.570,0
1667247896.948,288.574,-123.535,-108.398,-170.898,0
1667247896.952,361.328,-122.559,-94.727,-165.527,0
1667247896.956,354.492,-116.699,-104.492,-205.078,0
1667247896.960,268.555,-107.422,-121.094,-221.680,0
1667247896.964,261.719,-120.117,-112.305,-195.312,0
1667247896.968,302.246,-143.555,-97.656,-214.844,0
1667247896.972,290.039,-138.672,-101.562,-229.004,0
1667247896.975,232.910,-119.629,-108.887,-253.906,0
1667247896.979,244.629,-125.977,-96.680,-252.930,0
1667247896.983,350.098,-129.395,-95.703,-172.363,0
1667247896.987,328.125,-127.441,-100.098,-173.828,0
1667247896.991,220.703,-116.699,-102.051,-247.559,0
1667247897.008,235.840,-104.004,-109.375,-255.859,0
1667247897.012,320.312,-109.863,-97.656,-212.891,0
1667247897.016,312.988,-128.418,-83.496,-222.656,0
1667247897.020,238.770,-132.812,-81.543,-225.098,0
1667247897.024,208.496,-126.953,-81.543,-187.500,0
1667247897.028,240.234,-129.883,-100.098,-229.004,0
1667247897.032,291.016,-133.301,-110.840,-248.047,0
1667247897.035,247.070,-137.695,-107.422,-236.816,0
1667247897.039,188.965,-139.160,-125.000,-270.020,0
1667247897.043,191.406,-140.625,-126.953,-260.742,0
1667247897.047,246.582,-151.855,-112.793,-204.102,0
1667247897.051,244.141,-149.902,-116.211,-252.441,0
1667247897.054,152.832,-149.902,-123.535,-304.688,0
1667247897.058,157.227,-157.227,-127.930,-249.512,0
1667247897.062,233.398,-151.855,-120.117,-226.562,0
1667247897.066,214.844,-154.297,-116.699,-252.930,0
1667247897.070,95.215,-155.762,-126.953,-277.344,0
1667247897.074,43.945,-148.438,-129.395,-254.883,0
1667247897.078,99.609,-149.414,-121.094,-214.844,0
1667247897.081,99.609,-150.391,-115.723,-202.148,0
1667247897.085,-8.789,-141.602,-126.953,-270.508,0
1667247897.089,-129.395,-145.020,-134.277,-291.504,0
1667247897.093,-188.477,-156.738,-129.883,-243.164,0
1667247897.097,-228.516,-159.180,-127.441,-243.652,0
1667247897.097,-417.480,-161.133,-126.953,-264.160,0
1667247897.101,-675.781,-169.434,-119.141,-262.695,0
1667247897.105,-839.355,-160.645,-125.000,-277.832,0
1667247897.109,-951.660,-147.461,-132.812,-231.445,0
1667247897.113,-1000.000,-148.926,-133.789,-248.047,0
1667247897.117,-998.535,-156.250,-135.742,-288.086,0
1667247897.121,-1000.000,-159.668,-145.020,-277.344,0
1667247897.124,-1000.000,-154.785,-151.367,-296.875,0
1667247897.128,-1000.000,-160.156,-145.508,-267.090,0
1667247897.132,-1000.000,-169.434,-145.996,-259.766,0
1667247897.136,-1000.000,-160.645,-145.508,-264.648,0
1667247897.140,-1000.000,-163.574,-134.766,-240.723,0
1667247897.142,-1000.000,-164.062,-145.996,-287.598,0
1667247897.146,-996.094,-159.180,-151.855,-303.223,0
1667247897.150,-1000.000,-157.715,-132.812,-275.879,0
1667247897.154,-966.309,-152.832,-125.000,-258.789,0
1667247897.158,-819.336,-152.344,-125.488,-252.441,0
1667247897.162,-771.484,-147.461,-120.605,-254.883,0
1667247897.166,-779.297,-134.277,-113.770,-270.508,0
1667247897.169,-635.742,-132.812,-111.328,-249.023,0
1667247897.173,-528.809,-142.578,-101.562,-222.168,0
1667247897.177,-497.070,-136.230,-94.727,-227.051,0
1667247897.181,-471.680,-115.234,-95.703,-268.555,0
1667247897.185,-431.641,-105.957,-89.355,-244.629,0
1667247897.187,-351.562,-109.375,-92.285,-238.281,0
1667247897.191,-279.297,-117.188,-96.680,-248.047,0
1667247897.195,-341.309,-137.207,-88.379,-247.070,0
1667247897.199,-363.770,-138.184,-86.914,-230.469,0
1667247897.203,-281.738,-131.836,-103.027,-215.820,0
1667247897.207,-216.309,-132.812,-97.168,-231.934,0
1667247897.211,-288.086,-116.699,-76.660,-252.441,0
1667247897.214,-391.602,-120.605,-76.660,-223.145,0
1667247897.218,-423.340,-146.484,-81.543,-210.938,0
1667247897.222,-374.023,-149.902,-84.473,-250.977,0
1667247897.226,-295.410,-133.789,-72.266,-249.023,0
1667247897.230,-324.707,-125.488,-64.941,-270.020,0
1667247897.232,-295.410,-130.859,-60.059,-228.027,0
1667247897.236,-150.391,-141.602,-52.734,-198.730,0
1667247897.240,-62.012,-152.344,-67.383,-235.352,0
1667247897.244,-56.641,-161.133,-82.520,-262.207,0
1667247897.248,-125.488,-180.664,-83.008,-263.672,0
1667247897.252,-37.109,-195.801,-88.379,-247.070,0
1667247897.256,87.402,-186.523,-98.633,-252.441,0
1667247897.259,13.672,-199.707,-98.145,-244.629,0
1667247897.263,-53.711,-210.449,-99.121,-271.484,0
1667247897.267,45.898,-196.289,-96.191,-265.137,0
1667247897.271,124.512,-191.406,-94.238,-240.723,0
1667247897.275,144.043,-185.547,-96.191,-241.699,0
1667247897.295,116.211,-189.453,-77.637,-232.422,0
1667247897.299,150.391,-195.801,-70.312,-217.773,0
1667247897.303,272.949,-211.426,-67.383,-218.750,0
1667247897.307,317.871,-200.684,-68.359,-219.238,0
1667247897.311,244.141,-201.172,-73.242,-231.934,0
1667247897.315,261.719,-236.816,-58.594,-224.609,0
1667247897.319,397.949,-230.469,-49.805,-191.895,0
1667247897.322,445.801,-219.238,-61.523,-209.473,0
1667247897.326,355.957,-237.305,-63.965,-244.629,0
1667247897.330,315.430,-245.117,-64.453,-252.930,0
1667247897.334,418.945,-242.188,-64.941,-210.938,0
1667247897.338,534.180,-241.699,-61.035,-174.316,0
1667247897.324,455.566,-245.605,-59.570,-199.219,0
1667247897.328,360.352,-246.582,-54.199,-239.746,0
1667247897.332,450.684,-250.977,-55.176,-227.539,0
1667247897.336,566.895,-257.812,-54.688,-187.988,0
1667247897.340,519.043,-252.441,-47.363,-210.449,0
1667247897.344,432.129,-255.371,-48.340,-218.750,0
1667247897.348,469.727,-250.488,-70.801,-215.820,0
1667247897.351,580.566,-242.188,-84.473,-217.285,0
1667247897.355,602.051,-243.164,-76.660,-224.121,0
1667247897.359,507.324,-243.652,-75.195,-204.590,0
1667247897.363,500.488,-238.770,-68.848,-175.781,0
1667247897.367,608.887,-223.633,-62.500,-191.895,0
1667247897.383,628.906,-220.703,-67.871,-166.016,0
1667247897.387,550.781,-231.445,-75.684,-183.594,0
1667247897.391,508.789,-223.145,-86.914,-252.930,0
1667247897.395,522.461,-235.352,-85.938,-240.234,0
1667247897.399,574.219,-246.582,-83.008,-216.797,0
1667247897.403,564.453,-224.609,-88.867,-236.816,0
1667247897.407,467.285,-232.422,-96.191,-218.750,0
1667247897.410,494.629,-235.352,-102.051,-213.379,0
1667247897.414,602.051,-229.980,-98.633,-206.055,0
1667247897.418,558.105,-233.887,-82.031,-181.641,0
1667247897.422,464.844,-223.633,-83.496,-198.242,0
1667247897.426,455.078,-227.051,-75.684,-180.664,0
1667247897.443,505.859,-233.398,-55.176,-138.672,0
1667247897.447,520.508,-220.703,-62.988,-155.762,0
1667247897.451,409.180,-229.004,-54.688,-153.809,0
1667247897.455,379.883,-233.887,-55.664,-161.133,0
1667247897.459,474.609,-225.586,-67.871,-167.480,0
1667247897.463,497.559,-224.609,-59.082,-102.539,0
1667247897.467,418.945,-222.168,-62.012,-118.652,0
1667247897.470,314.453,-230.469,-68.848,-167.480,0
1667247897.474,341.797,-240.723,-74.707,-166.504,0
1667247897.478,398.438,-247.559,-88.867,-134.277,0
1667247897.482,356.934,-238.281,-93.262,-152.344,0
1667247897.486,277.344,-238.281,-80.566,-145.020,0
1667247897.473,320.801,-237.793,-79.590,-104.980,0
1667247897.477,400.879,-230.469,-87.402,-125.977,0
1667247897.481,345.215,-237.793,-89.355,-158.203,0
1667247897.485,246.094,-244.629,-91.797,-187.500,0
1667247897.489,246.094,-238.770,-91.309,-157.715,0
1667247897.493,310.547,-244.141,-88.867,-129.883,0
1667247897.497,316.895,-244.629,-86.914,-154.785,0
1667247897.500,221.680,-233.398,-88.867,-169.434,0
1667247897.504,181.641,-229.004,-94.727,-177.734,0
1667247897.508,222.168,-232.910,-91.309,-156.738,0
1667247897.512,249.023,-230.469,-77.148,-141.602,0
1667247897.516,197.754,-222.168,-73.242,-141.602,0
1667247897.518,135.254,-219.238,-70.801,-125.488,0
1667247897.522,155.273,-229.004,-73.242,-158.691,0
1667247897.526,188.965,-236.328,-77.637,-158.691,0
1667247897.530,119.629,-238.770,-83.008,-161.621,0
1667247897.534,42.480,-230.469,-79.590,-193.359,0
1667247897.538,72.754,-223.145,-71.777,-163.086,0
1667247897.542,153.809,-223.145,-70.801,-136.230,0
1667247897.545,132.812,-217.773,-75.195,-144.531,0
1667247897.549,17.578,-220.703,-86.426,-167.480,0
1667247897.553,-15.625,-231.934,-90.820,-157.227,0
1667247897.557,47.852,-234.863,-92.285,-157.715,0
1667247897.561,53.223,-231.445,-88.867,-174.316,0
1667247897.563,-27.344,-227.051,-91.309,-168.457,0
1667247897.567,-64.941,-227.051,-98.633,-161.621,0
1667247897.571,-30.273,-233.398,-93.750,-163.574,0
1667247897.575,-39.062,-241.699,-93.750,-147.461,0
1667247897.579,-141.602,-242.188,-109.375,-162.598,0
1667247897.583,-205.566,-247.559,-120.605,-207.520,0
1667247897.587,-127.930,-246.094,-112.305,-166.016,0
1667247897.590,-20.996,-235.840,-101.562,-104.004,0
1667247897.594,-76.172,-254.395,-125.000,-177.246,0
1667247897.598,-183.594,-250.000,-135.742,-216.797,0
1667247897.602,-137.207,-228.516,-110.352,-146.973,0
1667247897.606,-48.340,-248.047,-127.930,-166.504,0
1667247897.608,-58.105,-254.883,-147.461,-226.074,0
1667247897.612,-173.340,-263.184,-153.320,-262.695,0
1667247897.616,-194.336,-276.855,-162.598,-227.051,0
1667247897.620,-109.863,-295.898,-158.203,-217.773,0
1667247897.624,-51.270,-280.762,-188.965,-252.930,0
1667247897.628,-19.043,-213.867,-151.855,-167.480,0
1667247897.632,-41.504,-205.078,-113.281,-173.828,0
1667247897.635,41.016,-193.359,-112.793,-133.789,0
1667247897.639,78.613,-219.238,-160.645,-152.344,0
1667247897.643,-85.449,-312.012,-245.605,-321.777,0
1667247897.647,-146.484,-305.664,-221.191,-272.949,0
1667247897.651,-75.684,-277.832,-207.031,-243.164,0
1667247897.653,51.270,-251.953,-204.590,-203.613,0
1667247897.657,-7.812,-296.387,-224.121,-231.934,0
1667247897.661,-161.133,-320.801,-282.227,-330.566,0
1667247897.665,-86.426,-256.836,-252.441,-252.441,0
1667247897.669,48.828,-252.930,-237.305,-183.105,0
1667247897.673,28.809,-239.746,-259.277,-194.824,0
1667247897.677,-300.781,-413.574,-428.223,-397.949,0
1667247897.680,-371.582,-397.949,-451.172,-414.062,0
1667247897.684,-146.484,-183.105,-373.047,-238.281,0
1667247897.688,-112.793,-104.004,-390.625,-194.336,0
1667247897.692,-602.051,-417.480,-681.152,-541.504,0
1667247897.696,-1000.000,-889.160,-988.770,-956.543,0
1667247897.713,-990.723,-1000.000,-1000.000,-1000.000,0
1667247897.717,-994.141,-987.305,-993.164,-988.770,0
1667247897.721,-1000.000,-996.094,-1000.000,-1000.000,0
1667247897.725,-1000.000,-1000.000,-1000.000,-1000.000,0
1667247897.729,-1000.000,-896.484,-1000.000,-1000.000,0
1667247897.733,-1000.000,-575.684,-1000.000,-1000.000,0
1667247897.737,-1000.000,-607.422,-1000.000,-1000.000,0
1667247897.740,-1000.000,-974.609,-1000.000,-1000.000,0
1667247897.744,-1000.000,-1000.000,-1000.000,-1000.000,0
1667247897.748,-1000.000,-987.305,-1000.000,-1000.000,0
1667247897.752,-1000.000,-1000.000,-1000.000,-1000.000,0
1667247897.756,-1000.000,-1000.000,-1000.000,-1000.000,0
1667247897.758,-1000.000,-1000.000,-1000.000,-1000.000,0
1667247897.762,-1000.000,-1000.000,-1000.000,-1000.000,0
1667247897.766,-1000.000,-1000.000,-1000.000,-1000.000,0
1667247897.770,-1000.000,-1000.000,-1000.000,-1000.000,0
1667247897.774,-1000.000,-1000.000,-1000.000,-1000.000,0
1667247897.778,-1000.000,-1000.000,-1000.000,-1000.000,0
1667247897.782,-1000.000,-1000.000,-1000.000,-1000.000,0
1667247897.785,-1000.000,-1000.000,-1000.000,-1000.000,0
1667247897.789,-1000.000,-993.164,-1000.000,-1000.000,0
1667247897.793,-1000.000,-999.512,-1000.000,-1000.000,0
1667247897.797,-1000.000,-1000.000,-1000.000,-1000.000,0
1667247897.801,-1000.000,-747.559,-1000.000,-1000.000,0
1667247897.803,-1000.000,-380.371,-1000.000,-1000.000,0
1667247897.807,-1000.000,-625.488,-1000.000,-1000.000,0
1667247897.811,-1000.000,-559.082,-998.535,-1000.000,0
1667247897.815,-981.445,498.535,-983.887,-994.629,0
1667247897.819,-1000.000,979.980,-1000.000,-995.605,0
1667247897.823,-910.645,939.453,-714.844,-1000.000,0
