timestamps,TP9,AF7,AF8,TP10
1664200649.223,-12.207,-22.949,-14.160,-17.578
1664200649.227,14.648,-17.090,-17.578,-38.086
1664200649.231,-4.883,-16.113,-17.578,-38.086
1664200649.235,-45.410,-15.137,-14.648,-36.133
1664200649.239,-42.969,-14.160,-20.020,-39.062
1664200649.243,-31.250,-17.090,-25.391,-35.156
1664200649.246,-19.531,-8.301,-18.066,-35.156
1664200649.250,-11.719,-8.301,-17.090,-27.344
1664200649.254,-12.207,-19.043,-21.973,-33.691
1664200649.258,-0.488,-19.531,-20.020,-42.480
1664200649.262,16.113,-16.602,-18.066,-31.250
1664200649.262,-3.906,-13.672,-15.625,-42.480
1664200649.266,-16.113,-16.113,-18.555,-52.246
1664200649.270,-3.418,-12.207,-18.066,-25.879
1664200649.274,6.348,-8.301,-19.043,-13.672
1664200649.278,4.395,-11.719,-22.461,-28.809
1664200649.282,3.418,-12.695,-20.508,-39.551
1664200649.286,4.883,-6.348,-21.973,-39.551
1664200649.289,1.465,-1.465,-21.973,-38.574
1664200649.293,-13.184,-14.160,-22.461,-40.527
1664200649.297,-4.883,-27.832,-30.273,-45.898
1664200649.301,-11.719,-22.949,-24.902,-42.969
1664200649.305,-14.160,-12.207,-16.113,-32.715
1664200649.307,0.000,-14.160,-20.020,-34.668
1664200649.311,-7.812,-18.555,-18.066,-41.992
1664200649.315,-13.672,-18.555,-14.648,-48.828
1664200649.319,-10.254,-14.648,-18.066,-59.082
1664200649.323,-0.977,-12.207,-20.996,-36.621
1664200649.327,9.766,-19.531,-20.508,-37.598
1664200649.331,-6.348,-16.602,-24.414,-54.688
1664200649.334,10.742,-13.672,-27.832,-35.156
1664200649.338,25.879,-19.043,-20.996,-41.992
1664200649.342,-20.996,-19.531,-14.160,-47.852
1664200649.346,-33.691,-20.508,-17.090,-44.922
1664200649.350,-16.113,-20.020,-17.090,-44.922
1664200649.352,-2.930,-20.996,-14.648,-40.527
1664200649.356,4.395,-22.461,-16.113,-46.387
1664200649.360,2.930,-21.484,-15.137,-49.805
1664200649.364,-20.508,-20.020,-12.207,-47.363
1664200649.368,-30.273,-21.973,-13.184,-52.246
1664200649.372,-30.762,-20.508,-16.113,-44.434
1664200649.376,-26.367,-16.113,-16.113,-40.527
1664200649.379,-27.832,-23.926,-20.996,-50.781
1664200649.383,-18.066,-25.879,-20.508,-42.480
1664200649.387,-32.227,-28.320,-18.555,-45.898
1664200649.391,-53.223,-29.297,-26.855,-63.477
1664200649.395,-45.410,-28.809,-30.273,-46.387
1664200649.416,-52.246,-30.762,-24.414,-39.062
1664200649.420,-49.316,-29.297,-27.344,-55.176
1664200649.424,-33.203,-22.461,-29.297,-43.457
1664200649.428,-46.875,-22.461,-29.785,-41.504
1664200649.432,-46.875,-21.973,-28.809,-51.758
1664200649.436,-28.320,-15.137,-22.461,-36.133
1664200649.440,-20.508,-20.020,-25.391,-37.109
1664200649.443,-40.039,-22.949,-26.855,-27.344
1664200649.447,-49.805,-21.484,-20.020,-16.113
1664200649.451,-39.551,-8.789,-23.926,-47.852
1664200649.455,-44.434,0.488,-24.414,-55.176
1664200649.459,-56.152,-7.812,-20.508,-39.062
1664200649.457,-68.359,-9.766,-26.855,-37.598
1664200649.461,-50.781,-9.277,-26.855,-34.668
1664200649.465,-25.879,-13.672,-24.902,-20.020
1664200649.469,-37.109,-13.184,-24.902,-13.184
1664200649.473,-20.020,-13.184,-21.973,-16.113
1664200649.477,12.207,-16.602,-14.160,0.977
1664200649.481,25.391,-16.113,-12.207,9.277
1664200649.484,12.695,-18.555,-14.160,-7.324
1664200649.488,-0.977,-12.207,-15.137,-11.230
1664200649.492,9.766,-8.789,-20.508,-18.555
1664200649.496,7.324,-21.484,-24.414,-22.461
1664200649.500,-1.465,-17.578,-21.484,-22.949
1664200649.502,9.766,-12.207,-21.484,-24.902
1664200649.506,-3.418,-15.625,-19.043,-14.648
1664200649.510,-25.879,-17.578,-19.531,-7.324
1664200649.514,-18.555,-24.902,-28.320,-32.227
1664200649.518,-3.418,-22.949,-26.367,-48.828
1664200649.522,8.789,-14.648,-20.508,-31.738
1664200649.526,21.973,-17.090,-19.531,-21.484
1664200649.529,34.668,-24.414,-21.484,-16.602
1664200649.533,26.367,-21.973,-16.602,-10.254
1664200649.537,-0.488,-26.367,-16.602,-17.090
1664200649.541,-6.836,-32.227,-16.602,-22.461
1664200649.545,3.906,-35.156,-17.578,-10.254
1664200649.547,6.836,-35.156,-26.367,-6.348
1664200649.551,9.277,-31.250,-29.785,-12.207
1664200649.555,10.742,-27.344,-23.926,-23.926
1664200649.559,-0.977,-20.996,-21.484,-35.645
1664200649.563,2.441,-23.926,-21.484,-28.809
1664200649.567,12.207,-25.879,-20.996,-24.414
1664200649.571,26.367,-24.414,-19.531,-39.062
1664200649.574,19.043,-18.555,-19.043,-40.039
1664200649.578,-0.488,-14.160,-20.996,-26.367
1664200649.582,6.836,-24.414,-14.648,-27.344
1664200649.586,6.348,-27.344,-13.184,-25.391
1664200649.590,7.812,-27.344,-14.160,-24.414
1664200649.592,17.090,-28.320,-11.719,-22.949
1664200649.596,21.973,-27.832,-15.137,-23.926
1664200649.600,22.461,-27.832,-21.484,-28.320
1664200649.604,23.438,-27.344,-18.555,-33.203
1664200649.608,-0.977,-29.297,-15.625,-43.945
1664200649.612,0.000,-28.320,-15.137,-28.320
1664200649.616,19.043,-27.832,-14.648,-27.832
1664200649.619,20.020,-21.484,-15.625,-50.293
1664200649.623,31.250,-24.414,-14.648,-24.414
1664200649.627,45.410,-32.227,-9.766,-15.625
1664200649.631,62.012,-23.438,-13.672,-32.715
1664200649.635,53.711,-23.438,-22.949,-39.551
1664200649.637,20.020,-29.297,-23.926,-35.645
1664200649.641,15.137,-26.367,-23.438,-39.062
1664200649.645,2.930,-27.344,-23.926,-51.758
1664200649.649,-18.555,-31.738,-20.020,-49.316
1664200649.653,-19.043,-32.227,-19.531,-48.828
1664200649.657,-9.766,-28.809,-22.461,-31.250
1664200649.661,3.418,-24.414,-26.855,-15.625
1664200649.664,23.438,-27.344,-35.645,-38.574
1664200649.668,25.391,-30.273,-28.809,-57.129
1664200649.672,7.324,-20.508,-20.996,-50.781
1664200649.676,-16.602,-19.531,-24.902,-42.969
1664200649.680,-17.578,-21.484,-20.508,-43.457
1664200649.682,-8.301,-20.996,-15.137,-42.480
1664200649.686,5.371,-28.320,-18.066,-29.297
1664200649.690,14.648,-27.344,-16.113,-25.391
1664200649.694,6.836,-24.902,-16.602,-23.438
1664200649.698,3.418,-29.297,-18.555,-25.879
1664200649.702,6.348,-27.344,-17.578,-29.297
1664200649.706,18.066,-20.508,-18.066,-22.949
1664200649.709,18.555,-19.531,-16.113,-43.457
1664200649.713,0.000,-21.973,-16.113,-59.082
1664200649.717,-40.527,-21.973,-13.672,-51.758
1664200649.721,-27.344,-25.391,-10.254,-32.715
1664200649.725,-8.789,-23.926,-13.184,-29.785
1664200649.727,-27.832,-24.414,-16.602,-35.156
1664200649.731,-20.508,-28.809,-16.602,-34.180
1664200649.735,0.000,-21.973,-19.531,-51.758
1664200649.739,-4.883,-13.184,-16.602,-46.387
1664200649.743,0.488,-15.137,-18.555,-33.203
1664200649.747,31.738,-17.578,-30.273,-23.926
1664200649.751,42.969,-11.719,-19.043,3.906
1664200649.754,9.766,-23.926,6.348,-33.691
1664200649.758,-29.785,-37.598,12.695,-64.453
1664200649.762,-19.043,-31.738,3.418,-27.344
1664200649.766,11.230,-29.297,2.441,-6.348
1664200649.770,11.230,-34.668,10.254,-3.906
1664200649.787,7.812,-37.109,12.207,4.883
1664200649.791,8.301,-31.738,6.836,-11.719
1664200649.795,-11.719,-28.320,-1.953,-32.227
1664200649.799,-13.184,-32.715,-2.441,-20.020
1664200649.803,26.855,-32.227,1.953,-2.930
1664200649.807,29.785,-28.809,-0.977,-22.461
1664200649.811,-20.508,-34.180,-3.906,-30.273
1664200649.814,-10.254,-37.598,-4.883,-6.836
1664200649.818,9.277,-35.645,-6.348,-1.465
1664200649.822,2.930,-29.297,-8.789,-13.184
1664200649.826,-6.836,-27.344,-14.160,-33.203
1664200649.830,1.953,-28.809,-13.184,-25.391
1664200649.832,39.551,-21.973,-8.301,-19.531
1664200649.836,15.137,-15.625,-7.812,-19.531
1664200649.840,-25.879,-21.484,-5.859,-21.484
1664200649.844,-5.859,-11.230,2.441,-31.738
1664200649.848,18.066,15.137,4.883,-30.273
1664200649.852,18.066,13.184,-11.719,-38.574
1664200649.856,11.230,17.578,0.488,-41.016
1664200649.859,-23.438,17.090,2.930,-55.176
1664200649.863,-28.320,7.324,-9.277,-60.059
1664200649.867,-11.230,-0.488,8.301,-65.918
1664200649.871,-22.949,-6.348,-1.953,-90.332
1664200649.875,-63.965,-0.977,-13.184,-99.609
1664200649.877,-81.543,-0.488,-14.160,-105.957
1664200649.881,-52.246,11.719,-17.090,-101.562
1664200649.885,-96.191,1.953,-10.254,-128.418
1664200649.889,-146.484,-25.391,3.906,-163.574
1664200649.893,-127.441,-41.016,4.883,-146.973
1664200649.897,-154.297,-33.203,-1.465,-166.504
1664200649.901,-174.316,-18.555,20.020,-203.613
1664200649.904,-144.531,-49.316,20.508,-187.012
1664200649.908,-145.508,-43.457,23.926,-162.598
1664200649.912,-210.449,-6.348,39.062,-216.309
1664200649.916,-259.277,4.883,24.414,-290.527
1664200649.920,-263.672,14.648,5.371,-299.316
1664200649.922,-250.000,8.301,-10.254,-289.062
1664200649.926,-254.883,0.488,4.883,-279.297
1664200649.930,-271.484,-0.977,23.438,-266.113
1664200649.934,-234.863,6.348,23.926,-244.141
1664200649.938,-206.055,18.555,0.000,-224.121
1664200649.942,-184.570,28.809,-20.020,-208.496
1664200649.946,-142.578,37.598,-19.043,-156.738
1664200649.949,-132.324,51.758,-19.043,-124.023
1664200649.953,-118.652,58.105,-19.531,-128.906
1664200649.957,-76.660,45.410,-20.508,-90.332
1664200649.961,-65.918,44.434,-28.809,-58.105
1664200649.965,-58.594,37.598,-44.922,-50.781
1664200649.967,-10.742,34.668,-45.410,-23.926
1664200649.971,-14.160,41.016,-39.062,-9.277
1664200649.975,-18.066,39.062,-46.387,7.812
1664200649.979,6.348,45.410,-53.711,12.207
1664200649.983,17.578,55.664,-56.152,20.996
1664200649.987,20.996,54.688,-62.012,30.273
1664200649.991,39.062,52.734,-59.082,54.688
1664200649.994,61.035,59.570,-57.617,65.918
1664200649.998,60.059,60.059,-64.941,64.453
1664200650.002,63.477,49.805,-67.871,73.242
1664200650.006,79.590,50.781,-70.312,72.754
1664200650.010,85.938,69.336,-75.684,74.219
1664200650.012,85.449,84.473,-77.148,85.938
1664200650.016,87.402,74.707,-73.242,87.891
1664200650.020,80.078,74.707,-70.801,67.871
1664200650.024,80.078,92.285,-75.195,70.312
1664200650.028,109.375,97.656,-83.496,87.402
1664200650.032,88.867,91.309,-83.496,77.148
1664200650.036,74.707,85.449,-81.055,74.219
1664200650.039,103.516,86.426,-85.938,84.473
1664200650.043,93.262,93.750,-87.402,86.426
1664200650.047,85.449,98.145,-89.844,89.844
1664200650.051,98.145,88.867,-96.191,80.566
1664200650.055,90.332,73.730,-96.191,64.941
1664200650.057,84.961,71.289,-88.867,69.824
1664200650.061,81.055,77.148,-87.402,77.148
1664200650.065,79.590,73.242,-91.309,81.055
1664200650.069,82.520,70.801,-87.402,61.035
1664200650.073,73.730,65.430,-88.379,53.711
1664200650.077,83.008,53.711,-92.285,67.871
1664200650.081,76.172,51.758,-97.656,53.223
1664200650.084,59.082,51.758,-98.145,47.852
1664200650.088,62.012,49.805,-93.750,54.199
1664200650.092,60.547,44.922,-99.121,40.039
1664200650.096,53.223,38.086,-102.539,42.480
1664200650.100,62.012,37.598,-98.145,44.434
1664200650.102,68.359,25.879,-95.215,36.133
1664200650.106,49.316,15.625,-92.285,41.016
1664200650.110,35.645,15.137,-90.820,39.062
1664200650.114,34.668,7.324,-89.355,26.367
1664200650.118,23.438,8.789,-85.938,19.043
1664200650.122,20.020,19.531,-83.984,21.484
1664200650.126,21.973,11.230,-78.125,33.203
1664200650.129,18.555,-4.395,-68.359,40.527
1664200650.133,15.625,-2.441,-64.941,13.184
1664200650.137,5.371,-3.906,-62.500,-13.672
1664200650.141,-4.395,-10.742,-56.641,-6.836
1664200650.145,8.301,-12.695,-55.664,11.719
1664200650.162,22.461,-11.230,-50.293,24.902
1664200650.166,21.484,-20.996,-49.316,15.137
1664200650.170,13.672,-24.414,-51.270,7.324
1664200650.174,5.859,-16.602,-41.016,-3.906
1664200650.178,17.578,-15.625,-32.227,-6.348
1664200650.182,46.875,-13.184,-30.273,20.020
1664200650.186,21.484,-16.113,-30.762,19.531
1664200650.189,1.465,-22.461,-29.785,-18.066
1664200650.193,-1.953,-26.367,-26.367,-22.949
1664200650.197,2.930,-25.391,-25.879,-0.977
1664200650.201,7.324,-24.902,-25.391,-9.277
1664200650.205,3.418,-31.738,-22.949,-17.090
1664200650.207,7.812,-34.180,-24.414,-6.348
1664200650.211,1.953,-33.203,-25.391,-8.789
1664200650.215,-7.812,-35.156,-24.414,-18.555
1664200650.219,-4.395,-36.133,-14.160,-18.066
1664200650.223,7.324,-38.086,-9.766,-14.648
1664200650.227,13.184,-33.691,-12.695,-7.324
1664200650.231,6.348,-32.227,-9.766,-13.672
1664200650.234,8.789,-36.621,-7.324,-24.902
1664200650.238,-14.160,-41.504,-10.254,-26.855
1664200650.242,-27.832,-54.199,-13.184,-30.273
1664200650.246,-4.883,-56.641,-11.230,-20.508
1664200650.250,0.000,-47.852,-15.137,-17.090
1664200650.252,-11.230,-46.387,-19.043,-18.555
1664200650.256,-24.414,-46.875,-13.672,-14.648
1664200650.260,-18.066,-46.387,-13.672,-8.789
1664200650.264,-11.719,-41.992,-14.648,2.930
1664200650.268,-14.160,-40.527,-13.672,-20.508
1664200650.272,-10.254,-35.645,-10.254,-33.691
1664200650.276,-3.418,-37.109,-11.719,-18.555
1664200650.279,17.090,-46.875,-17.090,-20.996
1664200650.283,18.555,-40.527,-13.672,-9.277
1664200650.287,0.488,-37.598,-12.695,2.930
1664200650.291,2.441,-45.410,-15.625,-13.184
1664200650.295,9.277,-49.316,-17.578,-20.020
1664200650.297,-2.930,-45.898,-19.043,-14.648
1664200650.301,-35.156,-46.875,-20.020,-19.531
1664200650.305,-32.715,-44.922,-15.625,-22.461
1664200650.309,-3.906,-41.504,-20.996,-25.391
1664200650.313,19.043,-46.875,-26.855,-31.250
1664200650.317,2.441,-46.387,-25.391,-36.621
1664200650.321,-29.785,-42.969,-26.367,-38.574
1664200650.324,-22.949,-42.480,-22.461,-25.879
1664200650.328,-11.230,-45.898,-23.438,-26.367
1664200650.332,3.418,-48.340,-23.438,-33.203
1664200650.336,-9.277,-48.340,-18.555,-32.715
1664200650.340,-19.531,-50.293,-21.484,-36.621
1664200650.342,-20.020,-49.316,-25.391,-24.414
1664200650.346,-4.883,-43.457,-28.320,-20.020
1664200650.350,5.859,-37.598,-26.855,-27.344
1664200650.354,-7.324,-42.969,-31.250,-36.133
1664200650.358,-4.883,-47.363,-34.180,-36.621
1664200650.362,3.906,-41.992,-31.738,-29.785
1664200650.366,-6.836,-45.898,-33.691,-32.715
1664200650.369,-6.836,-50.781,-33.203,-30.762
1664200650.373,3.418,-44.434,-34.180,-23.438
1664200650.377,14.160,-41.504,-33.203,-25.391
1664200650.381,7.324,-46.875,-36.133,-27.344
1664200650.385,0.488,-42.969,-33.203,-36.621
1664200650.387,0.488,-38.086,-24.902,-36.621
1664200650.391,-14.160,-41.992,-31.738,-36.621
1664200650.395,-18.066,-42.969,-35.645,-56.152
1664200650.399,-19.531,-41.504,-28.320,-62.500
1664200650.403,-24.902,-41.016,-23.438,-45.898
1664200650.407,-14.160,-41.992,-21.973,-34.668
1664200650.411,-9.277,-39.551,-23.926,-45.410
1664200650.414,-8.789,-36.133,-26.367,-54.688
1664200650.418,15.137,-35.156,-23.438,-47.363
1664200650.422,8.301,-37.109,-20.996,-32.227
1664200650.426,-11.719,-39.551,-17.578,-32.227
1664200650.430,-11.719,-39.062,-17.578,-47.363
1664200650.433,-20.508,-40.039,-15.137,-39.551
1664200650.437,3.906,-34.668,-10.254,-30.762
1664200650.441,7.812,-27.344,-11.719,-14.160
1664200650.445,-23.926,-34.180,-16.602,-12.695
1664200650.449,-46.875,-43.945,-15.625,-38.574
1664200650.453,-43.945,-45.898,-13.184,-35.645
1664200650.457,-24.414,-36.621,-16.602,-19.531
1664200650.460,-26.855,-34.180,-14.648,-29.785
1664200650.464,-32.715,-41.992,-17.090,-38.574
1664200650.468,-17.578,-39.551,-15.625,-17.578
1664200650.472,-13.184,-32.715,-12.207,-19.043
1664200650.476,-17.578,-36.133,-18.066,-25.391
1664200650.477,-22.461,-43.945,-21.973,-20.996
1664200650.481,-34.668,-45.898,-26.855,-27.344
1664200650.485,-18.555,-57.617,-27.344,-34.180
1664200650.489,-15.625,-68.848,-25.391,-33.691
1664200650.493,-34.668,-72.266,-21.973,-34.180
1664200650.497,-30.273,-67.383,-17.578,-37.598
1664200650.501,-15.137,-54.688,-19.043,-35.156
1664200650.504,-6.836,-57.129,-15.625,-37.109
1664200650.508,-20.508,-61.035,-16.113,-50.781
1664200650.512,-39.551,-58.594,-21.973,-62.500
1664200650.516,-18.066,-61.523,-21.484,-53.711
1664200650.520,1.953,-63.477,-18.555,-46.387
1664200650.537,-1.465,-57.129,-19.531,-24.902
1664200650.541,13.184,-46.387,-20.508,-5.371
1664200650.545,12.207,-49.316,-12.695,-30.762
1664200650.549,-10.742,-61.523,-7.324,-40.527
1664200650.553,-17.578,-62.500,-13.184,-30.762
1664200650.557,-31.738,-60.547,-28.809,-55.176
1664200650.561,-26.855,-61.035,-37.109,-65.918
1664200650.564,0.977,-57.129,-34.668,-42.480
1664200650.568,1.465,-49.805,-23.926,-34.180
1664200650.572,-15.137,-49.805,-20.996,-47.363
1664200650.576,-23.926,-54.688,-19.531,-37.109
1664200650.580,-16.602,-51.270,-19.043,-25.879
1664200650.582,-7.812,-49.316,-28.809,-34.180
1664200650.586,0.977,-52.246,-26.855,-32.227
1664200650.590,-26.367,-48.828,-24.414,-34.180
1664200650.594,-43.945,-46.875,-24.902,-35.645
1664200650.598,-29.785,-51.270,-21.484,-16.113
1664200650.602,-23.438,-49.316,-13.184,-19.531
1664200650.606,-18.555,-45.410,-15.625,-35.645
1664200650.609,-19.531,-47.852,-18.555,-32.227
1664200650.613,-7.324,-41.016,-15.137,-37.598
1664200650.617,1.465,-39.062,-20.020,-39.551
1664200650.621,-11.719,-44.434,-20.020,-22.461
1664200650.625,-17.090,-40.527,-16.602,-19.043
1664200650.627,-26.367,-43.945,-19.531,-34.668
1664200650.631,-20.020,-43.457,-24.414,-55.664
1664200650.635,-13.672,-36.621,-22.949,-41.992
1664200650.639,-50.293,-43.945,-22.461,-24.414
1664200650.643,-41.504,-46.875,-22.949,-32.227
1664200650.647,-3.418,-43.457,-16.113,-15.625
1664200650.651,-5.371,-47.852,-20.020,-12.207
1664200650.654,-24.414,-46.875,-28.320,-26.367
1664200650.658,-7.812,-40.527,-22.949,-23.926
1664200650.662,-2.441,-44.922,-20.020,-28.320
1664200650.666,-37.598,-49.805,-21.973,-27.832
1664200650.670,-49.316,-47.852,-25.879,-38.574
1664200650.672,-49.316,-48.828,-26.855,-58.105
1664200650.676,-33.691,-48.828,-24.414,-52.734
1664200650.680,-25.879,-49.316,-19.531,-47.852
1664200650.684,-38.574,-51.758,-20.508,-51.758
1664200650.688,-60.059,-48.340,-21.484,-51.758
1664200650.692,-43.457,-45.410,-20.020,-44.922
1664200650.696,-30.273,-46.875,-23.926,-59.082
1664200650.699,-51.270,-48.828,-29.785,-61.035
1664200650.703,-58.105,-45.898,-27.832,-70.312
1664200650.707,-36.133,-41.504,-22.461,-70.801
1664200650.711,-19.043,-36.621,-16.113,-57.129
1664200650.715,-44.922,-32.715,-18.066,-72.754
1664200650.718,-45.410,-29.297,-19.043,-84.473
1664200650.722,-62.500,-41.016,-18.555,-90.820
1664200650.726,-100.586,-51.270,-29.297,-113.281
1664200650.730,-71.777,-39.551,-10.742,-119.141
1664200650.734,-103.027,-46.387,-7.812,-137.695
1664200650.738,-154.785,-55.664,-18.555,-159.180
1664200650.742,-138.184,-50.293,-4.395,-166.016
1664200650.745,-150.879,-49.805,2.930,-205.078
1664200650.749,-181.641,-54.688,3.418,-214.844
1664200650.753,-165.527,-57.617,15.137,-200.195
1664200650.757,-166.016,-53.223,16.113,-217.773
1664200650.761,-227.051,-69.336,3.906,-260.742
1664200650.763,-255.371,-72.754,4.395,-270.996
1664200650.767,-243.652,-79.102,3.906,-287.109
1664200650.771,-257.812,-97.168,6.348,-301.758
1664200650.775,-289.062,-97.656,11.719,-286.621
1664200650.779,-301.270,-102.051,18.066,-302.734
1664200650.783,-306.641,-93.750,21.973,-330.078
1664200650.787,-278.320,-102.539,9.766,-308.105
1664200650.790,-265.625,-100.098,1.465,-286.133
1664200650.794,-279.785,-72.266,-3.418,-279.785
1664200650.798,-252.441,-62.500,-7.812,-246.582
1664200650.802,-221.680,-81.543,-4.883,-225.098
1664200650.806,-175.781,-87.402,-9.277,-206.543
1664200650.808,-148.926,-33.691,-12.207,-151.367
1664200650.812,-119.141,-29.297,-1.953,-123.535
1664200650.816,-62.988,-96.191,0.977,-120.117
1664200650.820,-69.336,-76.172,0.488,-107.910
1664200650.824,-66.895,-24.902,-0.488,-83.008
1664200650.828,-28.809,-8.301,-15.137,-59.570
1664200650.832,-12.207,7.812,-22.461,-47.852
1664200650.835,-2.441,17.090,-19.531,-25.391
1664200650.839,46.875,49.805,-18.066,6.348
1664200650.843,71.777,71.289,-13.672,20.508
1664200650.847,107.910,-45.898,-4.883,37.109
1664200650.851,108.887,-48.828,-7.324,55.176
1664200650.853,81.543,257.324,-14.160,56.152
1664200650.857,87.891,476.074,-5.859,70.312
1664200650.861,100.098,723.633,-5.859,71.777
1664200650.865,116.699,963.867,-10.254,75.684
1664200650.869,111.328,970.215,-2.441,85.449
1664200650.873,98.633,965.820,7.324,78.125
1664200650.877,83.496,972.656,14.160,69.824
1664200650.880,87.891,971.191,14.160,67.383
1664200650.884,93.262,971.191,11.230,64.941
1664200650.888,75.195,971.191,15.137,70.312
1664200650.892,55.664,971.191,16.602,74.219
1664200650.896,43.457,971.191,12.695,73.242
1664200650.913,55.664,971.191,13.184,69.824
1664200650.917,61.523,971.191,14.160,60.059
1664200650.921,50.781,971.680,11.230,51.758
1664200650.925,53.711,971.680,15.625,55.664
1664200650.929,58.594,971.191,22.461,57.617
1664200650.933,37.598,971.191,21.973,58.105
1664200650.937,25.391,971.191,17.578,64.453
1664200650.940,46.875,971.191,20.996,63.965
1664200650.944,44.434,971.191,26.367,69.336
1664200650.948,25.879,971.191,23.926,72.754
1664200650.952,23.438,971.680,25.391,67.871
1664200650.956,22.461,971.680,26.855,46.875
1664200650.958,16.602,971.191,21.973,32.227
1664200650.962,20.508,971.191,18.066,41.504
1664200650.966,21.484,971.191,15.137,34.180
1664200650.970,9.277,971.680,7.324,18.555
1664200650.974,1.953,971.191,1.953,27.832
1664200650.978,34.668,971.191,7.324,41.016
1664200650.982,35.645,971.680,11.230,24.902
1664200650.985,-1.465,970.703,2.441,2.930
1664200650.989,10.742,968.262,-1.953,3.418
1664200650.993,15.137,975.586,-3.418,-2.441
1664200650.997,4.395,911.133,-9.277,-15.137
1664200651.001,4.395,790.527,-17.578,-15.625
1664200651.003,11.719,711.914,-19.531,-5.859
1664200651.007,10.742,631.348,-23.926,-7.324
1664200651.011,13.672,540.527,-27.344,12.207
1664200651.015,14.160,418.945,-19.043,29.785
1664200651.019,-20.020,294.434,-24.414,-12.695
1664200651.023,-23.438,207.031,-34.668,-33.691
1664200651.027,-19.043,139.648,-35.156,-16.113
1664200651.030,-38.574,62.500,-35.156,-19.531
1664200651.034,-17.578,-37.598,-35.645,-29.297
1664200651.038,-11.230,-123.047,-34.180,-17.090
1664200651.042,-5.371,-176.270,-31.250,-5.859
1664200651.046,10.254,-218.262,-34.180,-5.371
1664200651.048,19.043,-256.348,-36.621,-16.602
1664200651.052,20.508,-305.176,-37.109,-4.395
1664200651.056,9.277,-374.023,-35.156,8.789
1664200651.060,33.203,-416.992,-34.668,5.371
1664200651.064,27.832,-452.637,-38.086,5.371
1664200651.068,10.742,-474.609,-40.039,7.812
1664200651.072,42.480,-528.320,-40.039,-7.812
1664200651.075,43.457,-692.871,-47.363,-25.879
1664200651.079,21.484,-790.039,-47.852,-14.648
1664200651.083,12.695,-793.945,-46.387,-4.883
1664200651.087,16.602,-855.469,-44.922,-13.184
1664200651.091,36.133,-932.617,-44.922,-20.508
1664200651.093,60.059,-949.707,-51.270,-7.812
1664200651.097,49.316,-958.008,-49.805,-6.836
1664200651.101,22.461,-962.402,-53.711,-26.855
1664200651.105,31.250,-981.934,-57.617,-33.203
1664200651.109,40.527,-998.047,-52.246,-20.020
1664200651.113,36.621,-1000.000,-48.340,-15.625
1664200651.117,38.574,-1000.000,-48.340,-14.160
1664200651.120,42.480,-988.281,-51.758,-20.020
