timestamps,TP9,AF7,AF8,TP10
1667327392.080,-173.340,-92.773,-127.930,-616.699
1667327392.084,-142.578,-90.332,-111.816,-625.488
1667327392.088,83.984,-75.195,-94.238,338.379
1667327392.092,114.258,-73.730,-99.121,603.027
1667327392.096,-134.277,-84.961,-119.141,-377.930
1667327392.099,-196.777,-100.586,-127.441,-747.070
1667327392.103,2.441,-92.773,-109.375,63.477
1667327392.107,122.070,-78.125,-102.539,645.996
1667327392.111,-85.449,-93.750,-128.906,-127.441
1667327392.115,-225.098,-102.539,-130.859,-809.570
1667327392.117,-62.500,-83.984,-108.398,-219.727
1667327392.121,125.000,-76.660,-104.980,629.395
1667327392.125,-15.137,-93.750,-123.535,172.363
1667327392.129,-218.750,-100.586,-135.742,-768.555
1667327392.133,-119.141,-97.656,-124.023,-467.285
1667327392.137,106.445,-94.238,-106.934,527.344
1667327392.141,61.035,-104.492,-124.023,446.777
1667327392.144,-175.781,-107.910,-146.484,-564.941
1667327392.148,-168.945,-91.309,-128.418,-677.246
1667327392.152,51.758,-90.332,-111.328,262.207
1667327392.156,105.469,-86.914,-112.305,611.816
1667327392.160,-129.883,-87.891,-128.418,-326.660
1667327392.162,-207.031,-89.844,-124.023,-786.133
1667327392.166,-9.766,-87.891,-103.516,-4.395
1667327392.170,138.184,-85.449,-102.539,675.781
1667327392.174,-55.664,-88.867,-121.094,-52.246
1667327392.178,-216.309,-95.703,-129.883,-812.988
1667327392.182,-67.871,-96.191,-116.699,-270.020
1667327392.186,139.648,-90.332,-104.980,646.484
1667327392.189,24.414,-90.332,-115.234,266.113
1667327392.193,-204.102,-89.844,-127.930,-718.750
1667327392.197,-125.000,-88.867,-119.141,-519.531
1667327392.201,107.910,-80.566,-101.074,473.633
1667327392.205,83.496,-71.289,-102.539,506.348
1667327392.207,-155.762,-85.449,-130.371,-514.160
1667327392.211,-162.598,-92.285,-126.465,-697.754
1667327392.215,54.199,-84.961,-100.586,209.473
1667327392.219,117.676,-76.660,-95.703,638.184
1667327392.223,-109.863,-87.402,-117.188,-254.883
1667327392.227,-204.102,-102.539,-132.812,-779.785
1667327392.231,-26.367,-93.262,-116.211,-54.688
1667327392.234,123.535,-76.660,-97.168,674.316
1667327392.238,-53.711,-85.938,-118.164,20.508
1667327392.242,-230.957,-99.121,-129.395,-799.316
1667327392.246,-99.609,-94.238,-105.469,-338.867
1667327392.250,114.746,-80.078,-87.891,584.473
1667327392.267,37.109,-83.984,-98.145,315.430
1667327392.271,-191.895,-93.750,-119.629,-673.828
1667327392.275,-150.879,-84.961,-112.305,-581.055
1667327392.279,72.266,-78.125,-90.820,394.043
1667327392.283,79.590,-86.914,-104.004,544.434
1667327392.287,-158.203,-102.539,-127.441,-444.336
1667327392.291,-199.707,-100.586,-121.094,-736.328
1667327392.294,17.090,-87.891,-101.562,128.906
1667327392.298,126.465,-81.543,-98.145,654.297
1667327392.302,-77.148,-102.051,-123.535,-172.363
1667327392.306,-197.266,-94.727,-115.723,-789.062
1667327392.310,-35.645,-72.266,-93.750,-145.508
1667327392.327,144.043,-83.496,-98.145,660.645
1667327392.331,-11.719,-92.285,-115.234,103.027
1667327392.335,-208.008,-92.285,-124.023,-781.738
1667327392.339,-101.074,-90.332,-114.746,-413.086
1667327392.343,121.094,-83.008,-99.121,558.594
1667327392.347,60.059,-90.820,-109.375,400.879
1667327392.351,-183.105,-98.145,-121.582,-623.047
1667327392.354,-158.203,-88.379,-107.422,-642.578
1667327392.358,65.918,-93.262,-103.516,320.312
1667327392.362,92.285,-97.168,-106.934,575.195
1667327392.366,-149.414,-96.191,-115.234,-407.227
1667327392.370,-206.543,-104.492,-124.023,-778.320
1667327392.357,-1.465,-90.332,-102.539,55.664
1667327392.361,121.094,-80.566,-88.379,665.039
1667327392.365,-81.543,-91.797,-103.027,-110.352
1667327392.369,-220.215,-96.191,-117.188,-799.805
1667327392.373,-56.152,-84.473,-110.840,-190.918
1667327392.377,138.672,-73.242,-96.680,669.434
1667327392.381,0.977,-78.613,-104.980,192.383
1667327392.384,-207.520,-86.914,-116.699,-730.957
1667327392.388,-119.141,-89.355,-107.422,-455.566
1667327392.392,97.168,-76.660,-81.055,505.859
1667327392.396,62.500,-68.848,-83.008,454.590
1667327392.400,-165.527,-82.520,-120.605,-554.688
1667327392.402,-156.738,-99.609,-130.371,-634.766
1667327392.406,57.129,-76.172,-91.309,291.992
1667327392.410,113.281,-62.988,-90.820,617.188
1667327392.414,-107.422,-86.914,-130.371,-312.988
1667327392.418,-186.523,-87.402,-125.977,-774.414
1667327392.422,-3.906,-86.914,-108.398,-5.859
1667327392.426,129.883,-82.031,-95.703,666.992
1667327392.429,-59.082,-96.191,-114.746,-42.480
1667327392.433,-218.750,-109.375,-129.883,-795.410
1667327392.437,-77.637,-82.520,-104.492,-270.996
1667327392.441,128.906,-74.219,-97.656,632.812
1667327392.445,16.113,-86.426,-117.188,260.254
1667327392.447,-204.102,-88.867,-132.324,-703.125
1667327392.451,-134.277,-80.078,-122.559,-521.973
1667327392.455,96.191,-75.684,-106.934,445.801
1667327392.459,79.590,-83.008,-116.699,491.211
1667327392.463,-174.805,-93.262,-138.672,-522.461
1667327392.467,-191.406,-100.098,-138.672,-715.332
1667327392.471,26.367,-97.656,-121.582,178.223
1667327392.474,111.328,-102.051,-132.324,631.348
1667327392.478,-114.258,-104.004,-138.672,-257.812
1667327392.482,-215.332,-90.820,-119.629,-811.035
1667327392.486,-29.785,-84.473,-114.746,-76.660
1667327392.490,126.465,-74.707,-103.516,672.852
1667327392.507,-53.223,-82.520,-110.352,24.902
1667327392.511,-232.422,-94.727,-127.930,-798.340
1667327392.515,-94.238,-93.262,-117.188,-337.402
1667327392.519,111.816,-87.402,-99.121,600.098
1667327392.523,21.484,-89.355,-112.793,299.316
1667327392.527,-194.824,-91.309,-129.395,-703.613
1667327392.531,-144.043,-97.168,-128.418,-566.406
1667327392.534,85.449,-87.402,-110.840,403.320
1667327392.538,98.633,-68.848,-107.422,527.344
1667327392.542,-140.137,-83.984,-134.277,-461.914
1667327392.546,-181.641,-88.867,-141.602,-750.000
1667327392.550,31.250,-78.613,-124.512,116.699
1667327392.537,124.512,-82.031,-106.445,647.461
1667327392.541,-98.145,-96.680,-127.930,-197.754
1667327392.545,-215.820,-101.562,-136.230,-806.152
1667327392.549,-45.898,-93.262,-110.352,-147.461
1667327392.553,126.953,-78.613,-94.727,644.043
1667327392.557,-39.551,-87.402,-121.094,89.844
1667327392.561,-235.840,-100.098,-140.137,-790.527
1667327392.564,-121.582,-84.473,-117.676,-425.781
1667327392.568,95.215,-72.754,-100.586,529.785
1667327392.572,27.832,-76.660,-112.793,365.234
1667327392.576,-207.031,-101.562,-134.766,-619.629
1667327392.580,-186.035,-95.703,-115.234,-631.348
1667327392.582,43.945,-68.848,-87.891,311.035
1667327392.586,99.609,-76.660,-100.098,591.797
1667327392.590,-126.465,-89.844,-121.582,-365.723
1667327392.594,-184.082,-75.684,-121.094,-752.930
1667327392.598,21.484,-62.500,-106.934,53.711
1667327392.602,152.344,-75.684,-108.887,678.223
1667327392.606,-57.129,-89.844,-115.234,-98.145
1667327392.609,-200.684,-83.984,-104.004,-805.176
1667327392.613,-30.273,-75.684,-92.285,-185.059
1667327392.617,164.062,-74.219,-80.566,680.176
1667327392.621,22.949,-82.520,-94.727,203.125
1667327392.625,-182.129,-89.355,-116.211,-724.121
1667327392.642,-87.891,-82.520,-106.934,-431.641
1667327392.646,140.137,-68.848,-90.332,542.969
1667327392.650,103.516,-69.824,-102.051,481.445
1667327392.654,-139.648,-81.543,-117.676,-536.621
1667327392.658,-131.348,-90.332,-118.652,-640.625
1667327392.662,86.426,-83.008,-101.074,288.086
1667327392.666,139.648,-80.078,-91.797,627.441
1667327392.669,-93.262,-87.891,-112.793,-309.082
1667327392.673,-174.805,-86.426,-118.652,-764.648
1667327392.677,21.973,-92.285,-106.934,34.180
1667327392.681,158.691,-78.125,-95.215,700.195
1667327392.685,-39.062,-72.754,-111.816,-48.828
1667327392.687,-190.918,-84.473,-126.953,-793.457
1667327392.691,-40.039,-75.684,-101.074,-249.512
1667327392.695,156.250,-59.570,-76.660,645.996
1667327392.699,33.203,-70.801,-98.633,269.043
1667327392.703,-184.082,-97.656,-119.141,-695.801
1667327392.707,-103.516,-93.750,-103.027,-503.906
1667327392.711,124.023,-73.730,-83.496,468.262
1667327392.714,110.840,-73.730,-95.215,510.742
1667327392.718,-125.977,-96.191,-125.000,-477.051
1667327392.722,-155.273,-89.844,-121.094,-671.875
1667327392.726,52.246,-60.547,-90.820,204.102
1667327392.730,145.996,-62.500,-90.332,642.578
1667327392.747,-83.008,-79.590,-117.676,-252.441
1667327392.751,-193.359,-87.891,-123.535,-794.922
1667327392.755,-6.836,-79.102,-105.957,-70.801
1667327392.759,158.203,-71.289,-104.492,674.805
1667327392.763,-16.602,-82.031,-118.652,31.738
1667327392.767,-194.336,-90.820,-123.047,-785.156
1667327392.771,-72.266,-90.332,-112.793,-329.590
1667327392.774,135.742,-77.637,-96.680,587.402
1667327392.778,54.199,-88.379,-119.629,333.496
1667327392.782,-176.270,-95.215,-132.324,-652.832
1667327392.786,-121.582,-76.172,-100.586,-573.242
1667327392.790,116.211,-66.895,-88.867,415.039
1667327392.777,118.652,-66.895,-94.727,562.012
1667327392.781,-140.625,-71.289,-112.793,-456.055
1667327392.785,-187.988,-73.730,-125.000,-756.348
1667327392.789,41.016,-67.383,-107.910,126.953
1667327392.793,160.156,-60.547,-95.215,667.480
1667327392.797,-59.082,-70.801,-114.258,-166.992
1667327392.801,-180.664,-76.660,-123.535,-780.762
1667327392.804,-8.789,-77.148,-116.699,-110.840
1667327392.808,157.715,-70.312,-108.398,683.594
1667327392.812,-7.324,-78.125,-122.070,101.562
1667327392.816,-194.824,-84.961,-129.395,-779.785
1667327392.820,-70.801,-86.426,-125.977,-375.488
1667327392.822,140.625,-76.172,-112.793,583.496
1667327392.826,69.824,-61.523,-105.469,395.508
1667327392.830,-155.273,-78.613,-125.977,-606.445
1667327392.834,-129.395,-87.891,-122.559,-611.328
1667327392.838,97.656,-69.824,-93.262,341.309
1667327392.842,140.625,-64.941,-89.844,599.609
1667327392.846,-108.398,-77.637,-118.164,-365.723
1667327392.849,-178.223,-93.750,-133.301,-729.492
1667327392.853,15.625,-80.078,-103.516,81.543
1667327392.857,133.301,-55.176,-92.285,663.574
1667327392.861,-61.523,-74.707,-129.883,-111.328
1667327392.865,-203.613,-85.449,-131.348,-796.875
1667327392.867,-58.105,-78.125,-103.516,-210.449
1667327392.871,135.742,-72.754,-92.285,639.160
1667327392.875,8.789,-79.590,-112.793,186.523
1667327392.879,-201.172,-86.426,-124.512,-737.793
1667327392.883,-110.840,-82.520,-111.816,-457.520
1667327392.887,114.258,-74.219,-96.191,513.672
1667327392.891,78.125,-78.125,-112.305,465.332
1667327392.894,-166.016,-89.844,-130.859,-549.805
1667327392.898,-167.969,-71.289,-113.281,-672.363
1667327392.902,54.688,-62.500,-94.238,263.184
1667327392.906,110.352,-70.312,-96.680,610.352
1667327392.910,-124.512,-75.684,-111.816,-331.543
1667327392.912,-208.008,-76.660,-112.305,-801.758
1667327392.916,-2.930,-74.219,-104.492,8.301
1667327392.920,120.117,-74.707,-99.121,604.004
1667327392.924,-81.055,-79.590,-106.934,-153.320
1667327392.928,-215.820,-86.914,-118.164,-798.828
1667327392.932,-74.219,-88.379,-110.840,-248.535
1667327392.936,127.930,-90.332,-102.539,676.270
1667327392.939,6.348,-92.285,-112.793,269.531
1667327392.943,-218.262,-78.613,-125.000,-717.773
1667327392.947,-137.695,-74.219,-129.883,-514.160
1667327392.951,95.703,-68.359,-98.633,458.984
1667327392.955,80.078,-60.059,-95.703,496.582
1667327392.957,-162.109,-76.660,-132.324,-502.930
1667327392.961,-181.152,-84.961,-131.348,-699.219
1667327392.965,38.086,-73.730,-102.539,196.777
1667327392.969,119.141,-69.824,-103.027,630.371
1667327392.973,-105.957,-85.449,-132.812,-258.301
1667327392.977,-205.078,-102.051,-142.578,-773.926
1667327392.981,-26.855,-90.332,-121.582,-57.129
1667327392.984,132.324,-70.312,-102.539,665.527
1667327392.988,-36.621,-77.148,-125.488,16.602
1667327392.992,-207.520,-89.844,-142.578,-800.293
1667327392.996,-79.102,-76.660,-132.812,-336.914
1667327393.000,131.348,-66.406,-115.723,590.820
1667327393.023,40.527,-83.984,-116.699,318.848
1667327393.027,-187.988,-98.633,-128.906,-666.016
1667327393.031,-142.090,-84.961,-115.234,-575.195
1667327393.035,79.590,-63.477,-91.797,386.230
1667327393.039,93.750,-67.383,-101.562,539.062
1667327393.043,-142.090,-87.891,-129.883,-440.918
1667327393.047,-188.477,-90.820,-137.695,-737.305
1667327393.050,14.160,-73.242,-115.234,118.164
1667327393.054,115.234,-63.477,-105.957,645.996
1667327393.058,-97.656,-76.660,-128.906,-184.082
1667327393.062,-215.820,-81.055,-121.582,-801.270
1667327393.066,-40.527,-67.383,-99.121,-149.902
1667327393.062,141.113,-67.383,-104.492,658.203
1667327393.066,-18.066,-81.543,-128.906,111.328
1667327393.070,-223.633,-82.031,-135.254,-777.832
1667327393.074,-103.027,-72.266,-122.070,-394.043
1667327393.078,116.211,-68.359,-100.098,535.156
1667327393.082,44.434,-76.172,-108.887,353.027
1667327393.086,-181.641,-82.031,-125.977,-612.305
1667327393.089,-161.133,-82.031,-120.605,-626.465
1667327393.093,72.266,-78.125,-101.074,337.402
1667327393.097,110.352,-75.195,-105.469,599.609
1667327393.101,-136.230,-78.125,-130.371,-379.883
1667327393.105,-196.289,-77.637,-131.836,-767.090
1667327393.107,8.301,-69.336,-113.281,53.711
1667327393.111,131.836,-64.941,-104.004,655.273
1667327393.115,-75.195,-68.848,-112.793,-124.512
1667327393.119,-212.402,-72.754,-119.629,-803.711
1667327393.123,-51.270,-70.312,-107.910,-205.566
1667327393.127,139.648,-60.547,-88.379,651.855
1667327393.131,9.277,-58.594,-102.051,187.012
1667327393.134,-200.684,-72.266,-130.371,-743.164
1667327393.138,-114.258,-90.332,-136.230,-441.895
1667327393.142,103.027,-76.172,-108.398,523.438
1667327393.146,57.617,-63.965,-103.516,436.035
1667327393.150,-171.875,-81.543,-133.301,-564.941
1667327393.186,-167.969,-87.891,-133.789,-667.969
1667327393.190,44.922,-76.172,-105.469,245.605
1667327393.194,110.352,-63.477,-90.332,602.539
1667327393.198,-112.305,-77.637,-112.793,-312.012
1667327393.202,-193.848,-85.938,-113.770,-767.090
1667327393.206,-0.977,-74.219,-94.727,-5.371
1667327393.210,133.789,-67.871,-97.168,663.086
1667327393.213,-50.293,-83.984,-125.000,-26.855
1667327393.217,-208.984,-91.309,-132.812,-782.715
1667327393.221,-73.730,-78.613,-104.980,-281.738
1667327393.225,134.277,-69.336,-94.238,618.164
1667327393.229,26.367,-82.031,-125.000,271.973
1667327393.197,-199.707,-87.891,-131.836,-712.402
1667327393.201,-125.488,-74.219,-107.910,-473.633
1667327393.205,107.910,-70.801,-99.121,529.785
1667327393.209,75.195,-76.660,-104.492,485.840
1667327393.213,-158.691,-83.984,-121.094,-486.816
1667327393.217,-167.480,-83.008,-124.512,-669.434
1667327393.221,45.410,-76.172,-109.863,196.777
1667327393.224,125.977,-72.266,-100.586,632.812
1667327393.228,-105.469,-77.148,-111.816,-264.160
1667327393.232,-210.449,-80.078,-122.559,-811.035
1667327393.236,-23.926,-77.148,-115.234,-83.984
1667327393.240,133.789,-68.848,-104.980,664.551
1667327393.242,-52.246,-68.848,-116.211,15.625
1667327393.246,-229.004,-71.289,-132.324,-797.852
1667327393.250,-92.773,-76.172,-127.930,-324.707
1667327393.254,125.488,-85.449,-122.070,626.953
1667327393.258,25.879,-76.172,-113.281,332.031
1667327393.262,-210.938,-76.660,-116.699,-679.688
1667327393.266,-152.344,-85.938,-119.141,-569.336
1667327393.269,73.242,-75.684,-97.656,399.414
1667327393.273,76.172,-63.477,-87.891,528.320
1667327393.277,-156.738,-76.660,-111.816,-455.566
1667327393.281,-194.824,-86.914,-114.746,-731.934
1667327393.285,14.648,-69.336,-96.191,131.836
1667327393.303,117.188,-55.664,-107.910,656.738
1667327393.307,-101.074,-73.242,-127.441,-182.617
1667327393.311,-218.262,-84.961,-119.629,-791.992
1667327393.315,-50.293,-69.824,-97.168,-135.742
1667327393.319,124.512,-60.547,-80.566,662.109
1667327393.323,-28.320,-78.125,-102.051,99.609
1667327393.327,-203.125,-92.773,-121.582,-733.887
1667327393.330,-85.449,-83.984,-112.305,-361.328
1667327393.334,121.582,-65.430,-90.820,541.504
1667327393.338,62.500,-67.871,-103.516,394.531
1667327393.342,-173.340,-89.844,-134.766,-590.332
1667327393.346,-159.668,-83.496,-124.512,-611.816
1667327393.333,62.012,-58.594,-103.027,322.266
1667327393.337,108.398,-60.059,-104.492,585.938
1667327393.341,-131.348,-79.590,-121.582,-387.695
1667327393.345,-193.359,-81.055,-118.652,-773.438
1667327393.349,17.578,-67.871,-106.445,46.387
1667327393.353,151.855,-64.941,-109.375,662.598
1667327393.357,-58.105,-65.430,-119.141,-120.117
1667327393.360,-214.844,-65.918,-121.094,-823.242
1667327393.364,-57.129,-65.430,-103.027,-226.074
1667327393.368,139.648,-72.266,-98.633,641.602
1667327393.372,-7.324,-81.055,-125.000,173.340
1667327393.376,-224.609,-81.543,-142.578,-769.531
1667327393.422,-117.188,-75.684,-137.207,-480.957
1667327393.426,106.934,-57.617,-103.516,485.352
1667327393.430,42.969,-55.664,-107.422,393.066
1667327393.434,-231.445,-72.266,-133.789,-649.902
1667327393.438,-251.953,-81.055,-127.441,-762.695
1667327393.442,-50.293,-79.590,-115.723,143.066
1667327393.446,-9.277,-77.637,-113.281,476.562
1667327393.449,-259.766,-82.031,-136.230,-466.309
1667327393.453,-364.746,-87.402,-143.066,-949.707
1667327393.457,-185.059,-88.379,-132.812,-184.570
1667327393.461,-51.758,-68.848,-136.230,480.957
1667327393.465,-238.281,-65.430,-148.438,-232.422
1667327393.437,-385.254,-78.613,-154.785,-970.703
1667327393.441,-241.211,-73.242,-145.996,-446.777
1667327393.445,-34.180,-57.129,-127.930,453.613
1667327393.449,-129.883,-62.012,-140.137,105.469
1667327393.453,-341.309,-75.684,-159.180,-841.797
1667327393.457,-261.230,-71.777,-138.184,-648.926
1667327393.461,-18.066,-57.617,-104.980,329.102
1667327393.464,-19.043,-61.523,-116.211,405.762
1667327393.468,-246.582,-84.473,-139.160,-575.684
1667327393.472,-257.812,-89.844,-124.023,-787.109
1667327393.476,-33.203,-74.707,-96.191,101.074
1667327393.480,67.871,-72.266,-103.027,562.012
1667327393.482,-144.043,-83.984,-125.000,-306.152
1667327393.486,-236.328,-79.102,-121.582,-834.473
1667327393.490,-39.551,-75.195,-103.027,-104.980
1667327393.494,138.184,-67.871,-89.355,644.531
1667327393.498,-20.020,-82.031,-112.793,36.621
1667327393.502,-208.984,-93.750,-121.094,-783.203
1667327393.506,-77.148,-77.148,-92.285,-348.145
1667327393.509,153.809,-70.312,-81.543,594.238
1667327393.513,65.918,-89.844,-111.328,356.445
1667327393.517,-166.504,-93.750,-120.605,-631.348
1667327393.521,-114.258,-72.266,-96.191,-562.500
1667327393.525,127.441,-68.848,-81.543,415.039
1667327393.527,136.230,-68.848,-85.449,574.219
1667327393.531,-107.422,-71.289,-106.445,-415.527
1667327393.535,-147.461,-79.102,-108.887,-703.125
1667327393.539,55.664,-80.078,-88.867,153.809
1667327393.543,155.273,-83.496,-85.938,673.828
1667327393.547,-57.617,-95.215,-108.398,-149.414
1667327393.551,-173.340,-90.820,-104.492,-761.719
1667327393.554,2.441,-87.891,-94.727,-101.562
1667327393.558,175.781,-83.496,-88.867,703.125
1667327393.562,14.648,-78.613,-94.238,136.719
1667327393.566,-171.875,-89.355,-107.422,-733.398
1667327393.570,-61.523,-90.820,-94.238,-356.445
1667327393.572,154.297,-72.266,-69.824,583.496
1667327393.576,92.285,-66.406,-77.637,409.180
1667327393.580,-141.113,-89.844,-103.516,-593.750
1667327393.584,-114.746,-92.285,-112.305,-611.328
1667327393.588,105.957,-75.195,-96.680,333.496
1667327393.592,142.578,-80.078,-96.191,606.445
1667327393.596,-93.750,-87.402,-116.211,-344.238
1667327393.599,-158.691,-88.379,-113.770,-726.562
1667327393.603,35.156,-79.102,-95.703,74.707
1667327393.607,159.668,-67.871,-86.426,680.176
1667327393.611,-34.668,-84.961,-114.258,-76.660
1667327393.615,-169.922,-94.238,-117.676,-758.789
1667327393.617,-18.066,-82.520,-88.379,-172.852
1667327393.621,166.504,-70.801,-83.496,673.828
1667327393.625,39.062,-81.055,-107.422,221.680
1667327393.629,-177.246,-98.145,-123.535,-699.219
1667327393.633,-99.609,-81.055,-98.145,-443.359
1667327393.637,131.836,-63.477,-84.961,513.672
1667327393.641,96.680,-76.172,-104.980,480.469
1667327393.644,-153.809,-90.332,-115.234,-522.461
1667327393.648,-157.715,-74.219,-102.051,-650.391
1667327393.652,66.895,-67.383,-100.586,278.320
1667327393.656,127.930,-71.777,-101.074,633.789
1667327393.660,-102.051,-80.078,-114.258,-291.016
1667327393.662,-187.012,-77.637,-110.352,-746.582
1667327393.666,3.418,-67.871,-93.262,13.672
1667327393.670,137.695,-66.406,-89.355,675.293
1667327393.674,-51.270,-76.660,-102.539,-34.668
1667327393.678,-205.566,-83.984,-112.305,-790.039
1667327393.682,-54.688,-76.172,-99.121,-251.465
1667327393.686,146.973,-73.242,-86.914,657.715
1667327393.689,29.297,-73.242,-100.098,280.273
1667327393.693,-187.012,-71.289,-112.793,-693.848
1667327393.697,-112.305,-69.824,-103.516,-493.164
1667327393.701,111.816,-69.824,-91.797,480.469
1667327393.705,92.773,-69.336,-95.703,518.066
1667327393.707,-152.832,-74.219,-112.793,-487.305
1667327393.711,-175.293,-80.078,-118.164,-693.848
1667327393.715,47.363,-70.312,-96.680,197.266
1667327393.719,133.301,-62.012,-88.379,634.277
1667327393.723,-86.914,-77.637,-108.887,-248.535
1667327393.727,-185.059,-93.262,-127.441,-775.391
1667327393.731,-5.371,-82.520,-118.164,-66.406
1667327393.734,149.902,-64.453,-106.445,655.762
1667327393.738,-18.555,-77.148,-120.117,40.527
1667327393.742,-184.570,-90.332,-120.605,-760.254
1667327393.746,-56.152,-86.426,-104.004,-319.336
1667327393.750,136.230,-68.359,-90.820,587.891
1667327393.783,44.922,-63.965,-103.027,326.172
1667327393.787,-170.898,-77.148,-130.371,-647.461
1667327393.791,-111.816,-70.801,-127.930,-560.547
1667327393.795,107.422,-56.152,-104.980,393.066
1667327393.799,116.699,-57.617,-109.375,554.199
1667327393.803,-119.629,-73.242,-132.324,-413.086
1667327393.807,-176.758,-76.172,-125.000,-712.891
1667327393.810,31.250,-60.547,-95.703,126.953
1667327393.814,142.578,-50.293,-85.449,643.555
1667327393.818,-65.430,-76.660,-117.676,-154.297
1667327393.822,-197.266,-83.008,-121.094,-775.391
1667327393.826,-34.668,-63.965,-96.191,-153.809
1667327393.813,147.949,-56.641,-91.797,661.621
1667327393.817,-4.883,-62.500,-111.816,120.605
1667327393.821,-194.336,-67.871,-127.930,-732.910
1667327393.825,-79.590,-63.477,-118.164,-356.934
1667327393.829,127.441,-62.012,-104.004,554.199
1667327393.833,62.988,-63.477,-112.793,404.785
1667327393.837,-179.199,-72.754,-127.441,-602.051
1667327393.840,-153.809,-68.359,-116.211,-617.188
1667327393.844,83.008,-59.570,-101.562,338.379
1667327393.848,116.699,-61.523,-96.191,589.844
1667327393.852,-127.930,-72.266,-112.793,-365.723
1667327393.856,-193.848,-69.336,-121.094,-747.559
1667327393.858,10.742,-56.152,-108.398,67.871
1667327393.862,132.324,-49.805,-96.680,663.086
1667327393.866,-69.336,-61.035,-111.328,-102.051
1667327393.870,-207.031,-70.801,-128.418,-791.016
1667327393.874,-45.898,-72.754,-126.465,-191.406
1667327393.878,144.043,-64.941,-105.957,657.715
1667327393.882,13.184,-68.848,-112.305,191.895
1667327393.885,-198.242,-79.590,-131.348,-731.934
1667327393.889,-106.445,-76.660,-123.535,-446.289
1667327393.893,117.676,-62.012,-96.191,521.484
1667327393.897,74.707,-58.594,-84.473,446.777
1667327393.901,-163.086,-78.125,-115.723,-555.664
1667327393.903,-161.621,-79.102,-118.652,-670.898
1667327393.907,53.223,-62.012,-90.332,237.793
1667327393.911,115.234,-58.105,-93.262,599.121
1667327393.915,-105.469,-70.801,-116.211,-305.176
1667327393.919,-190.430,-72.754,-114.258,-774.902
1667327393.923,-5.859,-66.406,-98.633,-18.066
