timestamps,TP9,AF7,AF8,TP10,marker
1664561511.174,-99.121,-20.996,-33.203,-67.383,0
1664561511.178,-17.578,-25.391,-32.715,-43.945,0
1664561511.182,16.113,-41.504,-31.738,-36.621,0
1664561511.185,-61.035,-45.898,-31.250,-58.594,0
1664561511.189,-112.793,-41.504,-26.855,-71.777,0
1664561511.193,-46.387,-35.156,-25.879,-52.734,0
1664561511.197,32.227,-30.762,-24.414,-35.156,0
1664561511.201,-21.484,-19.043,-27.832,-58.105,0
1664561511.202,-93.750,-20.020,-25.391,-82.520,0
1664561511.206,-61.523,-35.156,-29.785,-70.801,0
1664561511.210,25.879,-38.574,-34.668,-39.062,0
1664561511.214,13.672,-33.203,-32.715,-48.340,0
1664561511.218,-72.266,-29.785,-33.203,-71.289,0
1664561511.222,-78.613,-30.273,-41.992,-70.312,0
1664561511.226,11.719,-33.203,-41.504,-42.969,0
1664561511.229,29.297,-30.762,-30.273,-31.738,0
1664561511.233,-63.965,-30.762,-31.738,-60.547,0
1664561511.237,-89.355,-36.133,-40.527,-72.266,0
1664561511.241,-5.371,-35.645,-42.969,-40.039,0
1664561511.245,37.109,-28.809,-37.598,-19.043,0
1664561511.249,-37.109,-24.902,-36.621,-45.898,0
1664561511.253,-82.031,-20.996,-32.227,-60.547,0
1664561511.257,-17.090,-16.602,-31.250,-34.668,0
1664561511.261,49.805,-23.438,-31.250,-11.719,0
1664561511.265,-7.324,-32.227,-31.738,-33.691,0
1664561511.269,-85.938,-34.668,-35.156,-62.988,0
1664561511.273,-63.477,-34.180,-38.086,-56.641,0
1664561511.276,25.391,-40.039,-32.227,-20.996,0
1664561511.280,7.812,-52.246,-31.738,-28.809,0
1664561511.284,-87.891,-48.340,-40.527,-71.777,0
1664561511.288,-84.473,-36.133,-36.133,-67.871,0
1664561511.292,14.160,-31.738,-38.086,-36.621,0
1664561511.308,34.180,-32.227,-43.457,-31.250,0
1664561511.312,-51.270,-22.461,-36.621,-61.035,0
1664561511.316,-88.867,-18.066,-35.156,-81.543,0
1664561511.320,-21.484,-32.227,-39.062,-59.570,0
1664561511.324,36.133,-38.086,-38.574,-41.992,0
1664561511.328,-35.156,-41.016,-37.109,-71.289,0
1664561511.332,-105.469,-43.945,-37.598,-87.891,0
1664561511.335,-62.500,-42.480,-34.180,-56.152,0
1664561511.339,18.066,-47.852,-32.227,-30.273,0
1664561511.343,-20.508,-43.945,-24.902,-50.293,0
1664561511.347,-103.516,-28.320,-19.531,-71.777,0
1664561511.351,-84.961,-33.203,-29.785,-60.059,0
1664561511.337,-1.953,-47.852,-35.156,-41.992,0
1664561511.341,-3.418,-43.457,-24.414,-50.781,0
1664561511.345,-92.773,-43.945,-24.414,-83.496,0
1664561511.349,-112.793,-34.668,-23.926,-86.426,0
1664561511.353,-29.785,-31.250,-21.484,-60.547,0
1664561511.357,13.184,-28.809,-29.297,-46.387,0
1664561511.361,-64.941,-23.438,-31.250,-68.848,0
1664561511.364,-118.164,-35.156,-24.902,-86.426,0
1664561511.368,-48.340,-50.293,-33.691,-65.430,0
1664561511.372,20.020,-45.410,-37.598,-40.527,0
1664561511.376,-38.086,-41.504,-23.926,-50.293,0
1664561511.380,-114.746,-44.434,-24.902,-72.754,0
1664561511.397,-68.359,-38.574,-32.227,-60.547,0
1664561511.401,23.438,-38.574,-28.320,-31.738,0
1664561511.405,-16.113,-46.387,-28.320,-43.457,0
1664561511.409,-103.516,-47.852,-36.621,-75.684,0
1664561511.413,-87.891,-41.016,-29.297,-73.242,0
1664561511.417,2.930,-42.969,-19.043,-40.527,0
1664561511.421,9.277,-41.992,-20.508,-29.785,0
1664561511.424,-84.961,-34.180,-23.926,-64.453,0
1664561511.428,-99.609,-31.738,-19.531,-74.707,0
1664561511.432,-18.066,-38.086,-25.391,-46.387,0
1664561511.436,17.090,-43.945,-37.109,-36.133,0
1664561511.440,-57.617,-40.039,-33.691,-64.453,0
1664561511.428,-106.934,-36.621,-36.133,-87.402,0
1664561511.432,-38.574,-35.645,-39.062,-62.988,0
1664561511.436,28.809,-29.297,-35.645,-41.504,0
1664561511.440,-29.785,-28.320,-34.668,-62.500,0
1664561511.444,-104.492,-31.250,-29.785,-83.008,0
1664561511.448,-69.336,-28.320,-30.762,-69.824,0
1664561511.452,20.020,-18.066,-35.156,-33.691,0
1664561511.455,-7.812,-20.020,-31.250,-44.922,0
1664561511.459,-100.586,-24.414,-32.715,-79.102,0
1664561511.463,-102.051,-20.508,-32.715,-73.730,0
1664561511.467,-11.230,-26.367,-33.203,-54.688,0
1664561511.471,6.836,-31.738,-31.250,-54.688,0
1664561511.487,-76.660,-29.785,-23.438,-78.613,0
1664561511.491,-104.492,-34.668,-16.602,-85.938,0
1664561511.495,-32.715,-35.156,-17.578,-55.664,0
1664561511.499,16.602,-29.297,-29.297,-40.527,0
1664561511.503,-58.105,-27.832,-40.039,-65.430,0
1664561511.507,-125.488,-31.738,-37.109,-81.055,0
1664561511.511,-69.336,-40.039,-36.621,-62.988,0
1664561511.514,11.719,-30.762,-27.344,-31.738,0
1664561511.518,-42.969,-31.738,-20.996,-49.805,0
1664561511.522,-125.000,-36.133,-22.461,-73.242,0
1664561511.526,-97.656,-31.738,-28.809,-63.965,0
1664561511.530,-21.973,-37.109,-38.574,-45.410,0
1664561511.556,-43.945,-38.086,-34.180,-56.641,0
1664561511.560,-126.465,-34.180,-27.344,-83.008,0
1664561511.564,-132.812,-38.086,-27.344,-79.102,0
1664561511.568,-40.527,-33.691,-26.855,-47.363,0
1664561511.572,-5.859,-27.344,-27.832,-41.504,0
1664561511.576,-96.191,-34.668,-29.297,-70.801,0
1664561511.580,-139.648,-39.551,-31.250,-81.543,0
1664561511.583,-52.246,-28.320,-29.785,-51.758,0
1664561511.587,14.160,-20.020,-17.090,-26.855,0
1664561511.591,-60.547,-29.785,-13.672,-50.781,0
1664561511.595,-132.812,-45.410,-21.973,-68.359,0
1664561511.599,-76.660,-34.668,-23.438,-47.852,0
1664561511.579,14.160,-22.461,-19.043,-18.555,0
1664561511.583,-26.367,-28.320,-25.879,-37.598,0
1664561511.587,-112.793,-27.344,-34.668,-66.895,0
1664561511.591,-98.145,-28.809,-37.598,-57.617,0
1664561511.595,-1.465,-36.133,-42.969,-29.297,0
1664561511.599,-7.324,-38.574,-43.945,-33.203,0
1664561511.603,-97.168,-39.551,-44.922,-65.430,0
1664561511.606,-88.867,-28.320,-37.598,-52.246,0
1664561511.610,-5.859,-24.414,-29.785,-17.578,0
1664561511.614,3.418,-37.109,-31.250,-31.250,0
1664561511.618,-81.055,-36.133,-30.273,-62.012,0
1664561511.622,-124.023,-32.715,-27.344,-68.848,0
1664561511.637,-58.105,-35.645,-26.855,-36.133,0
1664561511.641,6.836,-39.062,-26.855,-14.160,0
1664561511.645,-52.246,-43.457,-22.461,-35.156,0
1664561511.649,-127.930,-41.016,-25.391,-60.547,0
1664561511.653,-86.426,-31.250,-32.227,-47.363,0
1664561511.657,8.789,-26.855,-35.645,-20.020,0
1664561511.661,-23.438,-24.414,-37.109,-41.016,0
1664561511.664,-104.004,-20.996,-32.227,-64.941,0
1664561511.668,-94.238,-24.902,-24.902,-52.734,0
1664561511.672,-14.648,-29.785,-28.320,-31.250,0
1664561511.676,-5.859,-33.203,-28.809,-35.156,0
1664561511.680,-86.914,-28.809,-26.367,-60.547,0
1664561511.698,-118.164,-38.574,-28.320,-67.871,0
1664561511.702,-41.504,-45.410,-31.250,-45.410,0
1664561511.706,7.324,-33.691,-31.250,-34.668,0
1664561511.710,-69.824,-28.320,-30.762,-62.012,0
1664561511.714,-131.348,-27.344,-33.203,-76.172,0
1664561511.718,-70.312,-30.762,-30.273,-53.223,0
1664561511.722,3.418,-35.156,-28.809,-26.855,0
1664561511.725,-43.457,-33.203,-23.926,-40.039,0
1664561511.729,-108.398,-26.367,-11.719,-60.059,0
1664561511.733,-77.637,-29.785,-19.043,-58.105,0
1664561511.737,10.742,-42.969,-30.273,-29.297,0
1664561511.741,-4.883,-36.133,-27.832,-30.762,0
1664561511.712,-101.562,-29.785,-23.926,-65.918,0
1664561511.716,-103.027,-35.156,-20.996,-60.547,0
1664561511.720,1.465,-41.504,-21.484,-30.762,0
1664561511.724,23.438,-41.992,-18.555,-30.762,0
1664561511.728,-69.824,-36.621,-20.996,-56.152,0
1664561511.732,-103.516,-36.621,-24.414,-69.824,0
1664561511.736,-18.066,-37.598,-22.949,-38.574,0
1664561511.739,42.969,-35.156,-16.602,-9.277,0
1664561511.743,-28.320,-38.086,-11.719,-37.598,0
1664561511.747,-89.355,-41.016,-20.020,-57.129,0
1664561511.751,-27.832,-42.480,-26.855,-32.715,0
1664561511.755,45.410,-35.645,-25.391,-2.441,0
1664561511.758,-2.930,-28.320,-23.926,-21.484,0
1664561511.762,-79.590,-32.227,-22.949,-54.688,0
1664561511.766,-60.547,-32.227,-20.996,-45.898,0
1664561511.770,27.832,-28.809,-24.902,-17.578,0
1664561511.774,12.207,-35.156,-35.156,-28.809,0
1664561511.778,-84.961,-45.898,-41.504,-61.523,0
1664561511.782,-87.402,-47.852,-36.621,-62.988,0
1664561511.785,8.301,-46.387,-25.879,-32.227,0
1664561511.789,34.668,-45.898,-21.973,-31.250,0
1664561511.793,-52.246,-34.180,-25.879,-55.176,0
1664561511.797,-97.168,-20.996,-21.484,-53.223,0
1664561511.801,-20.508,-17.090,-17.090,-27.344,0
1664561511.817,39.062,-29.785,-31.250,-22.949,0
1664561511.821,-29.297,-32.715,-38.086,-53.223,0
1664561511.825,-96.680,-26.855,-39.062,-72.266,0
1664561511.829,-58.594,-32.227,-41.992,-57.129,0
1664561511.833,21.484,-38.086,-40.527,-38.086,0
1664561511.837,-11.230,-30.273,-19.043,-43.945,0
1664561511.841,-104.492,-24.902,-15.137,-71.289,0
1664561511.844,-90.820,-35.156,-31.738,-74.707,0
1664561511.848,1.953,-43.457,-38.574,-41.992,0
1664561511.852,0.000,-34.668,-32.715,-38.574,0
1664561511.856,-91.309,-35.156,-24.902,-66.406,0
1664561511.860,-104.492,-40.039,-28.809,-76.172,0
1664561511.863,-15.625,-37.598,-34.668,-47.363,0
1664561511.867,18.066,-35.645,-28.809,-32.715,0
1664561511.871,-67.871,-27.832,-26.367,-58.594,0
1664561511.875,-116.699,-31.738,-28.320,-74.707,0
1664561511.879,-48.340,-37.598,-30.273,-54.199,0
1664561511.883,19.531,-22.949,-29.297,-32.227,0
1664561511.887,-38.086,-23.926,-25.879,-54.199,0
1664561511.890,-118.164,-39.551,-25.879,-83.008,0
1664561511.894,-81.543,-41.504,-21.484,-60.059,0
1664561511.898,9.766,-39.551,-25.879,-23.438,0
1664561511.902,-25.391,-41.992,-35.645,-44.922,0
1664561511.906,-110.352,-33.691,-29.297,-76.660,0
1664561511.923,-89.844,-19.531,-22.461,-65.430,0
1664561511.927,3.418,-18.066,-20.508,-36.133,0
1664561511.931,7.324,-30.273,-22.461,-39.551,0
1664561511.935,-77.637,-35.156,-19.043,-61.035,0
1664561511.939,-97.168,-33.203,-17.578,-65.918,0
1664561511.943,-17.578,-36.133,-28.809,-41.016,0
1664561511.947,19.531,-34.180,-34.668,-30.273,0
1664561511.950,-56.641,-28.320,-34.668,-63.477,0
1664561511.954,-107.910,-24.414,-34.180,-72.266,0
1664561511.958,-48.828,-27.832,-38.086,-46.387,0
1664561511.962,30.273,-33.203,-36.621,-28.809,0
1664561511.966,-17.578,-37.598,-35.156,-40.527,0
1664561511.953,-100.098,-37.109,-41.504,-62.012,0
1664561511.957,-69.336,-39.551,-36.133,-59.082,0
1664561511.961,24.414,-28.809,-30.762,-28.809,0
1664561511.965,2.930,-10.742,-30.273,-33.203,0
1664561511.969,-89.844,-28.809,-31.250,-63.965,0
1664561511.973,-87.891,-42.480,-32.715,-63.477,0
1664561511.977,6.836,-33.691,-30.273,-31.738,0
1664561511.980,29.297,-26.367,-21.484,-21.484,0
1664561511.984,-61.035,-35.645,-26.855,-59.082,0
1664561511.988,-96.680,-31.250,-30.762,-73.242,0
1664561511.992,-28.320,-22.461,-30.762,-44.922,0
1664561511.996,17.578,-37.598,-34.180,-25.879,0
1664561512.012,-44.434,-37.598,-36.133,-43.457,0
1664561512.016,-102.051,-28.809,-35.645,-74.219,0
1664561512.020,-46.387,-28.809,-33.203,-60.059,0
1664561512.024,38.574,-33.203,-33.203,-31.250,0
1664561512.028,-5.859,-33.203,-31.738,-47.363,0
1664561512.032,-93.262,-20.508,-26.855,-65.918,0
1664561512.036,-75.195,-17.578,-39.062,-68.359,0
1664561512.039,18.066,-24.902,-45.410,-48.828,0
1664561512.043,2.441,-28.320,-41.992,-39.551,0
1664561512.047,-96.680,-31.738,-46.387,-78.125,0
1664561512.051,-95.703,-23.926,-34.668,-80.566,0
1664561512.055,-6.348,-12.207,-21.973,-41.016,0
1664561512.044,19.531,-12.207,-27.344,-36.621,0
1664561512.048,-64.453,-27.832,-33.691,-75.684,0
1664561512.052,-110.352,-38.574,-37.598,-94.727,0
1664561512.056,-38.574,-28.809,-38.574,-68.848,0
1664561512.060,26.367,-26.855,-42.480,-47.852,0
1664561512.064,-37.598,-33.203,-48.828,-70.801,0
1664561512.068,-100.098,-30.273,-44.434,-91.797,0
1664561512.071,-50.781,-13.672,-28.320,-67.871,0
1664561512.075,28.809,-11.719,-25.391,-40.527,0
1664561512.079,-3.906,-24.902,-33.691,-53.223,0
1664561512.083,-86.426,-29.297,-30.273,-81.543,0
1664561512.087,-77.148,-35.156,-26.855,-75.684,0
1664561512.087,11.719,-31.250,-32.715,-49.805,0
1664561512.091,22.461,-12.695,-28.320,-45.898,0
1664561512.095,-67.383,-26.367,-25.391,-71.289,0
1664561512.099,-96.680,-40.527,-27.832,-79.590,0
1664561512.103,-11.230,-36.621,-33.691,-55.176,0
1664561512.107,27.344,-37.109,-32.227,-43.457,0
1664561512.111,-63.477,-28.809,-33.203,-62.012,0
1664561512.114,-115.234,-22.461,-40.527,-69.336,0
1664561512.118,-46.387,-24.902,-38.574,-55.176,0
1664561512.122,20.996,-24.414,-38.086,-35.156,0
1664561512.126,-32.227,-19.531,-45.410,-54.199,0
1664561512.130,-103.027,-30.762,-41.016,-84.961,0
1664561512.150,-66.895,-32.715,-40.039,-76.172,0
1664561512.154,21.484,-24.902,-41.992,-44.434,0
1664561512.158,-0.488,-23.438,-33.691,-56.641,0
1664561512.162,-90.332,-15.625,-27.832,-87.891,0
1664561512.166,-89.355,-16.113,-28.809,-83.984,0
1664561512.170,-1.465,-22.949,-28.320,-52.246,0
1664561512.174,12.207,-24.414,-37.598,-46.387,0
1664561512.177,-74.219,-29.297,-46.875,-77.148,0
1664561512.181,-104.004,-31.250,-38.574,-84.473,0
1664561512.185,-23.926,-27.832,-37.109,-59.082,0
1664561512.189,27.832,-16.113,-32.227,-42.969,0
1664561512.193,-51.270,-20.508,-28.320,-66.406,0
1664561512.180,-117.676,-41.016,-33.203,-89.844,0
1664561512.184,-58.105,-39.551,-29.785,-71.289,0
1664561512.188,12.207,-30.762,-38.574,-49.805,0
1664561512.192,-42.969,-24.902,-39.062,-68.848,0
1664561512.196,-121.094,-20.508,-33.691,-90.820,0
1664561512.200,-98.145,-24.414,-37.109,-83.008,0
1664561512.204,-11.230,-41.504,-41.504,-59.570,0
1664561512.207,-22.949,-43.945,-42.480,-62.500,0
1664561512.211,-112.305,-34.180,-46.875,-94.727,0
1664561512.215,-114.746,-29.785,-41.016,-85.938,0
1664561512.219,-23.926,-20.508,-25.391,-46.387,0
1664561512.223,-4.883,-18.555,-25.391,-44.434,0
1664561512.238,-89.355,-30.762,-20.996,-75.684,0
1664561512.242,-122.070,-37.598,-17.578,-89.355,0
1664561512.246,-47.363,-28.809,-27.344,-61.035,0
1664561512.250,6.348,-24.902,-34.180,-43.457,0
1664561512.254,-63.477,-22.461,-31.250,-62.500,0
1664561512.258,-118.652,-10.742,-25.391,-81.543,0
1664561512.262,-61.035,-7.324,-24.414,-65.918,0
1664561512.265,11.719,-21.484,-28.809,-46.387,0
1664561512.269,-34.668,-33.203,-25.879,-61.035,0
1664561512.273,-111.328,-30.762,-20.508,-78.125,0
1664561512.277,-95.703,-25.391,-31.250,-73.730,0
1664561512.281,-7.812,-20.508,-32.227,-42.969,0
1664561512.283,-3.906,-12.207,-27.344,-38.574,0
1664561512.287,-94.727,-17.578,-37.109,-73.242,0
1664561512.291,-114.258,-34.180,-38.574,-84.961,0
1664561512.295,-27.832,-33.691,-32.227,-53.223,0
1664561512.299,2.441,-28.809,-31.738,-41.504,0
1664561512.303,-80.078,-27.344,-28.320,-67.383,0
1664561512.307,-126.953,-26.855,-31.250,-78.613,0
1664561512.310,-59.570,-24.414,-37.598,-58.594,0
1664561512.314,4.883,-30.762,-38.574,-38.086,0
1664561512.318,-60.547,-35.645,-41.504,-68.359,0
1664561512.322,-133.789,-35.156,-38.086,-97.656,0
1664561512.326,-92.285,-42.480,-41.016,-84.961,0
1664561512.344,-2.441,-37.598,-39.062,-55.664,0
1664561512.348,-26.855,-30.273,-35.645,-65.918,0
1664561512.352,-116.699,-33.691,-30.762,-90.820,0
1664561512.356,-111.328,-39.062,-20.996,-80.566,0
1664561512.360,-15.137,-41.992,-18.066,-48.828,0
1664561512.364,-15.625,-49.316,-25.391,-53.711,0
1664561512.368,-105.957,-39.551,-20.996,-81.543,0
1664561512.371,-124.512,-24.902,-20.020,-80.078,0
1664561512.375,-39.551,-30.762,-31.250,-50.781,0
1664561512.379,-8.301,-36.133,-33.691,-51.758,0
1664561512.383,-85.938,-42.969,-30.273,-84.961,0
1664561512.387,-132.324,-38.574,-30.273,-94.727,0
1664561512.375,-71.289,-40.527,-32.715,-68.359,0
1664561512.379,0.977,-41.504,-34.668,-44.922,0
1664561512.383,-53.711,-31.250,-28.320,-61.523,0
1664561512.387,-122.559,-32.227,-28.320,-86.426,0
1664561512.391,-78.613,-29.297,-33.203,-76.660,0
1664561512.395,6.836,-33.691,-31.250,-52.734,0
1664561512.399,-17.578,-42.969,-21.973,-58.594,0
1664561512.402,-92.773,-31.738,-18.555,-76.660,0
1664561512.406,-83.984,-19.531,-24.414,-68.359,0
1664561512.410,4.395,-24.414,-20.996,-38.086,0
1664561512.414,12.207,-28.809,-21.484,-38.574,0
1664561512.418,-76.660,-24.902,-22.461,-63.477,0
1664561512.418,-107.910,-22.461,-20.996,-76.660,0
1664561512.422,-30.762,-20.996,-19.043,-58.594,0
1664561512.426,20.996,-23.438,-19.043,-40.527,0
1664561512.430,-47.852,-31.738,-21.484,-67.383,0
1664561512.434,-96.680,-30.762,-25.879,-90.332,0
1664561512.438,-37.109,-32.227,-23.926,-69.336,0
1664561512.442,22.949,-37.109,-29.297,-53.223,0
1664561512.445,-25.879,-44.922,-27.832,-62.988,0
1664561512.449,-101.562,-47.363,-20.508,-79.102,0
1664561512.453,-83.496,-33.691,-27.832,-75.195,0
1664561512.457,11.230,-18.555,-20.508,-44.434,0
1664561512.461,-0.977,-17.090,-13.184,-46.387,0
1664561512.478,-98.145,-25.879,-23.438,-76.660,0
1664561512.482,-103.516,-25.391,-20.508,-78.613,0
1664561512.486,0.000,-20.508,-15.137,-48.828,0
1664561512.490,28.320,-23.926,-15.137,-42.969,0
1664561512.494,-59.082,-23.438,-17.578,-74.707,0
1664561512.498,-97.656,-30.273,-27.344,-84.961,0
1664561512.502,-29.297,-38.574,-26.855,-48.340,0
1664561512.505,19.531,-33.203,-24.414,-27.832,0
1664561512.509,-55.176,-33.203,-26.367,-62.988,0
1664561512.513,-122.559,-34.668,-18.555,-80.566,0
1664561512.517,-74.219,-29.785,-16.602,-60.547,0
1664561512.521,5.859,-32.227,-29.785,-41.504,0
1664561512.508,-30.762,-30.273,-28.320,-55.176,0
1664561512.512,-112.793,-31.250,-24.902,-83.984,0
1664561512.516,-86.914,-34.668,-31.250,-76.172,0
1664561512.520,11.719,-36.133,-32.227,-39.551,0
1664561512.524,1.953,-26.855,-21.973,-40.039,0
1664561512.528,-85.938,-20.996,-16.602,-66.895,0
1664561512.532,-97.656,-20.996,-25.879,-69.336,0
1664561512.535,-9.277,-22.461,-32.227,-37.109,0
1664561512.539,30.273,-20.508,-29.297,-26.855,0
1664561512.543,-48.340,-12.695,-25.879,-50.293,0
1664561512.547,-100.098,-16.113,-24.414,-59.082,0
1664561512.551,-26.855,-25.879,-24.414,-43.457,0
1664561512.568,49.316,-23.438,-19.531,-22.949,0
1664561512.572,-10.742,-8.789,-14.160,-37.109,0
1664561512.576,-92.773,-14.648,-14.160,-59.082,0
1664561512.580,-55.176,-23.926,-20.996,-44.434,0
1664561512.584,39.551,-16.113,-22.949,-13.672,0
1664561512.588,8.789,-15.137,-19.531,-24.902,0
1664561512.592,-86.914,-23.438,-23.926,-57.129,0
1664561512.595,-73.730,-30.762,-23.438,-47.852,0
1664561512.599,26.855,-22.461,-25.879,-16.602,0
1664561512.603,33.691,-14.648,-26.855,-16.113,0
1664561512.607,-62.012,-13.672,-28.809,-44.434,0
1664561512.611,-89.844,-24.902,-39.551,-61.035,0
1664561512.614,-1.465,-35.645,-35.645,-38.086,0
1664561512.618,39.551,-29.785,-35.156,-21.484,0
1664561512.622,-39.551,-22.461,-38.574,-49.805,0
1664561512.626,-92.773,-21.484,-25.391,-65.918,0
1664561512.630,-35.156,-31.250,-24.902,-43.945,0
1664561512.634,27.832,-39.062,-30.273,-22.461,0
1664561512.638,-27.832,-39.062,-32.715,-45.898,0
1664561512.641,-101.562,-32.715,-31.738,-78.125,0
1664561512.645,-69.336,-38.574,-25.879,-66.895,0
1664561512.649,19.531,-34.668,-32.715,-20.508,0
1664561512.653,-6.836,-22.949,-39.062,-27.344,0
1664561512.657,-94.727,-28.809,-32.227,-63.477,0
1664561512.658,-91.309,-30.762,-28.320,-59.082,0
1664561512.662,0.000,-22.949,-24.414,-25.879,0
1664561512.666,16.602,-21.973,-22.461,-24.902,0
1664561512.670,-70.312,-27.832,-23.438,-54.199,0
1664561512.674,-92.773,-28.809,-22.949,-55.176,0
1664561512.678,-16.602,-21.973,-19.531,-30.762,0
1664561512.682,22.461,-25.879,-20.996,-29.785,0
1664561512.685,-57.617,-36.133,-33.691,-67.871,0
1664561512.689,-114.258,-34.668,-34.180,-84.473,0
1664561512.693,-60.547,-39.062,-26.367,-53.711,0
1664561512.697,20.020,-37.598,-32.715,-33.203,0
1664561512.701,-19.043,-33.691,-29.785,-49.805,0
1664561512.703,-107.422,-37.109,-23.926,-66.406,0
1664561512.707,-84.473,-34.180,-26.367,-60.059,0
1664561512.711,13.672,-28.809,-24.902,-29.297,0
1664561512.715,-0.977,-26.367,-23.926,-34.668,0
1664561512.719,-96.191,-25.879,-25.391,-69.336,0
1664561512.723,-103.516,-29.785,-26.855,-64.453,0
1664561512.727,-14.160,-33.203,-30.273,-29.785,0
1664561512.730,10.254,-38.574,-32.227,-27.344,0
1664561512.734,-76.660,-38.574,-26.855,-52.734,0
1664561512.738,-113.281,-36.133,-27.344,-62.012,0
1664561512.742,-36.621,-28.809,-28.809,-35.645,0
1664561512.746,22.461,-23.438,-23.438,-20.508,0
1664561512.749,-35.156,-29.785,-20.996,-44.922,0
1664561512.753,-106.934,-29.297,-27.344,-63.477,0
1664561512.757,-64.453,-28.809,-33.203,-54.688,0
1664561512.761,19.043,-42.969,-35.645,-35.156,0
1664561512.765,-23.438,-52.246,-40.039,-48.828,0
1664561512.769,-108.398,-57.617,-34.668,-74.707,0
1664561512.773,-89.355,-54.199,-30.762,-71.777,0
1664561512.776,15.625,-27.832,-25.879,-32.227,0
1664561512.780,9.766,-22.949,-24.414,-33.203,0
1664561512.784,-84.961,-41.992,-28.320,-78.125,0
1664561512.788,-99.609,-49.316,-32.715,-83.984,0
1664561512.792,-16.602,-36.133,-33.203,-55.664,0
1664561512.793,26.367,-22.949,-36.621,-45.898,0
1664561512.797,-57.129,-29.297,-48.340,-78.125,0
1664561512.801,-106.934,-44.922,-41.504,-92.285,0
1664561512.805,-38.574,-41.504,-32.227,-68.359,0
1664561512.809,24.902,-36.133,-33.691,-46.875,0
