timestamps,TP9,AF7,AF8,TP10,marker
1664567140.636,-44.922,-41.992,-39.551,-77.637,0
1664567140.640,-51.758,-41.504,-31.738,-63.477,0
1664567140.644,-108.398,-44.434,-25.879,-34.180,0
1664567140.633,-118.652,-42.480,-31.738,-41.992,0
1664567140.637,-56.152,-39.062,-36.133,-54.688,0
1664567140.641,-46.387,-43.457,-33.203,-53.223,0
1664567140.645,-112.793,-42.969,-35.645,-49.805,0
1664567140.649,-134.277,-47.363,-38.086,-43.945,0
1664567140.653,-60.059,-48.828,-30.762,-46.875,0
1664567140.657,-33.203,-42.480,-28.809,-59.082,0
1664567140.660,-83.984,-41.016,-33.691,-55.176,0
1664567140.664,-133.301,-37.598,-34.180,-47.363,0
1664567140.668,-71.289,-40.039,-37.109,-49.805,0
1664567140.672,-25.879,-45.898,-37.598,-48.340,0
1664567140.676,-63.477,-45.410,-39.551,-48.828,0
1664567140.676,-122.559,-42.969,-37.109,-46.387,0
1664567140.680,-93.750,-40.039,-28.320,-39.551,0
1664567140.684,-27.832,-36.621,-31.250,-39.551,0
1664567140.688,-41.504,-39.062,-40.527,-46.387,0
1664567140.692,-118.652,-43.945,-40.527,-40.039,0
1664567140.696,-114.746,-47.852,-36.133,-27.344,0
1664567140.700,-43.945,-45.410,-31.250,-24.902,0
1664567140.703,-42.969,-41.504,-40.039,-48.340,0
1664567140.707,-87.891,-37.109,-46.875,-41.992,0
1664567140.711,-107.910,-40.039,-36.133,-20.020,0
1664567140.715,-43.945,-41.504,-34.668,-34.180,0
1664567140.719,-13.672,-37.598,-40.527,-43.457,0
1664567140.721,-59.570,-41.504,-37.109,-34.668,0
1664567140.725,-116.211,-45.898,-35.645,-24.414,0
1664567140.729,-77.148,-38.086,-41.016,-28.320,0
1664567140.733,-29.785,-40.039,-43.945,-49.316,0
1664567140.737,-59.570,-42.969,-38.086,-47.363,0
1664567140.741,-105.469,-41.504,-29.297,-23.438,0
1664567140.745,-88.867,-43.945,-31.738,-30.273,0
1664567140.748,-25.879,-39.062,-34.668,-44.922,0
1664567140.752,-33.691,-41.504,-31.738,-35.156,0
1664567140.756,-86.426,-39.062,-28.320,-13.672,0
1664567140.760,-95.215,-35.645,-29.297,-12.695,0
1664567140.764,-51.758,-34.180,-31.250,-44.434,0
1664567140.782,-39.551,-39.062,-33.203,-59.082,0
1664567140.786,-81.543,-45.898,-33.691,-37.598,0
1664567140.790,-120.117,-40.039,-34.668,-33.203,0
1664567140.794,-66.895,-40.527,-36.621,-54.199,0
1664567140.798,-22.949,-45.410,-35.645,-60.547,0
1664567140.802,-50.293,-47.363,-32.715,-41.504,0
1664567140.806,-124.512,-42.480,-36.133,-34.668,0
1664567140.809,-92.773,-35.645,-38.574,-45.898,0
1664567140.813,-18.066,-38.086,-38.574,-51.758,0
1664567140.817,-38.086,-46.387,-33.203,-34.668,0
1664567140.821,-109.863,-46.875,-30.273,-29.297,0
1664567140.825,-95.703,-43.945,-29.297,-38.574,0
1664567140.827,-28.320,-49.316,-28.320,-43.457,0
1664567140.831,-35.156,-48.340,-33.203,-50.293,0
1664567140.835,-99.121,-45.410,-35.156,-44.434,0
1664567140.839,-108.887,-46.875,-32.715,-37.598,0
1664567140.843,-28.809,-45.898,-29.297,-36.621,0
1664567140.847,-20.020,-52.734,-28.320,-32.715,0
1664567140.851,-74.219,-53.223,-33.691,-42.969,0
1664567140.854,-121.094,-51.758,-39.062,-41.992,0
1664567140.858,-68.848,-44.434,-36.621,-35.645,0
1664567140.862,-29.297,-45.410,-41.992,-46.387,0
1664567140.866,-63.477,-43.457,-42.969,-40.039,0
1664567140.870,-106.445,-43.945,-38.086,-30.762,0
1664567140.872,-75.195,-48.340,-37.598,-33.691,0
1664567140.876,-26.367,-46.875,-36.133,-36.621,0
1664567140.880,-43.945,-47.363,-37.109,-45.898,0
1664567140.884,-108.398,-45.410,-32.227,-43.945,0
1664567140.888,-98.633,-44.434,-30.273,-43.457,0
1664567140.892,-34.668,-46.875,-36.133,-48.828,0
1664567140.896,-33.691,-44.434,-36.133,-50.781,0
1664567140.899,-89.844,-39.551,-27.344,-33.691,0
1664567140.903,-104.004,-39.551,-24.414,-8.301,0
1664567140.907,-56.641,-46.387,-38.574,-32.227,0
1664567140.911,-42.969,-53.223,-45.410,-59.082,0
1664567140.915,-88.379,-51.758,-44.434,-52.246,0
1664567140.918,-144.043,-49.316,-45.410,-40.039,0
1664567140.922,-84.961,-50.293,-47.852,-46.875,0
1664567140.926,-25.879,-49.316,-43.457,-65.430,0
1664567140.930,-56.641,-45.898,-43.457,-67.383,0
1664567140.934,-113.281,-43.457,-43.457,-57.129,0
1664567140.938,-95.215,-44.922,-41.016,-59.082,0
1664567140.942,-37.598,-44.922,-44.434,-75.195,0
1664567140.945,-41.504,-47.852,-50.293,-70.801,0
1664567140.949,-125.000,-55.176,-57.617,-52.734,0
1664567140.953,-118.652,-51.270,-55.664,-52.246,0
1664567140.957,-22.949,-44.434,-47.852,-68.848,0
1664567140.961,-26.855,-42.969,-49.316,-73.730,0
1664567140.962,-95.215,-49.805,-49.316,-57.129,0
1664567140.966,-115.723,-48.828,-44.434,-52.246,0
1664567140.970,-77.148,-48.828,-42.969,-67.383,0
1664567140.974,-35.156,-43.945,-39.062,-63.477,0
1664567140.978,-70.312,-41.504,-38.086,-50.781,0
1664567140.982,-101.074,-41.504,-31.738,-28.809,0
1664567140.986,-53.223,-36.621,-29.297,-34.668,0
1664567140.989,-55.664,-45.410,-33.203,-43.457,0
1664567140.993,-56.152,-48.828,-43.945,-53.223,0
1664567140.997,-79.102,-44.434,-53.711,-57.617,0
1664567141.001,-63.965,-52.734,-47.852,-36.133,0
1664567141.005,7.812,-45.410,-40.039,-36.133,0
1664567141.007,-6.348,-32.715,-39.062,-56.641,0
1664567141.011,-84.473,-48.828,-40.527,-42.480,0
1664567141.015,-91.309,-58.105,-41.016,-33.691,0
1664567141.019,-19.531,-45.410,-38.086,-49.316,0
1664567141.023,13.672,-38.574,-36.621,-42.480,0
1664567141.027,-33.203,-41.992,-33.203,-25.879,0
1664567141.031,-96.191,-41.504,-28.809,-20.508,0
1664567141.034,-72.754,-38.086,-28.320,-36.621,0
1664567141.038,-37.109,-37.109,-30.273,-55.664,0
1664567141.042,-81.055,-43.457,-35.156,-62.500,0
1664567141.046,-118.164,-50.293,-36.621,-30.273,0
1664567141.050,-49.805,-44.922,-35.156,-10.742,0
1664567141.052,-2.441,-34.668,-33.203,-45.898,0
1664567141.056,-46.875,-30.273,-34.668,-54.199,0
1664567141.060,-104.980,-37.109,-43.457,-47.363,0
1664567141.064,-89.844,-44.922,-31.738,-24.414,0
1664567141.068,29.297,-40.039,-24.902,-21.484,0
1664567141.072,28.320,-36.133,-33.203,-20.020,0
1664567141.076,-48.340,-38.086,-32.227,5.859,0
1664567141.079,-92.773,-44.922,-36.133,-19.531,0
1664567141.083,-57.129,-48.340,-38.086,-43.457,0
1664567141.087,12.207,-34.180,-47.852,-35.156,0
1664567141.091,-60.547,-33.203,-31.738,-59.082,0
1664567141.095,-219.238,-49.805,8.789,-102.051,0
1664567141.097,-170.410,-72.266,-31.738,-45.898,0
1664567141.101,19.043,-23.926,-83.496,-68.848,0
1664567141.105,-38.086,-2.441,-85.938,-83.984,0
1664567141.109,-55.664,-47.363,-18.555,72.754,0
1664567141.113,-17.090,-53.223,-37.598,-17.090,0
1664567141.117,-95.215,-28.809,-48.828,-131.348,0
1664567141.121,-54.199,-63.477,-6.348,24.414,0
1664567141.124,-143.555,-78.613,-11.719,-0.977,0
1664567141.128,-173.340,2.441,-9.277,-132.812,0
1664567141.132,-69.824,-20.020,-72.266,-97.656,0
1664567141.136,-94.238,-21.973,-116.699,-95.215,0
1664567141.140,-147.949,-35.156,-34.668,11.719,0
1664567141.157,-162.598,-50.293,-50.781,51.758,0
1664567141.161,93.262,-46.875,-24.414,124.023,0
1664567141.165,210.449,-48.828,-3.906,138.672,0
1664567141.169,1.465,-15.137,-35.156,45.898,0
1664567141.173,-157.715,-55.664,-18.066,1.465,0
1664567141.177,-156.250,-9.277,-23.438,-145.996,0
1664567141.181,-300.293,55.176,-81.543,-283.691,0
1664567141.184,-229.004,-18.066,-112.305,-192.383,0
1664567141.188,21.973,-24.902,-10.742,-22.949,0
1664567141.192,16.113,-66.895,11.719,54.688,0
1664567141.196,48.828,-120.117,33.691,157.227,0
1664567141.200,-84.473,-60.059,22.949,103.027,0
1664567141.203,-195.312,-33.203,-6.836,-87.891,0
1664567141.207,10.254,-24.414,-42.480,-8.301,0
1664567141.211,-57.129,-13.672,-25.879,26.367,0
1664567141.215,-304.688,67.871,-18.555,-262.695,0
1664567141.219,-87.891,-37.109,-111.816,-104.492,0
1664567141.223,31.250,-163.574,-22.461,75.195,0
1664567141.227,-88.379,-48.828,102.539,-229.004,0
1664567141.230,102.051,-39.062,-88.379,4.883,0
1664567141.234,38.086,-111.328,-92.773,160.156,0
1664567141.238,-24.902,-141.113,-15.625,82.520,0
1664567141.242,143.066,-8.301,-142.090,44.922,0
1664567141.246,62.500,-26.855,-122.070,83.496,0
1664567141.247,-158.203,-37.109,-93.750,2.930,0
1664567141.251,-89.844,-84.473,-27.344,-125.000,0
1664567141.255,-24.902,-85.938,23.926,-51.270,0
1664567141.259,17.578,-46.875,-65.430,-1.465,0
1664567141.263,143.066,-62.988,-121.094,-40.527,0
1664567141.267,169.922,-59.082,-53.223,55.176,0
1664567141.271,-0.977,-54.199,-33.203,16.113,0
1664567141.274,-69.336,6.836,-106.445,-238.281,0
1664567141.278,51.758,-57.129,-94.727,-121.582,0
1664567141.282,-18.066,-51.270,-90.820,-19.043,0
1664567141.286,69.336,-57.129,-82.031,15.625,0
1664567141.290,63.965,-88.867,-38.574,-38.086,0
1664567141.292,109.863,-87.402,-76.660,-69.336,0
1664567141.296,104.980,-33.691,-77.148,-64.941,0
1664567141.300,-36.621,15.625,-116.211,-16.602,0
1664567141.304,-90.820,-25.391,-98.633,-134.277,0
1664567141.308,-54.199,-73.242,-176.270,-191.895,0
1664567141.312,25.879,-56.152,-52.734,84.473,0
1664567141.316,-4.395,-20.508,23.438,26.367,0
1664567141.319,-8.789,35.156,-91.309,-81.543,0
1664567141.323,104.492,-6.836,-137.695,-45.410,0
1664567141.327,-24.902,-52.734,-74.707,-93.262,0
1664567141.331,-141.602,-75.195,3.418,-133.789,0
1664567141.335,61.523,-61.035,-46.387,-75.684,0
1664567141.337,-67.383,-70.801,-29.785,-72.754,0
1664567141.341,29.785,-75.195,-68.359,45.410,0
1664567141.345,99.121,-23.438,-67.871,-69.336,0
1664567141.349,-32.715,-15.625,-63.965,-166.992,0
1664567141.353,-19.531,-17.090,-61.523,-16.113,0
1664567141.357,13.184,-73.730,-26.367,-33.691,0
1664567141.361,-201.660,-35.645,-76.660,-80.078,0
1664567141.364,-267.578,-68.359,-69.336,-48.828,0
1664567141.368,104.492,-119.141,-8.789,-10.254,0
1664567141.372,124.023,-26.855,-78.613,-55.176,0
1664567141.376,56.641,-23.926,-126.953,-99.609,0
1664567141.380,-30.762,-64.941,-25.391,-218.750,0
1664567141.382,-101.562,-41.504,-49.805,-79.590,0
1664567141.386,-58.594,36.133,-100.586,-76.660,0
1664567141.390,-45.898,-48.828,-56.641,-189.453,0
1664567141.394,-17.090,-81.055,-24.902,20.508,0
1664567141.398,-56.152,-8.301,-103.027,-117.676,0
1664567141.402,-6.836,-55.664,-55.664,-29.785,0
1664567141.406,20.508,-74.707,52.246,45.410,0
1664567141.409,-122.070,-64.941,-16.602,-114.746,0
1664567141.413,-149.414,-74.219,-97.656,-35.156,0
1664567141.417,-6.348,-105.469,-6.836,-52.246,0
1664567141.421,11.230,-79.102,-24.902,-49.316,0
1664567141.425,-5.859,-26.367,-127.930,56.152,0
1664567141.428,-106.934,-0.488,-111.816,-27.832,0
1664567141.432,-133.301,-4.395,-36.133,-200.684,0
1664567141.436,-76.660,-21.484,-36.621,-266.113,0
1664567141.440,23.438,-90.820,-46.875,36.621,0
1664567141.444,-21.973,-93.750,-41.992,-18.555,0
1664567141.448,-147.461,-61.523,-41.504,-205.078,0
1664567141.452,-81.543,-37.598,-67.871,-39.551,0
1664567141.455,-63.965,-48.828,-97.168,17.578,0
1664567141.459,-118.164,-110.840,46.875,-106.445,0
1664567141.463,-138.184,-120.117,40.527,-60.547,0
1664567141.467,-68.848,-56.641,-89.355,-103.516,0
1664567141.471,22.461,-64.941,-123.535,-93.262,0
1664567141.472,-99.121,-84.473,-56.641,-31.738,0
1664567141.476,-163.574,-14.648,-32.227,-99.609,0
1664567141.480,-3.418,-62.012,-71.777,-15.137,0
1664567141.484,67.383,-111.328,-89.844,10.742,0
1664567141.488,-20.020,-71.777,-90.332,-94.238,0
1664567141.492,-204.590,8.789,83.008,-187.012,0
1664567141.496,-103.516,-86.426,-8.301,-23.438,0
1664567141.499,8.789,-123.535,-16.602,-77.148,0
1664567141.503,61.523,-90.820,-20.996,-128.418,0
1664567141.507,8.789,-80.566,-36.621,42.480,0
1664567141.511,-42.480,-62.500,-36.133,-3.906,0
1664567141.515,8.789,-70.801,-102.051,-89.355,0
1664567141.533,36.621,-43.945,-43.945,-41.016,0
1664567141.537,17.090,-48.828,-1.465,-110.840,0
1664567141.541,-82.031,-78.125,-34.668,-102.539,0
1664567141.545,-20.996,-74.219,-44.434,-37.109,0
1664567141.549,-39.551,-60.059,-24.414,-94.238,0
1664567141.553,-48.828,-50.781,-48.340,-38.574,0
1664567141.557,-59.082,-60.059,-58.594,-35.156,0
1664567141.560,-98.633,-62.988,-48.340,-84.473,0
1664567141.564,-51.758,-53.711,-47.363,-88.867,0
1664567141.568,-0.977,-55.176,-44.922,-92.773,0
1664567141.572,-80.078,-46.875,-43.945,-82.031,0
1664567141.576,-79.590,-48.340,-46.387,-98.145,0
1664567141.577,-5.371,-54.199,-43.457,-101.562,0
1664567141.581,-33.203,-52.246,-36.133,-86.426,0
1664567141.585,-87.402,-47.852,-39.062,-98.633,0
1664567141.589,-120.605,-43.945,-39.062,-98.145,0
1664567141.593,-40.039,-41.016,-26.367,-101.562,0
1664567141.597,-16.113,-41.992,-22.461,-108.398,0
1664567141.601,-88.867,-47.852,-27.344,-103.027,0
1664567141.604,-133.301,-49.805,-26.855,-104.980,0
1664567141.608,-89.355,-46.875,-25.879,-121.094,0
1664567141.612,-54.199,-44.434,-26.855,-134.277,0
1664567141.616,-78.613,-38.574,-25.879,-132.324,0
1664567141.620,-125.488,-36.621,-23.926,-117.188,0
1664567141.622,-109.375,-35.645,-21.973,-112.793,0
1664567141.626,-58.105,-35.645,-24.414,-127.441,0
1664567141.630,-70.801,-36.133,-27.832,-132.324,0
1664567141.634,-145.020,-28.320,-19.531,-119.141,0
1664567141.638,-145.020,-32.715,-16.113,-125.977,0
1664567141.642,-74.219,-40.039,-23.438,-145.508,0
1664567141.646,-77.637,-35.645,-27.344,-152.832,0
1664567141.649,-141.113,-27.832,-24.902,-138.672,0
1664567141.653,-161.133,-31.250,-14.160,-127.441,0
1664567141.657,-113.770,-36.133,-16.602,-146.973,0
1664567141.661,-98.145,-36.133,-18.555,-166.992,0
1664567141.665,-130.371,-36.621,-16.113,-147.461,0
1664567141.667,-176.270,-36.621,-18.066,-135.742,0
1664567141.671,-133.301,-31.738,-17.578,-149.902,0
1664567141.675,-87.891,-30.273,-15.137,-164.062,0
1664567141.679,-117.676,-29.785,-17.578,-156.738,0
1664567141.683,-187.012,-32.227,-20.020,-137.695,0
1664567141.687,-161.133,-24.414,-18.066,-140.137,0
1664567141.691,-98.145,-15.137,-17.578,-154.785,0
1664567141.694,-107.910,-21.973,-18.555,-143.066,0
1664567141.698,-154.297,-25.879,-22.949,-126.465,0
1664567141.702,-161.621,-20.508,-19.531,-142.090,0
1664567141.706,-96.680,-23.438,-12.207,-154.297,0
1664567141.710,-80.078,-24.902,-11.230,-151.855,0
1664567141.712,-132.324,-26.855,-17.090,-151.367,0
1664567141.716,-158.691,-28.320,-20.020,-142.090,0
1664567141.720,-100.098,-29.785,-18.066,-142.090,0
1664567141.724,-63.965,-28.320,-15.625,-156.738,0
1664567141.728,-102.539,-32.227,-20.996,-157.715,0
1664567141.732,-146.484,-39.551,-20.508,-143.066,0
1664567141.736,-102.539,-37.598,-20.996,-136.230,0
1664567141.739,-61.523,-40.527,-22.461,-136.230,0
1664567141.743,-93.750,-41.504,-30.762,-147.949,0
1664567141.747,-157.227,-41.016,-37.598,-152.344,0
1664567141.751,-136.230,-43.945,-33.691,-151.855,0
1664567141.755,-70.801,-41.992,-36.621,-170.410,0
1664567141.771,-79.102,-40.527,-36.133,-167.969,0
1664567141.775,-138.672,-35.156,-36.133,-155.762,0
1664567141.779,-145.020,-33.203,-38.086,-158.203,0
1664567141.783,-80.078,-44.434,-36.133,-175.781,0
1664567141.787,-55.664,-45.898,-35.156,-173.828,0
1664567141.791,-99.121,-38.574,-32.227,-149.902,0
1664567141.795,-140.137,-36.133,-28.320,-138.672,0
1664567141.798,-82.031,-46.387,-31.738,-145.020,0
1664567141.802,-43.945,-48.828,-30.762,-166.504,0
1664567141.806,-87.891,-46.875,-24.902,-150.879,0
1664567141.810,-141.602,-48.828,-27.344,-128.906,0
1664567141.814,-111.328,-49.805,-27.344,-156.250,0
1664567141.801,-55.664,-43.945,-26.855,-171.387,0
1664567141.805,-64.453,-42.480,-28.320,-156.250,0
1664567141.809,-113.770,-44.922,-24.414,-136.719,0
1664567141.813,-110.840,-46.875,-28.809,-140.625,0
1664567141.817,-49.805,-43.457,-34.668,-154.297,0
1664567141.821,-49.316,-33.691,-32.227,-153.809,0
1664567141.825,-112.305,-37.598,-34.668,-151.367,0
1664567141.828,-141.113,-45.898,-35.156,-152.832,0
1664567141.832,-71.289,-42.480,-37.598,-164.062,0
1664567141.836,-28.809,-37.109,-36.133,-166.992,0
1664567141.840,-83.496,-35.645,-31.250,-147.461,0
1664567141.844,-143.066,-38.574,-35.156,-152.344,0
1664567141.846,-81.055,-34.668,-34.180,-163.574,0
1664567141.850,-33.691,-34.668,-35.156,-163.574,0
1664567141.854,-73.730,-39.062,-33.203,-163.086,0
1664567141.858,-131.836,-38.086,-28.320,-153.809,0
1664567141.862,-101.074,-35.156,-30.762,-160.645,0
1664567141.866,-30.273,-40.527,-35.645,-168.457,0
1664567141.870,-51.270,-40.527,-44.922,-162.109,0
1664567141.873,-120.117,-32.227,-46.387,-167.480,0
1664567141.877,-114.258,-27.344,-41.016,-173.340,0
1664567141.881,-43.457,-26.367,-35.156,-189.453,0
1664567141.885,-36.621,-30.273,-36.133,-196.777,0
1664567141.889,-88.867,-34.180,-41.992,-185.547,0
1664567141.937,-115.234,-36.133,-43.945,-184.082,0
1664567141.941,-55.176,-37.109,-37.109,-188.477,0
1664567141.945,-22.949,-36.133,-34.668,-194.824,0
1664567141.949,-78.125,-35.645,-34.668,-202.148,0
1664567141.953,-124.512,-37.598,-34.180,-193.359,0
1664567141.957,-76.172,-43.945,-36.133,-209.473,0
1664567141.961,-35.156,-43.945,-38.086,-235.840,0
1664567141.964,-56.152,-36.133,-41.016,-225.098,0
1664567141.968,-107.910,-38.574,-38.086,-208.008,0
1664567141.972,-98.633,-41.992,-32.715,-211.914,0
1664567141.976,-56.152,-36.133,-40.039,-241.699,0
1664567141.980,-65.918,-39.551,-42.969,-248.535,0
1664567141.951,-115.723,-45.410,-35.645,-227.051,0
1664567141.955,-123.047,-45.410,-36.621,-226.562,0
1664567141.959,-69.336,-48.340,-41.992,-247.070,0
1664567141.963,-55.664,-50.293,-39.551,-231.445,0
1664567141.967,-92.285,-44.434,-36.133,-202.148,0
1664567141.971,-118.164,-46.387,-41.992,-203.613,0
1664567141.975,-65.430,-46.387,-42.969,-207.031,0
1664567141.978,-43.457,-45.410,-40.527,-205.078,0
1664567141.982,-86.426,-46.387,-39.551,-183.594,0
1664567141.986,-132.812,-40.039,-33.691,-161.621,0
1664567141.990,-94.238,-42.969,-38.086,-165.039,0
1664567141.994,-44.922,-47.852,-44.922,-176.270,0
1664567141.998,-56.641,-45.898,-39.062,-154.297,0
1664567142.002,-114.746,-49.316,-40.527,-133.789,0
1664567142.006,-111.328,-48.828,-44.922,-142.090,0
1664567142.010,-45.898,-44.922,-43.945,-149.902,0
1664567142.014,-45.898,-42.969,-44.434,-140.625,0
1664567142.018,-120.605,-44.434,-50.293,-134.277,0
1664567142.022,-136.230,-44.434,-52.246,-138.672,0
1664567142.025,-54.199,-41.992,-49.805,-145.508,0
1664567142.029,-32.715,-43.457,-39.551,-145.020,0
1664567142.033,-97.656,-44.434,-42.969,-147.949,0
1664567142.037,-134.766,-43.945,-43.457,-137.207,0
1664567142.041,-81.543,-46.387,-38.574,-137.695,0
1664567142.056,-46.387,-48.828,-41.016,-161.133,0
1664567142.060,-73.730,-45.898,-42.969,-157.715,0
1664567142.064,-132.324,-41.504,-41.504,-138.672,0
1664567142.068,-108.398,-37.109,-42.969,-137.695,0
1664567142.072,-51.270,-41.504,-44.434,-148.438,0
1664567142.076,-62.500,-49.316,-44.922,-137.695,0
1664567142.080,-117.188,-42.480,-41.504,-125.000,0
1664567142.083,-116.699,-41.016,-38.574,-121.582,0
1664567142.087,-56.152,-48.828,-43.945,-129.883,0
1664567142.091,-56.152,-51.270,-51.758,-139.160,0
1664567142.095,-103.516,-51.758,-48.340,-125.977,0
1664567142.099,-114.258,-55.664,-45.898,-119.629,0
1664567142.086,-52.246,-52.734,-53.223,-128.418,0
1664567142.090,-37.109,-44.434,-57.129,-133.301,0
1664567142.094,-83.984,-51.758,-57.617,-128.418,0
1664567142.098,-122.559,-55.176,-50.293,-118.652,0
1664567142.102,-81.055,-47.852,-45.898,-125.000,0
1664567142.106,-32.227,-47.363,-47.363,-141.113,0
1664567142.110,-66.406,-51.758,-42.969,-138.184,0
1664567142.113,-141.602,-50.781,-44.922,-134.277,0
1664567142.117,-117.676,-50.293,-49.805,-143.555,0
1664567142.121,-48.340,-49.805,-49.316,-147.949,0
1664567142.125,-53.223,-47.852,-43.457,-148.438,0
1664567142.129,-114.746,-47.852,-37.598,-124.512,0
1664567142.132,-130.371,-54.199,-46.387,-150.391,0
1664567142.136,-62.988,-53.223,-46.875,-178.711,0
1664567142.140,-45.410,-48.340,-41.504,-167.969,0
1664567142.144,-103.027,-46.875,-38.086,-158.203,0
1664567142.148,-128.906,-47.363,-38.086,-145.996,0
1664567142.152,-62.012,-42.969,-40.527,-153.320,0
1664567142.156,-36.133,-37.598,-34.668,-156.250,0
1664567142.159,-89.355,-41.016,-37.598,-142.578,0
1664567142.163,-139.160,-40.527,-39.551,-134.766,0
1664567142.167,-90.820,-39.551,-38.086,-132.812,0
1664567142.171,-38.574,-40.527,-41.016,-142.578,0
1664567142.175,-62.012,-41.016,-41.992,-145.020,0
1664567142.177,-122.070,-42.480,-36.133,-125.000,0
1664567142.181,-98.633,-44.434,-29.785,-114.258,0
1664567142.185,-37.598,-48.340,-30.762,-124.023,0
1664567142.189,-50.293,-45.410,-28.809,-136.719,0
1664567142.193,-108.887,-44.922,-27.344,-130.371,0
1664567142.197,-129.883,-52.734,-26.855,-122.559,0
1664567142.201,-68.359,-52.734,-24.902,-118.652,0
1664567142.204,-56.641,-49.805,-30.762,-133.301,0
1664567142.208,-106.445,-43.457,-35.156,-132.324,0
1664567142.212,-141.113,-42.480,-37.109,-122.070,0
1664567142.216,-79.590,-42.969,-38.574,-128.418,0
1664567142.220,-39.551,-39.551,-39.062,-138.184,0
1664567142.223,-91.797,-43.945,-42.969,-135.254,0
1664567142.227,-150.879,-50.293,-42.480,-118.652,0
1664567142.231,-105.957,-45.898,-44.922,-122.559,0
1664567142.235,-54.199,-44.922,-45.898,-139.648,0
