type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
discordant,left,,0.4029792998917401,green,yellow,1627662547.2362092
discordant,right,,0.6820783999282867,red,green,1627662549.2502596
discordant,left,,0.7047878000885248,green,red,1627662551.262261
discordant,right,,0.8112967000342906,red,green,1627662553.2752602
discordant,down,,0.3302884001750499,yellow,red,1627662555.2864907
discordant,right,,0.719349900027737,red,green,1627662557.2984796
discordant,down,,0.41904810001142323,yellow,red,1627662559.3124855
discordant,left,,0.6418655999004841,green,yellow,1627662561.3246925
discordant,down,,0.6961550998967141,yellow,green,1627662563.3417103
discordant,right,,0.505398300010711,red,yellow,1627662565.352895
discordant,left,,0.8120471001602709,green,red,1627662567.3678958
discordant,down,,0.5329426999669522,yellow,green,1627662569.3788981
discordant,right,,1.1883473999332637,red,yellow,1627662571.3908958
discordant,none,,-1.0,green,red,1627662573.4038963
discordant,right,,0.5591176000889391,red,yellow,1627662575.4180207
discordant,none,,-1.0,green,red,1627662577.4290195
discordant,right,,0.8448575001675636,red,yellow,1627662579.441213
discordant,down,,0.48906240006908774,yellow,red,1627662581.4582133
discordant,right,,1.1344059000257403,red,yellow,1627662583.469211
discordant,none,,-1.0,green,red,1627662585.4835289
