type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
discordant,down,,0.5349787999875844,yellow,green,1627054165.9101954
type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
concordant,down,,0.6421355999773368,yellow,yellow,1627054245.6119452
concordant,left,,0.5677047000499442,green,green,1627054247.622514
concordant,down,,0.5236360999988392,yellow,yellow,1627054249.6337495
concordant,left,,0.559140499914065,green,green,1627054251.64499
concordant,right,,0.475256499950774,red,red,1627054253.6568694
concordant,left,,0.6215185000328347,green,green,1627054255.668235
concordant,down,,0.4449551999568939,yellow,yellow,1627054257.68097
concordant,left,,0.5235315000172704,green,green,1627054259.6928706
concordant,right,,0.5207531999330968,red,red,1627054261.7054338
concordant,left,,0.6108524999581277,yellow,yellow,1627054263.7185276
concordant,left,,0.5067700000945479,green,green,1627054265.7338796
concordant,right,,0.5363108000019565,red,red,1627054267.750878
concordant,left,,0.5754651000024751,green,green,1627054269.761936
concordant,down,,0.5592901000054553,yellow,yellow,1627054271.773796
concordant,left,,0.3384306998923421,green,green,1627054273.7897823
concordant,down,,0.47866649995557964,yellow,yellow,1627054275.8035595
concordant,left,,0.6002108999527991,green,green,1627054277.815912
concordant,down,,0.7546465999912471,yellow,yellow,1627054279.8285196
concordant,right,,0.6575465999776497,red,red,1627054281.8395624
concordant,left,,0.4314182000234723,green,green,1627054283.8554206
concordant,down,,0.3486365999560803,yellow,yellow,1627054285.8674233
concordant,left,,0.3685219999169931,green,green,1627054287.8803813
concordant,right,,0.5620109000010416,red,red,1627054289.8909862
concordant,down,,0.5779506999533623,yellow,yellow,1627054291.902415
concordant,left,,0.3416735000209883,green,green,1627054293.914791
type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
discordant,left,,0.8276264000451192,green,yellow,1627054373.5726073
discordant,right,,0.5413678999757394,red,green,1627054375.585814
discordant,left,,0.3729298999533057,green,yellow,1627054377.5971093
discordant,down,,0.33421120001003146,yellow,green,1627054379.610056
discordant,right,,0.589557999977842,red,yellow,1627054381.6233497
discordant,down,,0.5394116999814287,yellow,green,1627054383.6355252
