type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
concordant,right,,1.0637746000429615,red,red,1627312242.509757
concordant,down,,1.0077580999350175,yellow,yellow,1627312244.5408938
concordant,right,,0.5797001000028104,red,red,1627312246.5564
concordant,down,,0.5474485999438912,yellow,yellow,1627312248.5679128
concordant,left,,0.682129199965857,green,green,1627312250.587328
concordant,down,,0.4719369999365881,yellow,yellow,1627312252.6010072
concordant,right,,0.26173749996814877,red,red,1627312254.6131213
concordant,left,,0.6814251000760123,green,green,1627312256.6239743
concordant,right,,0.5280144000425935,red,red,1627312258.6350863
concordant,down,,0.47635949996765703,yellow,yellow,1627312260.648246
concordant,left,,0.9178224999923259,green,green,1627312262.6651669
concordant,right,,0.6547619999619201,red,red,1627312264.6798024
concordant,down,,0.49807899992447346,yellow,yellow,1627312266.6920128
concordant,right,,0.6585701999720186,red,red,1627312268.7030118
concordant,left,,0.5684413999551907,green,green,1627312270.7159548
concordant,right,,0.5407628000248224,red,red,1627312272.728161
concordant,down,,0.44735249993391335,yellow,yellow,1627312274.7395406
concordant,left,,0.40903109998907894,green,green,1627312276.7523608
concordant,right,,0.43940039991866797,red,red,1627312278.7651503
concordant,down,,0.5456878000404686,yellow,yellow,1627312280.7778625
concordant,right,,0.4395397000480443,red,red,1627312282.7900605
concordant,left,,0.5129578000633046,green,green,1627312284.803679
concordant,down,,0.7706122000236064,yellow,yellow,1627312286.817204
concordant,right,,0.5024008000036702,red,red,1627312288.8311408
concordant,down,,0.5332832999993116,yellow,yellow,1627312290.844157
type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
discordant,right,,0.9247559999348596,red,yellow,1627312376.4530506
discordant,left,,0.8895383999915794,green,red,1627312378.4731696
discordant,down,,0.5580682000145316,yellow,green,1627312380.4990466
discordant,right,,0.7006014999933541,red,yellow,1627312382.5127475
discordant,down,,0.7682119000237435,yellow,green,1627312384.5237713
discordant,right,,0.48590209998656064,red,yellow,1627312386.5433726
discordant,down,,0.6678101998986676,yellow,red,1627312388.5568552
discordant,right,,0.5160266000311822,red,yellow,1627312390.5738535
discordant,down,,0.568055999930948,yellow,green,1627312392.5928566
discordant,left,,0.45586460002232343,green,yellow,1627312394.6108546
discordant,down,,0.5582881999434903,yellow,red,1627312396.6258583
discordant,left,,0.3518855998991057,green,yellow,1627312398.6379318
discordant,right,,0.3849109000293538,red,green,1627312400.651932
discordant,left,,0.6207686000270769,green,yellow,1627312402.6679323
discordant,down,,0.3449576999992132,yellow,green,1627312404.6797292
discordant,left,,0.6341454000212252,green,yellow,1627312406.6909773
discordant,down,,0.5310607000719756,red,green,1627312408.7030876
discordant,left,,0.8623152000363916,green,red,1627312410.717087
discordant,down,,0.5030539999715984,yellow,green,1627312412.7301505
discordant,down,,0.6069808000465855,red,yellow,1627312414.7428017
discordant,down,,0.6937740999273956,yellow,red,1627312416.754478
discordant,right,,0.3989596999017522,red,yellow,1627312418.7690375
discordant,down,,0.6558757000602782,yellow,green,1627312420.7813096
discordant,right,,0.6114538999972865,red,yellow,1627312422.7952044
discordant,down,,0.5134305000538006,yellow,red,1627312424.8109014
type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
concordant,left,,0.929642100003548,green,green,1627312506.3371549
concordant,down,,0.4627478999318555,yellow,yellow,1627312508.3520312
concordant,left,,0.5514922000002116,green,green,1627312510.3647177
concordant,down,,0.33279050001874566,yellow,yellow,1627312512.3775465
concordant,left,,0.4274546999949962,green,green,1627312514.3896844
concordant,right,,0.4367614999646321,red,red,1627312516.400516
concordant,left,,0.43022280000150204,green,green,1627312518.4159837
concordant,right,,0.327966499957256,red,red,1627312520.4289331
concordant,left,,0.43249300005845726,green,green,1627312522.4428794
concordant,right,,0.4283788000466302,red,red,1627312524.4586327
concordant,down,,0.3178148000733927,yellow,yellow,1627312526.470944
concordant,right,,0.4253859999589622,red,red,1627312528.4860854
concordant,left,,0.3149303999962285,green,green,1627312530.4983265
concordant,right,,0.5575712999561802,red,red,1627312532.5114534
concordant,down,,0.40998510003555566,yellow,yellow,1627312534.523353
concordant,right,,0.6042005000635982,red,red,1627312536.5353985
concordant,left,,0.40174750005826354,yellow,yellow,1627312538.546585
concordant,right,,0.46609599993098527,red,red,1627312540.5579917
concordant,left,,0.5974959000013769,green,green,1627312542.5712094
concordant,right,,0.5964651999529451,red,red,1627312544.586127
concordant,down,,0.4175760999787599,yellow,yellow,1627312546.5979393
concordant,left,,0.5387636999366805,green,green,1627312548.611921
concordant,right,,0.8369705999502912,red,red,1627312550.6224053
concordant,down,,0.41058879997581244,yellow,yellow,1627312552.6335247
concordant,right,,0.4794224000070244,red,red,1627312554.6457372
type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
discordant,left,,1.111170000047423,green,red,1627312634.7505374
discordant,right,,0.8250817999942228,red,green,1627312636.763226
discordant,down,,0.6341383000835776,yellow,red,1627312638.7777634
discordant,left,,0.7365331000182778,green,yellow,1627312640.7889516
discordant,right,,0.559182700002566,red,green,1627312642.8017251
discordant,left,,0.631672199931927,green,red,1627312644.8144014
discordant,down,,0.5264858000446111,yellow,green,1627312646.825853
discordant,right,,0.7830887000309303,red,yellow,1627312648.8377125
discordant,down,,0.6292244999203831,yellow,green,1627312650.8494704
discordant,right,,0.5936504999408498,red,yellow,1627312652.8618317
discordant,down,,0.4030750000383705,yellow,red,1627312654.8730552
discordant,left,,0.5318102000746876,green,yellow,1627312656.8853056
discordant,down,,0.33920449996367097,yellow,red,1627312658.8973615
discordant,right,,0.5440672000404447,red,green,1627312660.9106286
discordant,left,,0.699278200045228,green,yellow,1627312662.9225132
discordant,right,,0.6950455000624061,red,green,1627312664.9389896
discordant,left,,0.5269229999976233,green,red,1627312666.9520042
discordant,down,,0.45948319998569787,yellow,green,1627312668.9647017
discordant,right,,0.916016099974513,red,yellow,1627312670.975852
discordant,down,,0.554151099990122,yellow,red,1627312672.987178
discordant,left,,0.5397112000500783,green,yellow,1627312675.0019772
discordant,down,,0.3983334999065846,yellow,green,1627312677.0132706
discordant,left,,0.6844770000316203,green,red,1627312679.0244155
discordant,down,,0.47542769997380674,yellow,green,1627312681.0400386
discordant,none,,-1.0,red,yellow,1627312683.0528085
