timestamps,TP9,AF7,AF8,TP10,marker
1664550806.933,14.160,-20.508,-420.898,-5.371,0
1664550806.936,10.742,-6.836,-439.453,7.324,0
1664550806.940,-12.695,16.602,-330.566,-9.277,0
1664550806.944,-20.996,2.930,-307.617,-24.902,0
1664550806.948,-11.719,-39.062,-471.680,-16.602,0
1664550806.952,1.953,-28.320,-497.070,0.977,0
1664550806.952,11.719,6.348,-334.473,7.324,0
1664550806.956,16.602,-6.836,-359.375,-1.465,0
1664550806.960,19.531,-35.645,-435.059,-3.418,0
1664550806.964,14.160,-18.066,-422.852,-2.441,0
1664550806.968,20.508,4.883,-389.160,1.465,0
1664550806.972,27.832,-5.859,-395.996,4.883,0
1664550806.976,15.625,-41.016,-528.809,1.465,0
1664550806.979,4.883,-27.344,-549.805,6.348,0
1664550806.983,-2.930,36.621,-302.246,0.977,0
1664550806.987,2.441,8.789,-337.402,-4.883,0
1664550806.991,0.000,-6.836,-387.695,-14.648,0
1664550806.995,2.441,9.766,-365.234,-16.113,0
1664550806.997,10.742,12.695,-337.402,-9.277,0
1664550807.001,6.836,0.488,-337.402,-6.348,0
1664550807.005,0.000,-8.301,-363.770,-4.395,0
1664550807.009,-4.395,6.348,-330.078,-11.719,0
1664550807.013,-1.465,6.836,-328.613,-20.020,0
1664550807.017,6.836,-14.160,-407.227,-13.184,0
1664550807.021,3.906,-15.625,-436.523,-1.953,0
1664550807.024,8.301,10.254,-378.418,1.465,0
1664550807.028,5.859,27.832,-316.895,-0.977,0
1664550807.032,6.836,-4.395,-440.918,2.441,0
1664550807.036,6.348,-9.277,-502.930,5.371,0
1664550807.040,4.883,34.180,-318.359,-21.973,0
1664550807.042,-4.395,22.461,-314.453,-26.855,0
1664550807.046,-4.395,-3.418,-348.633,-6.836,0
1664550807.050,3.418,2.441,-355.469,-9.766,0
1664550807.054,-11.719,14.160,-334.473,-24.414,0
1664550807.058,-24.902,-1.953,-365.234,-33.691,0
1664550807.062,-22.949,-17.578,-416.504,-31.250,0
1664550807.066,-11.230,-14.160,-429.199,-21.973,0
1664550807.069,-6.836,4.883,-396.973,-24.414,0
1664550807.073,-6.348,16.602,-363.281,-27.832,0
1664550807.077,-12.695,4.395,-417.480,-15.625,0
1664550807.081,-11.230,19.531,-387.207,-17.578,0
1664550807.085,-9.766,29.297,-338.379,-26.855,0
1664550807.103,-22.461,15.137,-335.938,-25.391,0
1664550807.107,-11.230,19.043,-335.449,-27.832,0
1664550807.111,-2.930,30.273,-354.492,-19.531,0
1664550807.115,-17.578,27.832,-345.215,-17.578,0
1664550807.119,-17.578,10.742,-378.418,-25.879,0
1664550807.123,-9.766,-3.906,-458.496,-26.855,0
1664550807.127,7.812,25.391,-400.391,-22.949,0
1664550807.130,4.395,53.223,-281.738,-20.996,0
1664550807.134,-17.578,14.648,-408.691,-26.855,0
1664550807.138,-22.461,-10.742,-518.066,-28.809,0
1664550807.142,-21.484,29.297,-350.098,-26.855,0
1664550807.146,-6.836,33.691,-320.312,-20.508,0
1664550807.147,-3.418,15.137,-334.961,-20.508,0
1664550807.151,-9.277,14.648,-363.281,-25.879,0
1664550807.155,-10.254,26.367,-339.844,-19.531,0
1664550807.159,-2.441,23.926,-305.176,-19.043,0
1664550807.163,-1.465,3.906,-409.180,-18.555,0
1664550807.167,-16.113,-4.395,-445.801,-31.250,0
1664550807.171,-2.930,7.812,-378.418,-38.574,0
1664550807.174,4.883,20.020,-325.195,-22.461,0
1664550807.178,1.465,-11.719,-449.707,-12.207,0
1664550807.182,-4.395,-1.953,-460.449,-20.020,0
1664550807.186,-15.137,37.109,-291.504,-30.273,0
1664550807.190,-12.695,0.488,-364.258,-22.461,0
1664550807.192,-7.812,-6.836,-378.906,-20.996,0
1664550807.196,-17.090,20.508,-311.035,-33.203,0
1664550807.200,-14.160,20.508,-305.664,-44.434,0
1664550807.204,-11.719,0.000,-360.352,-43.457,0
1664550807.208,-13.184,-3.906,-392.578,-36.133,0
1664550807.212,-14.648,6.836,-398.438,-34.180,0
1664550807.216,-9.277,26.367,-341.309,-40.527,0
1664550807.219,-4.883,9.277,-402.832,-34.180,0
1664550807.223,-0.488,-12.695,-521.484,-16.602,0
1664550807.227,4.395,34.180,-360.352,-23.438,0
1664550807.231,-9.277,34.180,-320.312,-30.273,0
1664550807.235,-10.742,4.395,-375.488,-20.996,0
1664550807.237,-0.977,15.625,-359.863,-12.207,0
1664550807.241,-9.766,26.367,-336.426,-4.883,0
1664550807.245,-5.371,-6.836,-403.809,-13.184,0
1664550807.249,-14.648,-3.418,-383.789,-28.809,0
1664550807.253,-17.090,12.207,-364.258,-23.926,0
1664550807.257,-7.812,3.418,-421.387,-20.020,0
1664550807.261,-5.859,15.137,-379.883,-30.273,0
1664550807.264,0.488,-18.066,-509.766,-19.043,0
1664550807.268,-5.371,-2.441,-524.902,-4.883,0
1664550807.272,-12.207,44.434,-312.500,-13.184,0
1664550807.276,-5.859,6.836,-354.492,-6.348,0
1664550807.280,-3.418,-0.488,-396.484,-9.277,0
1664550807.282,0.000,20.996,-349.609,-16.602,0
1664550807.286,14.160,19.043,-338.379,-5.859,0
1664550807.290,-1.465,0.977,-374.512,-6.348,0
1664550807.294,-12.695,-0.977,-404.785,-14.160,0
1664550807.298,-8.301,2.930,-374.512,-19.043,0
1664550807.302,-9.277,-3.906,-350.586,-13.672,0
1664550807.306,-6.836,-24.902,-432.129,-7.812,0
1664550807.309,-12.695,-22.949,-461.426,-17.578,0
1664550807.313,-11.230,24.414,-317.871,-20.508,0
1664550807.317,-8.789,14.160,-282.715,-12.207,0
1664550807.321,-12.695,-19.043,-349.609,-5.371,0
1664550807.325,-27.832,-14.648,-354.492,-16.602,0
1664550807.328,-27.344,2.441,-288.086,-34.668,0
1664550807.332,-12.207,-6.348,-310.059,-26.367,0
1664550807.336,-15.625,-20.996,-311.523,-20.996,0
1664550807.340,-19.531,-16.602,-309.570,-33.691,0
1664550807.344,-21.484,-14.648,-350.586,-47.852,0
1664550807.348,-25.879,-23.438,-362.305,-40.039,0
1664550807.352,-14.160,-55.664,-515.625,-13.184,0
1664550807.355,-17.090,-37.598,-554.199,-6.836,0
1664550807.359,-22.461,21.484,-356.445,-26.367,0
1664550807.363,-22.949,12.695,-329.102,-35.156,0
1664550807.367,-15.625,-4.883,-358.887,-29.785,0
1664550807.371,-14.160,3.906,-335.938,-28.320,0
1664550807.372,-19.043,4.395,-319.336,-26.367,0
1664550807.376,-17.578,-14.160,-354.492,-23.926,0
1664550807.380,-18.555,-14.648,-343.750,-17.090,0
1664550807.384,-13.184,0.488,-337.402,-19.531,0
1664550807.388,-13.184,-1.953,-351.562,-30.762,0
1664550807.392,-18.066,-25.879,-417.969,-27.832,0
1664550807.396,-15.625,-28.809,-474.121,-15.625,0
1664550807.399,-7.324,21.484,-334.961,-11.719,0
1664550807.403,-1.465,18.066,-313.965,-15.137,0
1664550807.407,-15.625,-17.090,-427.734,-26.855,0
1664550807.411,-23.926,-8.301,-416.504,-33.691,0
1664550807.415,-9.766,8.789,-319.336,-30.762,0
1664550807.433,-10.742,-2.930,-320.801,-20.996,0
1664550807.437,-20.996,-21.973,-356.445,-27.344,0
1664550807.441,-5.859,-12.695,-362.793,-36.621,0
1664550807.445,-1.953,3.906,-336.914,-24.414,0
1664550807.449,-13.184,-3.906,-354.004,-20.020,0
1664550807.453,-12.207,-28.809,-454.102,-17.090,0
1664550807.457,-11.719,-14.648,-441.895,-15.625,0
1664550807.460,-7.324,21.973,-333.008,-12.207,0
1664550807.464,-6.348,17.578,-287.598,-6.836,0
1664550807.468,-10.254,-9.277,-350.586,-13.672,0
1664550807.472,-18.555,-0.488,-344.238,-19.531,0
1664550807.476,-4.883,-1.953,-364.746,-18.555,0
1664550807.477,3.906,-13.672,-372.559,-12.207,0
1664550807.481,-5.859,-3.906,-355.957,-15.625,0
1664550807.485,-5.859,9.766,-369.629,-25.879,0
1664550807.489,-10.742,6.836,-344.727,-20.508,0
1664550807.493,-8.301,-9.766,-395.508,-8.301,0
1664550807.497,-9.277,-20.020,-464.844,-10.254,0
1664550807.501,-28.320,0.000,-379.395,-8.789,0
1664550807.504,-17.578,17.578,-299.805,-18.066,0
1664550807.508,-5.371,-19.531,-439.453,-19.043,0
1664550807.512,-10.742,-27.344,-463.867,-9.766,0
1664550807.516,-8.789,0.488,-342.773,-23.926,0
1664550807.520,-22.461,-6.348,-354.004,-34.180,0
1664550807.523,-30.273,-28.809,-421.387,-19.531,0
1664550807.527,-17.090,-32.227,-469.727,-2.441,0
1664550807.531,3.418,0.000,-343.750,-4.395,0
1664550807.535,15.137,0.000,-308.594,-16.602,0
1664550807.539,-5.371,-30.762,-395.508,-23.926,0
1664550807.543,-15.625,-35.645,-450.684,-20.020,0
1664550807.547,-13.672,-19.531,-417.969,-10.254,0
1664550807.550,-12.207,-10.254,-338.867,-15.137,0
1664550807.554,-3.418,-39.062,-471.191,-12.207,0
1664550807.558,-2.441,-28.320,-499.512,-3.906,0
1664550807.562,-6.348,9.277,-290.039,-6.348,0
1664550807.566,3.906,-16.602,-325.684,-13.672,0
1664550807.567,8.301,-21.484,-361.816,-26.855,0
1664550807.571,0.488,-8.301,-331.055,-11.719,0
1664550807.575,-2.930,-5.371,-302.246,-0.488,0
1664550807.579,-14.648,-29.297,-352.539,-12.695,0
1664550807.583,-5.371,-46.875,-394.531,-25.391,0
1664550807.587,-5.371,-34.180,-404.785,-16.602,0
1664550807.591,-12.207,-13.184,-344.238,-7.812,0
1664550807.594,5.859,-30.273,-378.906,-12.207,0
1664550807.598,-5.859,-52.734,-496.582,-13.672,0
1664550807.602,-17.578,-4.395,-338.379,-14.648,0
1664550807.606,-4.883,-4.883,-290.039,-10.254,0
1664550807.610,-21.973,-39.551,-374.512,-9.766,0
1664550807.613,-21.973,-35.645,-381.348,-17.578,0
1664550807.617,-9.277,-19.531,-333.496,-21.484,0
1664550807.621,-12.207,-27.344,-341.309,-10.254,0
1664550807.625,-6.348,-32.715,-355.469,-4.395,0
1664550807.629,0.488,-19.531,-367.676,-19.531,0
1664550807.633,-2.930,-26.367,-424.805,-21.973,0
1664550807.637,-4.883,-29.297,-398.926,-14.648,0
1664550807.640,-13.184,-53.711,-504.395,-1.465,0
1664550807.644,-18.555,-30.273,-506.348,-3.906,0
1664550807.648,-20.996,16.602,-317.383,-34.180,0
1664550807.652,-14.648,-20.508,-362.793,-27.832,0
1664550807.656,-3.906,-25.391,-365.723,-13.184,0
1664550807.669,-17.578,-8.789,-332.520,-25.879,0
1664550807.673,-22.461,-12.695,-329.590,-26.855,0
1664550807.677,-15.137,-27.832,-342.285,-15.137,0
1664550807.681,-20.508,-37.598,-356.934,-14.160,0
1664550807.685,-16.113,-30.762,-363.770,-16.602,0
1664550807.689,-17.090,-34.668,-391.113,-27.344,0
1664550807.693,-17.578,-50.781,-446.289,-34.180,0
1664550807.696,-8.789,-44.922,-465.332,-13.672,0
1664550807.700,-5.859,-5.859,-362.305,-9.766,0
1664550807.704,0.488,-15.625,-354.492,-19.531,0
1664550807.708,0.977,-32.227,-393.555,-20.996,0
1664550807.712,-2.441,-27.344,-393.066,-22.949,0
1664550807.703,-12.207,-22.461,-329.590,-22.461,0
1664550807.707,-14.160,-34.180,-355.469,-18.066,0
1664550807.711,-22.461,-43.457,-365.723,-20.508,0
1664550807.715,-14.648,-28.320,-310.059,-23.926,0
1664550807.719,5.859,-30.762,-357.422,-12.695,0
1664550807.723,-3.906,-49.805,-400.879,-14.160,0
1664550807.727,-18.066,-73.730,-495.605,-19.531,0
1664550807.730,-14.160,-52.246,-529.297,-21.973,0
1664550807.734,-20.996,-1.953,-335.449,-27.832,0
1664550807.738,-13.184,-14.648,-317.383,-25.879,0
1664550807.742,4.395,-26.855,-369.629,-30.762,0
1664550807.746,-12.207,-21.484,-357.422,-33.203,0
1664550807.747,-19.531,-8.789,-308.594,-20.996,0
1664550807.751,-15.137,-17.090,-336.426,-8.789,0
1664550807.755,-15.625,-26.367,-376.465,-15.625,0
1664550807.759,-20.508,-5.859,-331.543,-26.367,0
1664550807.763,-20.508,-7.324,-342.285,-28.809,0
1664550807.767,-6.836,-31.250,-439.941,-9.766,0
1664550807.771,-4.883,-34.180,-475.098,-7.812,0
1664550807.774,-11.719,9.766,-341.309,-19.043,0
1664550807.778,0.488,13.184,-299.805,-11.719,0
1664550807.782,-2.441,-14.160,-386.230,-0.977,0
1664550807.786,-13.184,-15.137,-401.367,-1.953,0
1664550807.790,-12.695,-7.812,-323.242,-20.020,0
1664550807.793,-16.113,-17.578,-342.773,-27.344,0
1664550807.797,-19.043,-36.133,-390.625,-9.277,0
1664550807.801,-15.625,-20.020,-376.465,2.441,0
1664550807.805,-8.301,-5.859,-346.680,-15.625,0
1664550807.809,-9.277,-18.555,-367.676,-25.391,0
1664550807.813,-5.859,-31.738,-453.125,-7.812,0
1664550807.817,-9.766,-19.043,-441.895,-9.277,0
1664550807.820,-16.113,-3.418,-381.836,-24.902,0
1664550807.824,-26.367,-7.812,-370.605,-32.715,0
1664550807.828,-22.949,-31.250,-454.102,-13.184,0
1664550807.832,-10.254,-14.648,-404.297,-3.906,0
1664550807.836,-6.836,4.883,-316.406,-27.344,0
1664550807.853,-1.465,-22.949,-360.352,-30.273,0
1664550807.857,-6.348,-30.762,-369.629,-19.531,0
1664550807.861,-6.836,-17.578,-343.750,-11.719,0
1664550807.865,-0.488,-21.484,-356.934,-7.812,0
1664550807.869,-1.465,-38.574,-420.410,-11.719,0
1664550807.873,-7.324,-39.062,-429.199,-21.973,0
1664550807.877,-3.906,-10.742,-370.117,-17.578,0
1664550807.880,2.441,7.324,-309.570,-9.766,0
1664550807.884,-6.348,-33.691,-445.312,-21.484,0
1664550807.888,-15.625,-36.621,-496.094,-27.344,0
1664550807.892,-14.648,17.090,-279.297,-19.531,0
1664550807.896,3.418,9.766,-277.832,-17.090,0
1664550807.897,8.789,-8.301,-336.426,-25.391,0
1664550807.901,-7.812,3.418,-355.469,-26.367,0
1664550807.905,-6.348,21.484,-314.941,-9.766,0
1664550807.909,3.906,17.090,-305.664,-4.395,0
1664550807.913,-0.488,-6.348,-390.137,-15.137,0
1664550807.917,-8.301,-4.395,-431.152,-18.066,0
1664550807.921,1.465,17.090,-369.629,-17.578,0
1664550807.924,7.812,19.531,-353.516,-15.137,0
1664550807.928,-0.977,-15.625,-523.926,-2.441,0
1664550807.932,-4.395,0.488,-489.746,-12.207,0
1664550807.936,-10.254,31.250,-313.965,-29.785,0
1664550807.940,-12.207,-0.977,-381.348,-12.695,0
1664550807.942,-0.488,7.812,-341.797,-7.812,0
1664550807.946,-9.277,19.531,-294.922,-22.461,0
1664550807.950,-14.160,9.277,-313.477,-32.227,0
1664550807.954,-6.836,-3.418,-364.258,-20.508,0
1664550807.958,-11.719,-2.441,-354.492,-10.254,0
1664550807.962,-9.766,-3.906,-381.348,-17.578,0
1664550807.966,-6.348,15.625,-368.652,-27.832,0
1664550807.969,1.953,15.137,-375.488,-20.508,0
1664550807.973,9.766,-11.230,-519.531,11.719,0
1664550807.977,5.371,33.691,-398.926,9.766,0
1664550807.981,0.000,41.016,-303.711,-16.113,0
1664550807.985,5.371,7.812,-359.375,-13.672,0
1664550807.987,11.719,12.207,-379.883,-3.906,0
1664550807.991,14.648,20.020,-329.102,-2.441,0
1664550807.995,-0.977,-0.977,-359.863,-6.836,0
1664550807.999,-28.809,-8.789,-358.398,-20.996,0
1664550808.003,-8.301,5.859,-334.473,-21.973,0
1664550808.007,5.859,-2.930,-393.555,-16.113,0
1664550808.011,-11.230,-9.277,-404.785,-27.832,0
1664550808.014,-18.066,-40.527,-548.828,-26.855,0
1664550808.018,-13.184,-22.949,-529.297,-9.277,0
1664550808.022,-13.184,29.785,-310.059,-6.836,0
1664550808.026,-19.043,0.488,-365.723,-10.254,0
1664550808.030,-13.672,-2.441,-382.324,-15.625,0
1664550808.032,-0.977,14.648,-338.379,-13.672,0
1664550808.036,5.371,12.207,-333.984,-10.742,0
1664550808.040,-6.348,-11.230,-368.652,-19.043,0
1664550808.044,-20.020,-18.555,-375.488,-24.414,0
1664550808.048,-15.137,-3.418,-352.539,-18.555,0
1664550808.052,-11.719,-14.648,-367.676,-4.395,0
1664550808.056,-11.230,-23.926,-401.367,-6.348,0
1664550808.059,-12.207,-28.809,-473.633,-12.207,0
1664550808.063,-11.230,13.184,-369.629,-19.043,0
1664550808.067,1.953,22.949,-318.359,-17.090,0
1664550808.071,5.371,-4.395,-391.602,-8.301,0
1664550808.075,-5.859,0.000,-386.230,-8.301,0
1664550808.077,-12.695,12.695,-323.242,-18.555,0
1664550808.081,-19.043,-3.906,-360.840,-17.090,0
1664550808.085,-15.137,-18.555,-382.812,-3.906,0
1664550808.089,-12.695,-0.977,-358.887,-11.719,0
1664550808.093,-18.555,1.465,-383.789,-16.113,0
1664550808.097,-14.160,-12.207,-399.414,-10.742,0
1664550808.101,-15.625,-39.551,-501.465,4.883,0
1664550808.104,-14.648,-22.949,-514.160,0.000,0
1664550808.108,-19.531,28.320,-301.270,-35.645,0
1664550808.112,-30.762,-1.465,-353.516,-38.574,0
1664550808.116,-15.625,-9.766,-420.410,-22.949,0
1664550808.120,-10.254,8.301,-338.867,-16.113,0
1664550808.122,-25.879,2.930,-329.102,-24.902,0
1664550808.126,-23.926,-9.766,-345.703,-29.785,0
1664550808.130,-14.160,-14.160,-370.605,-7.812,0
1664550808.134,-16.113,-8.789,-408.691,-2.930,0
1664550808.138,-13.184,3.418,-374.512,-18.555,0
1664550808.142,-9.277,-10.254,-421.387,-18.555,0
1664550808.146,-12.695,-21.973,-481.445,-5.859,0
1664550808.149,-10.742,24.414,-352.539,-9.766,0
1664550808.153,-13.672,25.391,-313.965,-25.879,0
1664550808.157,-19.043,1.465,-400.391,-25.879,0
1664550808.161,-13.672,3.418,-419.922,-22.461,0
1664550808.165,-6.836,14.648,-327.148,-15.625,0
1664550808.168,-1.465,9.766,-335.449,-16.113,0
1664550808.172,-3.418,0.488,-353.516,-21.484,0
1664550808.176,-7.324,14.160,-364.746,-20.020,0
1664550808.180,-2.441,34.180,-311.035,-11.230,0
1664550808.184,4.395,20.020,-343.262,-0.977,0
1664550808.188,-0.977,-10.742,-465.820,-4.883,0
1664550808.192,-13.184,10.254,-437.500,-20.020,0
1664550808.195,-6.836,40.039,-371.094,-13.672,0
1664550808.199,2.930,39.551,-381.836,-3.906,0
1664550808.203,-0.488,35.156,-406.738,-13.672,0
1664550808.207,-10.254,47.363,-360.840,-20.508,0
1664550808.211,-15.625,52.734,-318.359,-16.113,0
1664550808.227,-3.418,41.504,-327.148,-10.742,0
1664550808.231,7.812,41.504,-323.730,-11.230,0
1664550808.235,-10.254,40.527,-363.770,-19.043,0
1664550808.239,-17.090,40.527,-359.863,-27.832,0
1664550808.243,-4.883,31.250,-384.277,-8.789,0
1664550808.247,-5.859,8.301,-455.078,-7.812,0
1664550808.251,-14.648,37.598,-371.582,-23.438,0
1664550808.254,-17.090,49.805,-320.801,-21.484,0
1664550808.258,-7.324,9.766,-452.637,-9.277,0
1664550808.262,-9.277,8.301,-491.699,3.906,0
1664550808.266,-20.996,44.922,-319.824,-6.836,0
1664550808.270,-15.625,26.367,-324.219,-16.113,0
1664550808.273,0.000,7.812,-363.770,-2.930,0
1664550808.277,1.465,14.648,-352.539,-5.859,0
1664550808.281,-5.371,26.367,-318.359,-20.508,0
1664550808.285,-8.301,20.508,-336.914,-19.043,0
1664550808.289,-12.695,-2.930,-402.344,-15.137,0
1664550808.293,-7.324,2.441,-404.297,-12.695,0
1664550808.297,-2.930,19.531,-397.461,-14.648,0
1664550808.300,-10.742,23.926,-368.652,-21.973,0
1664550808.304,-0.488,2.930,-477.051,-10.254,0
1664550808.308,1.465,16.113,-493.164,-2.441,0
1664550808.312,-13.184,46.387,-329.590,-17.090,0
1664550808.316,-4.883,16.602,-365.234,-18.555,0
1664550808.317,-11.230,11.719,-380.859,-17.578,0
1664550808.321,-14.648,21.484,-366.211,-14.648,0
1664550808.325,4.883,17.578,-338.867,-10.742,0
1664550808.329,-13.184,0.000,-352.539,-27.832,0
1664550808.333,-20.020,-7.324,-374.512,-34.180,0
1664550808.337,-5.371,-6.836,-387.207,-19.043,0
1664550808.341,-9.277,6.836,-326.172,-11.719,0
1664550808.344,-11.230,-7.324,-379.395,-3.906,0
1664550808.348,-6.348,-24.902,-479.492,-0.488,0
1664550808.352,3.906,23.438,-332.031,-6.836,0
1664550808.356,7.324,24.414,-292.480,-10.254,0
1664550808.360,3.418,-10.742,-432.129,-11.230,0
1664550808.363,-2.441,-8.789,-471.191,-17.090,0
1664550808.367,-10.742,18.066,-340.820,-19.531,0
1664550808.371,0.977,22.461,-300.293,-11.719,0
1664550808.375,0.000,10.742,-319.336,-4.395,0
1664550808.379,-5.371,6.836,-346.191,-7.812,0
1664550808.383,-4.883,-3.906,-401.855,-15.137,0
1664550808.387,-1.953,2.441,-351.074,-13.672,0
1664550808.390,7.324,-24.414,-468.750,-6.348,0
1664550808.394,-6.348,-12.207,-486.328,-14.648,0
1664550808.398,-22.461,24.414,-298.340,-30.762,0
1664550808.402,-16.602,-6.348,-351.562,-20.996,0
1664550808.406,-9.277,-8.789,-370.605,-15.137,0
1664550808.408,-6.836,3.906,-316.895,-19.531,0
1664550808.412,-5.371,6.348,-306.152,-21.973,0
1664550808.416,-4.395,-3.906,-344.238,-20.508,0
1664550808.420,-3.906,-2.441,-347.168,-10.742,0
1664550808.424,3.906,14.160,-337.891,-4.395,0
1664550808.428,-6.348,3.906,-359.375,-17.090,0
1664550808.432,-8.301,-9.766,-415.527,-27.832,0
1664550808.435,7.812,-9.277,-473.145,-9.277,0
1664550808.439,2.930,30.273,-328.613,-6.348,0
1664550808.443,-1.465,23.926,-274.902,-25.879,0
1664550808.447,-8.301,-13.672,-400.879,-32.227,0
1664550808.451,-6.836,-6.348,-416.504,-22.949,0
1664550808.453,1.465,9.277,-320.801,-20.996,0
1664550808.457,-16.113,-1.465,-326.172,-27.344,0
1664550808.461,-30.273,-16.602,-346.191,-30.273,0
1664550808.465,-21.973,-7.324,-327.637,-31.738,0
1664550808.469,-5.859,-5.859,-378.906,-19.531,0
1664550808.473,-3.418,-13.672,-390.137,-16.113,0
1664550808.477,-12.207,-41.016,-491.699,-16.602,0
1664550808.480,-16.602,-38.574,-543.457,-10.742,0
1664550808.484,-6.348,15.137,-333.008,-13.672,0
1664550808.488,4.395,1.953,-336.426,-10.742,0
1664550808.492,-5.371,-13.184,-403.320,-20.996,0
1664550808.496,-18.066,0.000,-336.914,-28.809,0
1664550808.498,-12.695,-0.488,-307.129,-24.414,0
1664550808.502,4.883,-17.578,-350.098,-16.113,0
1664550808.506,11.719,-23.926,-377.441,-14.160,0
1664550808.510,14.160,-9.766,-345.215,-17.090,0
1664550808.514,19.531,-18.555,-354.004,-6.348,0
1664550808.518,21.973,-45.898,-419.922,4.883,0
1664550808.522,12.695,-36.621,-408.203,-8.301,0
1664550808.525,-1.953,1.953,-355.469,-34.180,0
1664550808.529,-5.859,0.977,-344.238,-46.387,0
1664550808.533,-0.977,-11.230,-371.582,-39.062,0
1664550808.537,7.812,-1.953,-390.137,-36.621,0
1664550808.541,0.000,16.602,-327.637,-38.086,0
1664550808.557,-10.742,11.230,-337.891,-33.203,0
1664550808.561,-10.742,-3.418,-358.887,-24.902,0
1664550808.565,-12.207,3.418,-380.371,-24.902,0
1664550808.569,-11.230,17.090,-340.332,-30.762,0
1664550808.573,-0.488,0.000,-381.348,-25.879,0
1664550808.577,6.348,-21.973,-477.539,-15.625,0
1664550808.581,7.324,-2.930,-413.574,-6.348,0
1664550808.584,10.254,6.348,-396.973,-14.160,0
1664550808.588,-1.953,9.766,-395.996,-20.996,0
1664550808.592,-6.836,-8.789,-437.500,-5.371,0
1664550808.596,-7.812,-10.254,-440.430,-6.348,0
1664550808.600,-16.113,20.508,-305.176,-27.832,0
1664550808.603,-10.254,4.395,-295.898,-35.645,0
1664550808.607,9.766,-5.859,-355.469,-32.715,0
1664550808.611,15.625,8.301,-358.887,-23.926,0
1664550808.615,-2.441,12.695,-308.594,-23.926,0
1664550808.619,-14.648,-7.812,-341.797,-43.945,0
1664550808.623,0.000,-27.832,-434.570,-42.480,0
1664550808.627,-5.371,-5.859,-389.648,-20.996,0
1664550808.630,-17.090,15.137,-316.895,-25.879,0
1664550808.634,-14.648,-21.484,-424.805,-37.598,0
1664550808.638,-19.043,-39.062,-523.926,-26.367,0
1664550808.642,-17.090,10.254,-345.215,-20.508,0
1664550808.646,-12.695,5.371,-330.078,-13.184,0
1664550808.648,-20.020,-25.879,-402.832,-15.625,0
