type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
concordant,none,,-1,red,red,1625611230.1468368
concordant,right,,0.36851989998831414,yellow,yellow,1625611232.171129
concordant,down,,0.05612190000829287,green,green,1625611234.1923556
concordant,down,,1.0115892000030726,yellow,yellow,1625611236.2044015
concordant,right,,0.7313767999876291,red,red,1625611238.2166324
concordant,left,,0.6036802000016905,green,green,1625611240.2310805
concordant,down,,0.5935955999884754,yellow,yellow,1625611242.2423236
concordant,left,,0.97820650000358,green,green,1625611244.2558494
concordant,down,,0.7208217000006698,yellow,yellow,1625611246.2672052
concordant,right,,0.5865718999993987,red,red,1625611248.2828994
concordant,left,,0.800963400004548,green,green,1625611250.297327
concordant,down,,0.40028660000825766,yellow,yellow,1625611252.3101945
concordant,right,,0.6287188999995124,red,red,1625611254.3245897
concordant,down,,1.1606571000011172,yellow,yellow,1625611256.33766
concordant,left,,0.42975340000703,green,green,1625611258.3511794
concordant,down,,0.573504400003003,yellow,yellow,1625611260.3626978
concordant,left,,0.9025103000021772,green,green,1625611262.374598
concordant,right,,1.1306691999925533,red,red,1625611264.3867068
concordant,down,,0.8732358000124805,yellow,yellow,1625611266.3988209
concordant,right,,0.6189037000003736,red,red,1625611268.4112625
concordant,left,,0.6965370000107214,green,green,1625611270.42363
concordant,right,,0.5934940000006463,red,red,1625611272.434719
concordant,down,,1.210098099996685,yellow,yellow,1625611274.4468637
concordant,left,,0.6583954999950947,green,green,1625611276.460314
concordant,down,,0.8862610000069253,yellow,yellow,1625611278.4728613
type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
discordant,right,,1.2003979000000982,red,green,1625611363.1807935
discordant,down,,0.8435909999971045,yellow,red,1625611365.1947503
discordant,left,,0.6793325999897206,green,yellow,1625611367.215036
discordant,down,,1.2697802999900887,yellow,red,1625611369.2276032
discordant,none,,-1.0,green,yellow,1625611371.241746
discordant,right,,0.80073089999496,red,green,1625611373.254324
discordant,left,,0.8835897000099067,green,yellow,1625611375.267501
discordant,right,,0.619107399994391,red,green,1625611377.280493
discordant,left,,0.7886300000100164,green,yellow,1625611379.290907
discordant,right,,0.7978201000078116,red,green,1625611381.3048663
discordant,left,,1.0166392999963136,green,yellow,1625611383.3170357
discordant,down,,0.5200664000003599,yellow,red,1625611385.329761
discordant,right,,1.0269189000100596,red,yellow,1625611387.3409247
discordant,left,,1.1684345000103349,green,red,1625611389.352404
discordant,down,,1.044578699991689,yellow,green,1625611391.3642724
discordant,left,,0.8297393999964697,green,yellow,1625611393.3755462
discordant,right,,0.6041932999942219,red,green,1625611395.3928735
discordant,down,,1.11490970000159,yellow,red,1625611397.4050417
discordant,left,,0.6015877000027103,green,yellow,1625611399.4154265
discordant,down,,1.0625223999959417,yellow,red,1625611401.426669
discordant,right,,0.43967420000990387,red,green,1625611403.4430163
discordant,left,,0.7912845999962883,green,yellow,1625611405.4568982
discordant,right,,0.8820551999961026,red,green,1625611407.471621
discordant,left,,1.412711400000262,green,yellow,1625611409.4852297
discordant,down,,1.035161200008588,red,green,1625611411.499032
type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
concordant,left,,1.217619700008072,green,green,1625611491.1894448
concordant,right,,0.8034343000035733,red,red,1625611493.2016678
concordant,left,,0.6589717000024393,green,green,1625611495.2149563
concordant,down,,0.5189215999998851,yellow,yellow,1625611497.2271464
concordant,none,,-1.0,red,red,1625611499.2387466
concordant,left,,0.7033519000106025,green,green,1625611501.2502005
concordant,down,,0.5714001000014832,yellow,yellow,1625611503.265131
concordant,left,,0.6881805000011809,green,green,1625611505.277479
concordant,right,,0.542353999990155,red,red,1625611507.2881439
concordant,left,,0.6465105999959633,green,green,1625611509.300536
concordant,down,,0.630216500008828,yellow,yellow,1625611511.3147383
concordant,left,,0.7963316999957897,green,green,1625611513.3285472
concordant,right,,0.6457610999932513,red,red,1625611515.339014
concordant,down,,0.7665927999914857,yellow,yellow,1625611517.3507378
concordant,right,,0.5959123999928124,red,red,1625611519.3621807
concordant,left,,0.5510514000052353,green,green,1625611521.3733828
concordant,right,,0.5708930999971926,red,red,1625611523.3898442
concordant,left,,0.7202836999931606,green,green,1625611525.401089
concordant,right,,0.540998500000569,red,red,1625611527.4104278
concordant,left,,0.9008931999997003,green,green,1625611529.4256816
concordant,down,,0.6560832999966806,yellow,yellow,1625611531.4406724
concordant,right,,1.2403549000009662,red,red,1625611533.4526715
concordant,down,,0.6838588000100572,yellow,yellow,1625611535.4651065
concordant,none,,-1.0,red,red,1625611537.4777694
concordant,down,,0.5025810999941314,yellow,yellow,1625611539.4895039
type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
discordant,down,,0.9945380999997724,yellow,green,1625611619.1631963
discordant,right,,0.7970526999997674,red,yellow,1625611621.176067
discordant,down,,0.9716634000069462,yellow,green,1625611623.1898587
discordant,right,,0.8107673000049544,red,yellow,1625611625.200529
discordant,down,,0.8773279000015464,yellow,red,1625611627.2140403
discordant,left,,0.7932953000126872,green,yellow,1625611629.2248008
discordant,right,,0.6068210000084946,red,green,1625611631.2364595
discordant,none,,-1.0,yellow,red,1625611633.249697
discordant,right,,0.732430399992154,red,yellow,1625611635.2610416
discordant,down,,0.8230578999937279,yellow,red,1625611637.274559
discordant,left,,0.7042585000017425,green,yellow,1625611639.2868955
discordant,down,,0.8922773999947822,yellow,red,1625611641.2983065
discordant,right,,0.6229137999907834,red,green,1625611643.3123257
discordant,left,,0.7470548999990569,green,yellow,1625611645.3236988
discordant,down,,0.7903382999938913,yellow,red,1625611647.3364875
discordant,right,,0.8057572999969125,red,yellow,1625611649.3472607
discordant,down,,0.9322485000011511,yellow,green,1625611651.3575358
discordant,right,,0.5712520999950357,red,yellow,1625611653.3705356
discordant,down,,0.7180033999902662,yellow,green,1625611655.3811877
discordant,left,,0.4605216000054497,green,yellow,1625611657.3964677
discordant,down,,0.5749470000009751,yellow,green,1625611659.4088206
discordant,right,,0.395443500005058,red,yellow,1625611661.4222538
discordant,left,,0.921134100004565,green,red,1625611663.433457
discordant,right,,0.6945612999988953,red,yellow,1625611665.4455287
discordant,down,,1.0972589000011794,yellow,red,1625611667.457852
