type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
concordant,none,,-1,red,red,1626316472.6753752
concordant,none,,-1,yellow,yellow,1626316474.704708
concordant,left,,0.7552491999231279,green,green,1626316476.7255547
concordant,down,,1.1907661000732332,yellow,yellow,1626316478.7417264
concordant,none,,-1,green,green,1626316480.7544675
concordant,left,,1.4208704000338912,yellow,yellow,1626316482.7666929
concordant,down,,0.16356380004435778,green,green,1626316484.7802904
concordant,right,,1.0573954998981208,red,red,1626316486.7947185
concordant,down,,0.8671634999336675,yellow,yellow,1626316488.8057444
concordant,left,,0.6265911000082269,green,green,1626316490.818971
concordant,down,,0.9934620000422001,red,red,1626316492.8324099
concordant,down,,1.0059616999933496,yellow,yellow,1626316494.845625
concordant,left,,0.9856528000673279,green,green,1626316496.858494
concordant,down,,1.1030162000097334,yellow,yellow,1626316498.8698008
concordant,right,,0.3777191999834031,red,red,1626316500.8834405
concordant,down,,0.9292129999957979,yellow,yellow,1626316502.8977194
concordant,right,,1.053667000029236,red,red,1626316504.9102838
concordant,left,,0.9535972999874502,green,green,1626316506.9216113
concordant,right,,1.3494630000786856,red,red,1626316508.9361358
concordant,left,,1.0259712000843138,green,green,1626316510.9478579
concordant,right,,0.9229301000013947,red,red,1626316512.9595037
concordant,down,,0.6324219000525773,yellow,yellow,1626316514.97182
concordant,right,,1.4313132000388578,red,red,1626316516.9840834
concordant,down,,0.9287655000807717,yellow,yellow,1626316518.9956806
concordant,right,,0.9693809000309557,red,red,1626316521.0066943
type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
discordant,down,,1.4194475000258535,green,yellow,1626316605.7678173
discordant,none,,-1.0,yellow,red,1626316607.7888548
discordant,left,,0.7685469000134617,green,yellow,1626316609.8011646
discordant,right,,0.7855730999726802,red,green,1626316611.8186805
discordant,none,,-1.0,yellow,red,1626316613.829239
discordant,right,,1.1764486999018118,red,green,1626316615.8456342
discordant,left,,1.464335500029847,green,red,1626316617.8586571
discordant,down,,1.3187391000101343,yellow,green,1626316619.8729243
discordant,left,,0.7174630999797955,green,yellow,1626316621.8837092
discordant,right,,1.2743843999924138,red,green,1626316623.8941262
discordant,left,,1.2023526999400929,green,yellow,1626316625.9074457
discordant,down,,0.7592326999874786,yellow,red,1626316627.9192557
discordant,left,,0.9466130000073463,green,yellow,1626316629.931659
discordant,right,,0.5467312000691891,red,green,1626316631.945129
discordant,none,,-1.0,yellow,red,1626316633.9583611
discordant,right,,1.1792464000172913,red,green,1626316635.9727461
discordant,left,,1.1447855000151321,green,yellow,1626316637.9848142
discordant,down,,0.5807139000389725,yellow,green,1626316639.9968474
discordant,right,,1.1623882000567392,red,yellow,1626316642.011188
discordant,down,,1.2798915000166744,yellow,green,1626316644.0235097
discordant,left,,0.6316893000621349,green,red,1626316646.035387
discordant,down,,0.8869011000497267,yellow,green,1626316648.0469248
discordant,right,,0.7048190999776125,green,red,1626316650.059972
discordant,down,,1.247228900087066,yellow,green,1626316652.075905
discordant,left,,1.1171969000715762,green,red,1626316654.088096
type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
concordant,right,,1.0983020999701694,red,red,1626316733.6764598
concordant,down,,0.8772233000490814,yellow,yellow,1626316735.6904585
concordant,left,,0.4766239000018686,green,green,1626316737.703115
concordant,down,,0.4992098000366241,yellow,yellow,1626316739.7191117
concordant,left,,0.8829000999685377,green,green,1626316741.739114
concordant,right,,0.5342336000176147,red,red,1626316743.753116
concordant,left,,1.0005380000220612,green,green,1626316745.7661104
concordant,right,,0.8556464000139385,red,red,1626316747.7811146
concordant,down,,0.5366849000565708,yellow,yellow,1626316749.793112
concordant,left,,0.5513043999671936,green,green,1626316751.8071136
concordant,right,,0.7785259999800473,red,red,1626316753.822113
concordant,left,,0.9062280000653118,green,green,1626316755.8341153
concordant,down,,0.45363859995268285,yellow,yellow,1626316757.8451145
concordant,right,,0.46766849991399795,red,red,1626316759.8611126
concordant,down,,1.0106570000061765,yellow,yellow,1626316761.8781104
concordant,right,,0.9244548000860959,red,red,1626316763.8941107
concordant,left,,0.4883611999684945,green,green,1626316765.908113
concordant,right,,0.8856416000053287,red,red,1626316767.922115
concordant,left,,0.8552105000708252,green,green,1626316769.9371238
concordant,right,,0.9069836999988183,red,red,1626316771.9531236
concordant,down,,0.409455299959518,yellow,yellow,1626316773.9658387
concordant,left,,0.893975600018166,green,green,1626316775.9780087
concordant,right,,0.7297174000414088,red,red,1626316777.993226
concordant,left,,1.3408856999594718,green,green,1626316780.011425
concordant,down,,1.129875999991782,yellow,yellow,1626316782.0278585
type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
discordant,down,,1.2936524000251666,yellow,green,1626316861.6856866
discordant,left,,1.0707964999601245,green,yellow,1626316863.6985037
discordant,right,,0.6282154999207705,red,green,1626316865.7134092
discordant,left,,1.285596700035967,green,red,1626316867.727619
discordant,down,,0.6418095000553876,yellow,green,1626316869.738682
discordant,left,,1.1428284000139683,green,yellow,1626316871.7499495
discordant,down,,0.810904800076969,yellow,green,1626316873.7630076
discordant,right,,1.047737400047481,red,yellow,1626316875.7747555
discordant,none,,-1.0,yellow,red,1626316877.7857
discordant,left,,0.5240223000291735,green,yellow,1626316879.8001068
discordant,down,,0.5937324999831617,yellow,green,1626316881.8111484
discordant,right,,0.6996367999818176,red,yellow,1626316883.8250978
discordant,down,,1.0944347999757156,yellow,green,1626316885.838986
discordant,right,,0.6465488999383524,red,yellow,1626316887.8516173
discordant,left,,0.7709538999479264,green,red,1626316889.863169
discordant,right,,1.2128996000392362,red,yellow,1626316891.8752668
discordant,left,,1.1717131999321282,green,red,1626316893.886776
discordant,down,,0.48832640005275607,yellow,green,1626316895.8984952
discordant,left,,1.2151044000638649,green,red,1626316897.9105558
discordant,right,,0.7693420000141487,red,yellow,1626316899.920582
discordant,down,,1.2378138999920338,yellow,red,1626316901.9364471
discordant,right,,1.060684600030072,red,yellow,1626316903.9495468
discordant,down,,1.2845759999472648,yellow,green,1626316905.9618382
discordant,right,,0.7663737999973819,red,yellow,1626316907.9742942
discordant,down,,1.3396034000907093,yellow,green,1626316909.985505
