type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
concordant,down,,0.9457583000184968,yellow,yellow,1627315971.7994401
concordant,right,,0.4957144999643788,red,red,1627315973.8163207
concordant,left,,0.35783180000726134,green,green,1627315975.8335638
concordant,down,,0.4540283000096679,yellow,yellow,1627315977.8445323
concordant,right,,0.5082194999558851,red,red,1627315979.8582847
concordant,down,,0.5136191999772564,yellow,yellow,1627315981.8715048
concordant,left,,0.35205720004159957,green,green,1627315983.884014
concordant,right,,0.47397000005003065,red,red,1627315985.897017
concordant,down,,0.35848370008170605,yellow,yellow,1627315987.9096117
concordant,right,,1.1396716999588534,red,red,1627315989.9221506
concordant,down,,0.705761400051415,yellow,yellow,1627315991.9354599
concordant,left,,0.4547788000199944,green,green,1627315993.9471147
concordant,right,,0.5689915999537334,red,red,1627315995.9603298
concordant,left,,0.6727621000027284,green,green,1627315997.9713912
concordant,right,,0.8745057000778615,red,red,1627315999.9830625
concordant,down,,0.45562659995630383,yellow,yellow,1627316001.993606
concordant,right,,0.7730386999901384,red,red,1627316004.0050304
concordant,left,,0.5766736000077799,green,green,1627316006.017448
concordant,down,,0.4745621000183746,yellow,yellow,1627316008.031132
concordant,right,,0.8971267999149859,red,red,1627316010.0441241
concordant,down,,0.627722300007008,yellow,yellow,1627316012.0561016
concordant,right,,0.5798329999670386,red,red,1627316014.068587
concordant,down,,0.7707636000122875,yellow,yellow,1627316016.081545
concordant,right,,0.7039379000198096,red,red,1627316018.0935278
concordant,left,,0.670732699916698,green,green,1627316020.1057088
type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
discordant,left,,0.979910199996084,green,yellow,1627316106.6892982
discordant,right,,0.5217397999949753,red,green,1627316108.7120495
discordant,down,,0.4945516000734642,yellow,red,1627316110.7315419
discordant,none,,-1.0,red,yellow,1627316112.7421963
discordant,left,,0.524655899964273,green,red,1627316114.756363
discordant,right,,0.7004291000775993,red,yellow,1627316116.7667983
discordant,down,,0.5876710000447929,yellow,green,1627316118.7789834
discordant,left,,0.6267604000167921,red,yellow,1627316120.7902005
discordant,left,,1.0784069000510499,green,red,1627316122.8016043
discordant,right,,0.9964722000295296,red,yellow,1627316124.8118234
discordant,left,,0.7820741999894381,green,red,1627316126.8244026
discordant,right,,0.9095897000515833,red,green,1627316128.8387837
discordant,down,,0.5742191000608727,yellow,red,1627316130.8497672
discordant,left,,0.6056010000174865,green,yellow,1627316132.8614092
discordant,right,,0.6201207999838516,red,green,1627316134.873106
discordant,left,,0.8218468999257311,green,yellow,1627316136.8849876
discordant,right,,0.7638241000240669,red,green,1627316138.8980844
discordant,left,,0.7091279000742361,green,red,1627316140.9094987
discordant,down,,0.5220039000269026,yellow,green,1627316142.921689
discordant,right,,0.6277316000778228,red,yellow,1627316144.9317756
discordant,down,,0.7777025999967009,green,red,1627316146.9428823
discordant,left,,0.9657470000674948,red,yellow,1627316148.95445
discordant,left,,1.0173334000864998,green,red,1627316150.9655583
discordant,right,,1.2219358999282122,red,yellow,1627316152.9794853
discordant,left,,0.8681575000518933,green,red,1627316154.9927104
type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
concordant,down,,1.3042679999489337,yellow,yellow,1627316235.2510862
concordant,left,,0.5729413999943063,green,green,1627316237.2676778
concordant,down,,0.5833841999992728,yellow,yellow,1627316239.2806535
concordant,right,,0.49147999996785074,red,red,1627316241.293369
concordant,down,,0.43699900002684444,yellow,yellow,1627316243.30593
concordant,left,,0.351025199983269,green,green,1627316245.319157
concordant,right,,0.4287923000520095,red,red,1627316247.3304393
concordant,down,,0.3762310999445617,yellow,yellow,1627316249.3433104
concordant,right,,1.0018873999360949,red,red,1627316251.3537257
concordant,left,,0.40189269999973476,green,green,1627316253.3643503
concordant,right,,0.774563999962993,red,red,1627316255.3760273
concordant,left,,0.6104304000036791,green,green,1627316257.3904686
concordant,down,,0.5897785000270233,yellow,yellow,1627316259.4032216
concordant,right,,0.6459123999811709,red,red,1627316261.4155376
concordant,left,,0.7571831999812275,green,green,1627316263.4278748
concordant,right,,0.675119600025937,red,red,1627316265.4432647
concordant,left,,0.6366275000618771,green,green,1627316267.4565482
concordant,down,,0.5832615999970585,yellow,yellow,1627316269.468
concordant,right,,0.7122903000563383,red,red,1627316271.4797187
concordant,down,,0.5692719999933615,yellow,yellow,1627316273.4900427
concordant,right,,0.657348099979572,red,red,1627316275.5024383
concordant,left,,0.5488341000163928,green,green,1627316277.5135388
concordant,right,,1.1972368999850005,red,red,1627316279.5266814
concordant,left,,1.0577297999989241,green,green,1627316281.5379648
concordant,down,,0.616834600106813,yellow,yellow,1627316283.5507293
type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
discordant,left,,0.7673297000583261,green,yellow,1627316364.2638109
discordant,none,,-1.0,red,green,1627316366.2758427
discordant,down,,0.45348470006138086,yellow,red,1627316368.287051
discordant,left,,0.598575699958019,green,yellow,1627316370.2984843
discordant,down,,0.452021999983117,yellow,green,1627316372.3114555
discordant,left,,0.7900087999878451,green,red,1627316374.3225746
discordant,right,,1.0806026000063866,red,yellow,1627316376.3347313
discordant,down,,0.9131541000679135,yellow,green,1627316378.3463283
discordant,right,,1.1292336999904364,red,yellow,1627316380.3578148
discordant,left,,0.8140800000401214,green,red,1627316382.3685348
discordant,down,,0.6674634000519291,yellow,green,1627316384.3812156
discordant,left,,0.7018832999747247,green,red,1627316386.3921185
discordant,down,,0.4846608000807464,yellow,green,1627316388.4048238
discordant,right,,0.4234050998929888,red,yellow,1627316390.4163346
discordant,left,,0.387679599924013,green,red,1627316392.427758
discordant,right,,0.6416697000386193,red,yellow,1627316394.4386866
discordant,down,,0.5919635999016464,yellow,green,1627316396.4525678
discordant,left,,0.7091421999502927,green,yellow,1627316398.463258
discordant,down,,0.3637275999644771,yellow,red,1627316400.4758487
discordant,right,,0.6537936999229714,red,yellow,1627316402.4869492
discordant,down,,0.41452749993186444,yellow,green,1627316404.5018628
discordant,right,,1.0661422000266612,red,yellow,1627316406.5146158
discordant,down,,0.5109635000117123,yellow,red,1627316408.5256224
discordant,right,,0.761486200033687,red,green,1627316410.5389373
discordant,left,,0.6277932000812143,green,yellow,1627316412.5538764
